NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
23,서울특별시 금천구 시흥동,집합,1***,시흥대로,준공업,제2종근린생활,25m미만,74.33, ,"6,403",,-,-,201512,31,,2014,-,-,-
24,서울특별시 노원구 상계동,집합,1***,덕릉로122길,제3종일반주거,제2종근린생활,12m미만,17.1, ,"21,000",2,-,-,201512,31,,1999,-,-,-
25,서울특별시 금천구 시흥동,집합,1**,시흥대로73길,제3종일반주거,제2종근린생활,25m미만,59.53, ,"16,900",5,-,-,201512,31,,1980,-,-,-
26,서울특별시 금천구 시흥동,집합,1***,시흥대로,준공업,제2종근린생활,25m미만,355.07, ,"30,577",,-,-,201512,31,,2014,-,-,-
27,서울특별시 중구 신당동,집합,1**,마장로,일반상업,판매,25m미만,3.96, ,"9,000",5,-,-,201512,31,,1999,-,-,-
28,서울특별시 은평구 대조동,집합,*,불광로1길,일반상업,제2종근린생활,8m미만,68.62, ,"24,000",2,-,-,201512,31,,2015,-,-,-
29,서울특별시 강동구 길동,집합,3**,양재대로124길,제2종일반주거,판매,12m미만,6.94, ,"1,100",,-,-,201512,31,,2009,-,-,-
30,서울특별시 송파구 잠실동,집합,2*,올림픽로,제3종일반주거,제2종근린생활,25m이상,23.83, ,"115,000",,-,-,201512,31,,2008,-,-,-
31,서울특별시 송파구 신천동,집합,2*,올림픽로35길,제3종일반주거,기타,25m이상,93.95, ,"78,000",5,-,-,201512,31,,2008,-,-,-
32,서울특별시 강남구 논현동,일반,*,도산대로24길,제2종일반주거,제1종근린생활,12m미만,2000.5,352.07,"280,000",,-,-,201512,31,지분,,-,-,-
33,서울특별시 종로구 효자동,일반,5*,자하문로,제2종일반주거,제2종근린생활,25m이상,2010.98,160.64,"120,000",,-,-,201512,31,지분,2001,-,-,-
34,서울특별시 강남구 자곡동,집합,6**,자곡로,일반상업,제2종근린생활,25m미만,45.2, ,"55,000",1,-,-,201512,31,,2014,-,-,-
35,서울특별시 서초구 염곡동,일반,2**,탑성말길,개발제한구역,제1종근린생활,8m미만,127.41,132.91,"38,000",,-,-,201512,31,,1983,-,-,-
36,서울특별시 송파구 잠실동,집합,2*,올림픽로,제3종일반주거,제2종근린생활,25m이상,25.54, ,"115,000",1,-,-,201512,31,,2008,-,-,-
37,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,25m이상,34.04, ,"18,876",,-,-,201512,30,,2008,-,-,-
38,서울특별시 송파구 잠실동,집합,2*,올림픽로,제3종일반주거,업무,25m이상,99.37, ,"126,000",4,-,-,201512,30,,2008,-,-,-
39,서울특별시 강남구 역삼동,집합,8**,테헤란로4길,일반상업,제2종근린생활,12m미만,18.81, ,"24,900",-1,-,-,201512,30,,2007,-,-,-
40,서울특별시 강남구 역삼동,일반,6**,언주로,일반상업,제2종근린생활,25m이상,886.01,385.8,"800,000",,-,-,201512,30,,1989,-,-,-
41,서울특별시 송파구 오금동,일반,1**,동남로28길,제2종일반주거,제2종근린생활,12m미만,1528.48,633.7,"401,000",,-,-,201512,30,,1992,-,-,-
42,서울특별시 강남구 신사동,일반,5**,도산대로25길,제2종일반주거,업무,8m미만,362.93,344.4,"380,000",,-,-,201512,30,,1976,-,-,-
43,서울특별시 강남구 삼성동,일반,4*,봉은사로,일반상업,제2종근린생활,25m이상,1640.14,649.2,"1,350,000",,-,-,201512,30,,1987,-,-,-
44,서울특별시 강남구 개포동,집합,1**,삼성로,일반상업,제1종근린생활,25m이상,1112.93, ,"4,000",,-,-,201512,30,지분,,-,-,-
45,서울특별시 강남구 대치동,집합,1***,도곡로,제3종일반주거,제1종근린생활,25m이상,55.73, ,"112,000",4,-,-,201512,30,,1991,-,-,-
46,서울특별시 송파구 문정동,집합,1*,문정로5길,제2종일반주거,제2종근린생활,8m미만,19.93, ,"10,500",1,-,-,201512,30,,2015,-,-,-
47,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,25m이상,34.04, ,"20,422",,-,-,201512,30,,2008,-,-,-
48,서울특별시 강동구 천호동,집합,4**,진황도로,일반상업,판매,25m미만,13.2, ,"6,200",,-,-,201512,30,,1990,-,-,-
49,서울특별시 중구 을지로6가,집합,2*,을지로,일반상업,판매,25m이상,3.97, ,"8,000",,-,-,201512,30,,2007,-,-,-
50,서울특별시 강북구 수유동,일반,5**,4.19로,제2종일반주거,제1종근린생활,25m미만,498.24,212,"138,800",,-,-,201512,30,,1990,-,-,-
51,서울특별시 관악구 신림동,일반,1***,난곡로63길,일반상업,제2종근린생활,12m미만,684.35,208.3,"170,000",,-,-,201512,30,,2006,-,-,-
52,서울특별시 중구 남대문로5가,일반,1*,세종대로2가길,일반상업,제2종근린생활,8m미만,135.34,90.3,"217,353",,-,-,201512,30,,1961,-,-,-
53,서울특별시 양천구 신정동,집합,8**,신정중앙로21길,준주거,제1종근린생활,8m미만,36.12, ,"5,000",1,-,-,201512,30,,2007,-,-,-
54,서울특별시 양천구 신정동,집합,8**,신정중앙로21길,준주거,제1종근린생활,8m미만,53.2, ,"10,000",1,-,-,201512,30,,2007,-,-,-
55,서울특별시 양천구 신정동,집합,8**,신정중앙로21길,준주거,제1종근린생활,8m미만,57.5, ,"10,000",1,-,-,201512,30,,2007,-,-,-
56,서울특별시 중구 을지로6가,집합,2*,을지로,일반상업,판매,25m이상,3.97, ,"8,200",,-,-,201512,30,,2007,-,-,-
57,서울특별시 성동구 금호동4가,일반,6**,독서당로48길,제2종일반주거,제2종근린생활,8m미만,33.06,35.7,"16,000",,-,-,201512,30,지분,1959,-,-,-
58,서울특별시 양천구 신정동,집합,8**,신정중앙로21길,준주거,제1종근린생활,8m미만,57.64, ,"10,000",1,-,-,201512,30,,2007,-,-,-
59,서울특별시 양천구 신정동,집합,1***,신정로,일반상업,업무,25m이상,36, ,"11,000",,-,-,201512,30,,1981,-,-,-
60,서울특별시 성동구 행당동,일반,2**,왕십리로21길,제2종일반주거,제2종근린생활,12m미만,1730.49,644,"451,000",,-,-,201512,30,,1996,-,-,-
61,서울특별시 중구 중림동,일반,1**,중림로,준주거,제2종근린생활,25m미만,635.8,280.34,"251,100",,-,-,201512,30,지분,1980,-,-,-
62,서울특별시 양천구 신정동,집합,8**,신정중앙로21길,준주거,제1종근린생활,8m미만,52, ,"10,000",1,-,-,201512,30,,2007,-,-,-
63,서울특별시 양천구 신정동,집합,3**,목동서로,일반상업,업무,25m이상,186.27, ,"78,000",2,-,-,201512,30,,2006,-,-,-
64,서울특별시 중구 을지로6가,집합,2*,을지로,일반상업,제1종근린생활,25m이상,3.97, ,"3,500",,-,-,201512,30,,2007,-,-,-
65,서울특별시 중구 을지로7가,집합,1**,을지로,일반상업,판매,25m이상,3.97, ,"16,500",1,-,-,201512,30,,2006,-,-,-
66,서울특별시 동대문구 제기동,일반,2**,제기로,제3종일반주거,숙박,25m이상,390.46,235,"180,000",,-,-,201512,30,,1969,-,-,-
67,서울특별시 구로구 구로동,집합,1***,경인로53길,준공업,판매,25m이상,31.5, ,"12,900",-1,-,-,201512,30,,1996,-,-,-
68,서울특별시 중구 을지로6가,집합,2*,을지로,일반상업,판매,25m이상,3.97, ,"3,500",,-,-,201512,30,,2007,-,-,-
69,서울특별시 영등포구 대림동,일반,1***,디지털로37길,제2종일반주거,제1종근린생활,12m미만,170.62,175,"159,000",,-,-,201512,30,,1974,-,-,-
70,서울특별시 종로구 숭인동,집합,5*,지봉로12가길,제2종일반주거,제1종근린생활,8m미만,54.62, ,"14,500",,-,-,201512,30,,2015,-,-,-
71,서울특별시 노원구 월계동,집합,4**,석계로13길,제2종일반주거,숙박,12m미만,108.83, ,"19,000",,-,-,201512,30,,2004,-,-,-
72,서울특별시 종로구 창신동,집합,6**,창신길,제2종일반주거,제2종근린생활,8m미만,56.91, ,"15,500",-1,-,-,201512,30,,1996,-,-,-
73,서울특별시 마포구 노고산동,집합,1**,서강로,일반상업,기타,25m이상,121.02, ,"6,000",,-,-,201512,30,지분,1985,-,-,-
74,서울특별시 중구 정동,집합,1*,정동길,일반상업,기타,12m미만,127.26, ,"91,500",6,-,-,201512,30,,2008,-,-,-
75,서울특별시 동대문구 장안동,일반,1**,답십리로64길,제2종일반주거,제1종근린생활,12m미만,28.12,87,"43,000",,-,-,201512,30,,,-,-,-
76,서울특별시 중구 을지로6가,집합,2*,을지로,일반상업,판매,25m이상,7.5, ,"15,050",,-,-,201512,30,,2007,-,-,-
77,서울특별시 동대문구 청량리동,집합,7**,홍릉로,일반상업,제2종근린생활,25m이상,139.98, ,"47,000",,-,-,201512,30,,1997,-,-,-
78,서울특별시 동작구 상도동,일반,3**,장승배기로,근린상업,제1종근린생활,25m이상,698.98,189,"315,000",,-,-,201512,30,,1995,-,-,-
79,서울특별시 용산구 한강로2가,집합,*,,준주거,판매,12m미만,9.34, ,"3,000",,-,-,201512,30,,2007,-,-,-
80,서울특별시 서초구 서초동,집합,1***,서초대로65길,제3종일반주거,판매,25m미만,118.3, ,"63,300",,-,-,201512,30,,2003,-,-,-
81,서울특별시 중구 을지로6가,집합,2*,을지로,일반상업,판매,25m이상,4.39, ,"8,750",,-,-,201512,30,,2007,-,-,-
82,서울특별시 중랑구 면목동,집합,3**,면목로33길,제2종일반주거,제2종근린생활,12m미만,29.61, ,"7,400",,-,-,201512,30,,2012,-,-,-
83,서울특별시 마포구 서교동,일반,3**,월드컵북로1길,제3종일반주거,제1종근린생활,8m미만,351.27,155,"245,000",,-,-,201512,29,,2011,-,-,-
84,서울특별시 도봉구 창동,집합,8**,도봉로110다길,준공업,제1종근린생활,-,30.58, ,"28,500",1,-,-,201512,29,,2015,-,-,-
85,서울특별시 강북구 미아동,집합,1***,솔샘로,제3종일반주거,교육연구,25m미만,60.32, ,"9,700",1,-,-,201512,29,지분,2004,-,-,-
86,서울특별시 중구 신당동,집합,1**,다산로,일반상업,판매,25m이상,5.88, ,"8,000",-2,-,-,201512,29,,2006,-,-,-
87,서울특별시 성북구 하월곡동,집합,5*,오패산로10길,제2종일반주거,제2종근린생활,12m미만,162.64, ,"36,000",,-,-,201512,29,,2003,-,-,-
88,서울특별시 마포구 성산동,일반,2**,월드컵북로,제3종일반주거,업무,25m이상,523.62,977,"1,000,000",,-,-,201512,29,,,-,-,-
89,서울특별시 강북구 미아동,집합,3*,도봉로,일반상업,업무,25m이상,11.13, ,"29,000",,-,-,201512,29,,2005,-,-,-
90,서울특별시 관악구 신림동,집합,1***,신림로,일반상업,제2종근린생활,25m이상,56.1, ,"30,000",2,-,-,201512,29,,2004,-,-,-
91,서울특별시 중구 산림동,집합,2**,을지로,일반상업,판매,25m이상,14.17, ,"3,900",2,-,-,201512,29,,1972,-,-,-
92,서울특별시 영등포구 당산동1가,집합,*,영등포로28길,준공업,판매,25m미만,17.24, ,"6,700",,-,-,201512,29,,1996,-,-,-
93,서울특별시 중구 신당동,집합,1**,다산로,일반상업,판매,25m이상,5.88, ,"8,000",-2,-,-,201512,29,,2006,-,-,-
94,서울특별시 영등포구 당산동1가,집합,*,영등포로28길,준공업,판매,25m미만,15.35, ,"4,000",,-,-,201512,29,,1996,-,-,-
95,서울특별시 영등포구 당산동1가,집합,*,영등포로28길,준공업,판매,25m미만,7.4, ,"1,500",,-,-,201512,29,,1996,-,-,-
96,서울특별시 도봉구 창동,집합,8**,도봉로110다길,준공업,제1종근린생활,-,30.58, ,"28,500",1,-,-,201512,29,,2015,-,-,-
97,서울특별시 구로구 구로동,집합,1***,경인로53길,준공업,판매,25m이상,20.16, ,"22,500",,-,-,201512,29,,1996,-,-,-
98,서울특별시 영등포구 당산동1가,집합,*,영등포로28길,준공업,제2종근린생활,25m미만,32.8, ,"3,000",,-,-,201512,29,,1996,-,-,-
99,서울특별시 금천구 가산동,일반,1**,시흥대로145길,준공업,숙박,8m미만,940.92,235.4,"281,000",,-,-,201512,29,,2010,-,-,-
100,서울특별시 성북구 동선동1가,집합,*,동소문로,일반상업,제1종근린생활,25m이상,3.9, ,"3,200",,-,-,201512,29,,2008,-,-,-
101,서울특별시 중구 오장동,일반,2**,퇴계로51길,일반상업,제1종근린생활,12m미만,126.79,143.5,"168,500",,-,-,201512,29,,,-,-,-
102,서울특별시 강북구 미아동,집합,3*,도봉로,일반상업,업무,25m이상,8.66, ,"12,490",,-,-,201512,29,,2005,-,-,-
103,서울특별시 영등포구 당산동1가,집합,*,영등포로28길,준공업,판매,25m미만,21.4, ,"1,000",,-,-,201512,29,,1996,-,-,-
104,서울특별시 강북구 미아동,집합,3*,도봉로,일반상업,업무,25m이상,10.05, ,"14,690",,-,-,201512,29,,2005,-,-,-
105,서울특별시 동작구 노량진동,집합,3**,만양로,제3종일반주거,제2종근린생활,25m미만,45.79, ,"16,500",2,-,-,201512,29,,2001,-,-,-
106,서울특별시 영등포구 당산동1가,집합,*,영등포로28길,준공업,제2종근린생활,25m미만,22.13, ,"1,800",,-,-,201512,29,,1996,-,-,-
107,서울특별시 영등포구 당산동1가,집합,*,영등포로28길,준공업,제2종근린생활,25m미만,52.18, ,"3,000",,-,-,201512,29,,1996,-,-,-
108,서울특별시 영등포구 당산동1가,집합,*,영등포로28길,준공업,제2종근린생활,25m미만,8.81, ,"1,000",,-,-,201512,29,,1996,-,-,-
109,서울특별시 강북구 미아동,일반,8*,오패산로,제2종일반주거,제1종근린생활,25m미만,172.33,84,"49,500",,-,-,201512,29,,1992,-,-,-
110,서울특별시 성북구 동선동1가,집합,*,동소문로,일반상업,제1종근린생활,25m이상,8.58, ,"8,500",,-,-,201512,29,,2008,-,-,-
111,서울특별시 강북구 미아동,집합,3*,도봉로,일반상업,업무,25m이상,8.66, ,"12,492",,-,-,201512,29,,2005,-,-,-
112,서울특별시 강북구 미아동,집합,3*,도봉로,일반상업,업무,25m이상,6.75, ,"14,500",,-,-,201512,29,,2005,-,-,-
113,서울특별시 중구 신당동,집합,1**,다산로,일반상업,판매,25m이상,5.88, ,"8,000",-2,-,-,201512,29,,2006,-,-,-
114,서울특별시 관악구 신림동,집합,1***,신림로,일반상업,제2종근린생활,25m이상,26.1, ,"19,500",2,-,-,201512,29,,2004,-,-,-
115,서울특별시 강북구 미아동,집합,3*,도봉로,일반상업,업무,25m이상,10.75, ,"16,640",,-,-,201512,29,,2005,-,-,-
116,서울특별시 금천구 시흥동,일반,8**,금하로,제2종일반주거,제2종근린생활,25m미만,1968.98,479.1,"390,000",,-,-,201512,29,,1995,-,-,-
117,서울특별시 강북구 미아동,집합,3*,도봉로,일반상업,업무,25m이상,12.16, ,"24,950",,-,-,201512,29,,2005,-,-,-
118,서울특별시 강북구 미아동,집합,3*,도봉로,일반상업,업무,25m이상,10.53, ,"15,360",,-,-,201512,29,,2005,-,-,-
119,서울특별시 서초구 방배동,일반,9**,효령로,제2종일반주거,업무,25m이상,2328.17,562.5,"860,000",,-,-,201512,29,,1989,-,-,-
120,서울특별시 강북구 미아동,집합,3*,도봉로,일반상업,업무,25m이상,10.05, ,"14,690",,-,-,201512,29,,2005,-,-,-
121,서울특별시 영등포구 대림동,일반,7**,도림로47길,제2종일반주거,제2종근린생활,25m미만,173.91,62,"40,000",,-,-,201512,29,,1986,-,-,-
122,서울특별시 중구 남창동,집합,*,남대문시장8길,일반상업,판매,12m미만,16.59, ,"1,400",7,-,-,201512,29,,1986,-,-,-
123,서울특별시 서대문구 대현동,일반,3*,이화여대길,제2종일반주거,제1종근린생활,8m미만,149.83,15.9,"34,500",,-,-,201512,29,지분,1985,-,-,-
124,서울특별시 성북구 동선동1가,집합,*,동소문로,일반상업,제1종근린생활,25m이상,3.9, ,"3,200",,-,-,201512,29,,2008,-,-,-
125,서울특별시 종로구 삼청동,일반,3*,북촌로11나길,제1종일반주거,제1종근린생활,8m미만,79.34,178.5,"160,000",,-,-,201512,29,,,-,-,-
126,서울특별시 강북구 미아동,집합,3*,도봉로,일반상업,업무,25m이상,9.94, ,"13,240",,-,-,201512,29,,2005,-,-,-
127,서울특별시 강북구 미아동,집합,3*,도봉로,일반상업,업무,25m이상,10.53, ,"15,360",,-,-,201512,29,,2005,-,-,-
128,서울특별시 강북구 미아동,집합,3*,도봉로,일반상업,업무,25m이상,10.53, ,"15,360",,-,-,201512,29,지분,,-,-,-
129,서울특별시 강북구 미아동,집합,3*,도봉로,일반상업,업무,25m이상,12.16, ,"24,500",1,-,-,201512,29,,2005,-,-,-
130,서울특별시 강동구 길동,집합,3**,양재대로124길,제2종일반주거,판매,12m미만,7.28, ,"1,120",,-,-,201512,29,,2009,-,-,-
131,서울특별시 송파구 잠실동,일반,2**,석촌호수로,제3종일반주거,제1종근린생활,25m이상,1083.96,393.2,"980,000",,-,-,201512,29,,1983,-,-,-
132,서울특별시 강동구 길동,집합,3**,양재대로124길,제2종일반주거,판매,12m미만,8.39, ,"1,400",,-,-,201512,29,,2009,-,-,-
133,서울특별시 송파구 잠실동,일반,1**,올림픽로12길,제3종일반주거,제2종근린생활,12m미만,1106,364.6,"635,000",,-,-,201512,29,,2015,-,-,-
134,서울특별시 송파구 신천동,집합,1*,올림픽로35가길,일반상업,업무,25m미만,63, ,"39,000",,-,-,201512,29,,1988,-,-,-
135,서울특별시 강남구 일원동,일반,7**,광평로10길,제2종일반주거,제1종근린생활,25m이상,5.33,5.99,350,,-,-,201512,28,,1993,-,-,-
136,서울특별시 송파구 신천동,집합,1*,올림픽로35가길,일반상업,판매,25m미만,35.36, ,"60,000",2,-,-,201512,28,,2013,-,-,-
137,서울특별시 서초구 서초동,집합,1***,효령로,제3종일반주거,판매,25m이상,53.25, ,"20,000",4,-,-,201512,28,,1984,-,-,-
138,서울특별시 강남구 역삼동,집합,8**,강남대로,일반상업,제1종근린생활,25m이상,18.81, ,"51,415",1,-,-,201512,28,지분,,-,-,-
139,서울특별시 강남구 일원동,일반,7**,광평로10길,제2종일반주거,제1종근린생활,25m이상,5.33,5.99,350,,-,-,201512,28,,1993,-,-,-
140,서울특별시 송파구 문정동,집합,1*,송이로32길,제3종일반주거,제2종근린생활,25m미만,36.58, ,"14,000",,-,-,201512,28,,2001,-,-,-
141,서울특별시 강동구 길동,집합,3**,양재대로124길,제2종일반주거,판매,12m미만,12.18, ,"2,000",,-,-,201512,28,,2009,-,-,-
142,서울특별시 송파구 석촌동,일반,2*,송파대로49길,제3종일반주거,제1종근린생활,8m미만,612.06,208.1,"249,708",,-,-,201512,28,,1992,-,-,-
143,서울특별시 강남구 역삼동,일반,6**,,일반상업,제2종근린생활,25m이상,1703.52,643.1,"1,480,000",,-,-,201512,28,,1981,-,-,-
144,서울특별시 송파구 신천동,집합,1*,올림픽로35가길,일반상업,판매,25m미만,41.71, ,"70,000",2,-,-,201512,28,,2013,-,-,-
145,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,25m이상,22.68, ,"10,631",,-,-,201512,28,,2008,-,-,-
146,서울특별시 강남구 대치동,집합,8**,테헤란로,일반상업,업무,25m이상,45.9, ,"26,500",,-,-,201512,28,,1990,-,-,-
147,서울특별시 강남구 일원동,일반,7**,광평로10길,제2종일반주거,제1종근린생활,25m이상,5.5,6.19,350,,-,-,201512,28,,1993,-,-,-
148,서울특별시 강남구 대치동,집합,5**,남부순환로,제3종일반주거,판매,25m이상,44.6, ,"45,000",3,-,-,201512,28,,1984,-,-,-
149,서울특별시 서초구 방배동,일반,4**,청두곶15길,제2종일반주거,제2종근린생활,8m미만,380.64,190.4,"164,000",,-,-,201512,28,,1989,-,-,-
150,서울특별시 서대문구 창천동,일반,3*,연세로,일반상업,제1종근린생활,25m미만,705.78,163,"1,230,000",,-,-,201512,28,,1967,-,-,-
151,서울특별시 양천구 신월동,집합,3*,화곡로,제2종일반주거,제2종근린생활,25m이상,26.13, ,"6,500",,-,-,201512,28,,1995,-,-,-
152,서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,11.07, ,"1,500",,-,-,201512,28,,1998,-,-,-
153,서울특별시 도봉구 창동,집합,*,마들로11길,일반상업,제2종근린생활,25m이상,49.06, ,"15,600",,-,-,201512,28,,1991,-,-,-
154,서울특별시 은평구 갈현동,일반,3**,통일로85길,제3종일반주거,제2종근린생활,12m미만,744.21,280,"240,000",,-,-,201512,28,,2003,-,-,-
155,서울특별시 중구 을지로7가,집합,1**,을지로,일반상업,판매,25m이상,9.01, ,"9,000",70,-,-,201512,28,,2006,-,-,-
156,서울특별시 양천구 신월동,집합,3*,화곡로,제2종일반주거,제2종근린생활,25m이상,26.13, ,"6,500",,-,-,201512,28,,1995,-,-,-
157,서울특별시 은평구 녹번동,집합,9*,은평로21길,제2종일반주거,기타,8m미만,45.87, ,"39,000",11,-,-,201512,28,,2006,-,-,-
158,서울특별시 종로구 봉익동,일반,*,율곡로10길,일반상업,제2종근린생활,8m미만,323.8,191.7,"174,000",,-,-,201512,28,,1976,-,-,-
159,서울특별시 영등포구 신길동,집합,3**,가마산로61길,제2종일반주거,제2종근린생활,12m미만,25.65, ,"18,500",1,-,-,201512,28,,2015,-,-,-
160,서울특별시 구로구 구로동,집합,*,새말로,일반상업,판매,25m이상,10.47, ,"5,000",,-,-,201512,28,,2007,-,-,-
161,서울특별시 서초구 반포동,일반,7**,사평대로55길,제2종일반주거,제1종근린생활,12m미만,435.2,234.3,"280,000",,-,-,201512,28,,1985,-,-,-
162,서울특별시 중구 신당동,집합,2**,마장로1길,일반상업,판매,25m미만,4.94, ,"5,100",4,-,-,201512,28,,1996,-,-,-
163,서울특별시 서대문구 홍제동,집합,4**,통일로,제3종일반주거,판매,25m이상,29.25, ,"6,900",1,-,-,201512,28,,1994,-,-,-
164,서울특별시 관악구 신림동,일반,1***,신림로53길,제3종일반주거,제1종근린생활,8m미만,264.4,122.1,"98,000",,-,-,201512,28,,2009,-,-,-
165,서울특별시 성북구 보문동7가,일반,7*,보문로13나길,제2종일반주거,제1종근린생활,12m미만,153.07,88.6,"55,500",,-,-,201512,28,,1992,-,-,-
166,서울특별시 광진구 중곡동,일반,1**,동일로72길,제2종일반주거,제2종근린생활,8m미만,198.95,174.2,"94,800",,-,-,201512,28,,,-,-,-
167,서울특별시 은평구 불광동,집합,4**,통일로82가길,일반상업,기타,8m미만,32.46, ,"16,000",4,-,-,201512,28,,2013,-,-,-
168,서울특별시 성동구 용답동,일반,6*,용답29길,제2종일반주거,제1종근린생활,12m미만,415.4,146.2,"99,000",,-,-,201512,28,,1994,-,-,-
169,서울특별시 양천구 신월동,일반,4*,남부순환로36길,제3종일반주거,제1종근린생활,12m미만,1048.15,567.2,"245,000",,-,-,201512,28,,1987,-,-,-
170,서울특별시 중구 신당동,집합,7**,마장로,일반상업,판매,25m이상,3.47, ,"11,904",3,-,-,201512,28,,2010,-,-,-
171,서울특별시 광진구 군자동,집합,5**,광나루로,준주거,판매,25m이상,36.98, ,"7,500",2,-,-,201512,28,지분,2008,-,-,-
172,서울특별시 서대문구 홍은동,집합,4**,증가로8길,제3종일반주거,제1종근린생활,8m미만,78.48, ,"17,700",,-,-,201512,28,,2002,-,-,-
173,서울특별시 성북구 장위동,일반,2**,화랑로,제3종일반주거,숙박,25m이상,405.4,227,"190,000",,-,-,201512,28,,1983,-,-,-
174,서울특별시 노원구 중계동,집합,3**,중계로,제3종일반주거,교육연구,25m미만,46.95, ,"9,000",,-,-,201512,28,지분,1993,-,-,-
175,서울특별시 은평구 불광동,집합,4**,통일로82가길,일반상업,기타,8m미만,32.46, ,"13,000",3,-,-,201512,28,,2013,-,-,-
176,서울특별시 은평구 불광동,집합,4**,통일로82가길,일반상업,기타,8m미만,32.46, ,"13,000",2,-,-,201512,28,,2013,-,-,-
177,서울특별시 강북구 수유동,집합,2**,삼양로123길,제2종일반주거,제2종근린생활,8m미만,25, ,"7,000",1,-,-,201512,28,,2015,-,-,-
178,서울특별시 동대문구 답십리동,일반,*,답십리로60길,제2종일반주거,제1종근린생활,8m미만,489.05,212,"111,200",,-,-,201512,28,,1994,-,-,-
179,서울특별시 중구 신당동,집합,1**,다산로,일반상업,판매,25m이상,4.96, ,"47,000",,-,-,201512,28,,2006,-,-,-
