NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
1,서울특별시 동대문구 제기동,집합,8**,왕산로,일반상업,판매,25m이상,6.6, ,"1,500",,-,-,201812,31,,1976,-,-,-
2,서울특별시 구로구 구로동,집합,1**,가마산로27길,일반상업,제2종근린생활,25m미만,20.35, ,"10,250",1,-,-,201812,31,,2003,-,-,-
3,서울특별시 마포구 연남동,일반,2**,성미산로,제2종일반주거,기타,25m미만,687.5,331.2,"435,000",,-,-,201812,31,,1971,-,-,-
4,서울특별시 노원구 공릉동,집합,2**,노원로,제3종일반주거,제2종근린생활,25m미만,30.01, ,"15,000",,-,-,201812,31,,1985,-,-,-
5,서울특별시 서초구 방배동,일반,7**,동작대로,제3종일반주거,제1종근린생활,25m이상,6966.8,1467.4,"3,200,000",,-,-,201812,31,,1998,-,-,-
6,서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.7, ,"9,500",,-,-,201812,31,,1998,-,-,-
7,서울특별시 송파구 마천동,일반,1**,마천로41길,제2종일반주거,제2종근린생활,12m미만,759.35,298,"287,000",,-,-,201812,31,,1990,-,-,-
8,서울특별시 구로구 구로동,집합,1**,가마산로27길,일반상업,제2종근린생활,25m미만,40.7, ,"20,000",1,-,-,201812,31,,2003,-,-,-
9,서울특별시 강서구 방화동,일반,5**,초원로,제2종일반주거,제1종근린생활,25m미만,581.39,735,"489,700",,-,-,201812,31,,1993,-,-,-
10,서울특별시 중구 신당동,일반,1**,다산로42길,제2종일반주거,제1종근린생활,12m미만,417.79,160.8,"175,674",,-,-,201812,31,,1993,-,-,-
11,서울특별시 동대문구 청량리동,집합,7**,홍릉로,일반상업,판매,25m이상,3.72, ,"3,600",,-,-,201812,31,,1997,-,-,-
12,서울특별시 동대문구 제기동,집합,8**,왕산로,일반상업,판매,25m이상,6.6, ,"1,500",,-,-,201812,31,,1976,-,-,-
13,서울특별시 동대문구 제기동,집합,8**,왕산로,일반상업,판매,25m이상,7.2, ,"2,200",,-,-,201812,31,,1976,-,-,-
14,서울특별시 관악구 신림동,집합,1***,신림로,일반상업,판매,25m이상,3.87, ,"2,000",40,-,-,201812,31,,2004,-,-,-
15,서울특별시 송파구 문정동,집합,6**,법원로4길,일반상업,제2종근린생활,-,62.18, ,"45,500",,-,-,201812,31,,2018,-,-,-
16,서울특별시 동대문구 답십리동,일반,4**,사가정로,제2종일반주거,숙박,8m미만,166.46,138.5,"98,000",,-,-,201812,31,,1975,-,-,-
17,서울특별시 동대문구 장안동,집합,3**,장한로18길,일반상업,제1종근린생활,12m미만,257.93, ,"120,000",1,-,-,201812,31,,2006,-,-,-
18,서울특별시 강서구 등촌동,집합,7**,공항대로41길,준주거,기타,25m미만,15.5, ,"1,500",9,-,-,201812,31,,1997,-,-,-
19,서울특별시 강서구 등촌동,집합,6**,공항대로,제3종일반주거,기타,25m이상,55.22, ,"29,500",12,-,-,201812,31,,2003,-,-,-
20,서울특별시 동대문구 장안동,집합,3**,장한로26길,일반상업,업무,12m미만,35.15, ,"2,000",,-,-,201812,31,,2017,-,-,-
21,서울특별시 강동구 길동,집합,1**,천중로,제2종일반주거,제2종근린생활,25m미만,37.5, ,"9,705",,-,-,201812,31,,1983,-,-,-
22,서울특별시 구로구 구로동,집합,1**,가마산로27길,일반상업,제2종근린생활,25m미만,20.35, ,"10,250",1,-,-,201812,31,,2003,-,-,-
23,서울특별시 서대문구 대현동,집합,1**,신촌역로,일반상업,제1종근린생활,25m이상,20.34, ,"10,000",,-,-,201812,31,,2001,-,-,-
24,서울특별시 용산구 원효로2가,일반,5*,원효로58길,제3종일반주거,제1종근린생활,8m미만,83.7,100.5,"120,000",,-,-,201812,31,,1955,-,-,-
25,서울특별시 구로구 구로동,집합,1**,가마산로27길,일반상업,제2종근린생활,25m미만,40.7, ,"20,000",1,-,-,201812,31,,2003,-,-,-
26,서울특별시 중구 을지로6가,집합,1*,,일반상업,판매,12m미만,9.26, ,"11,000",1,-,-,201812,31,,1967,-,-,-
27,서울특별시 금천구 가산동,집합,3**,가산디지털1로,준공업,제2종근린생활,25m미만,123.81, ,"25,000",2,-,-,201812,31,지분,2009,-,-,-
28,서울특별시 광진구 자양동,일반,5**,뚝섬로,제3종일반주거,제2종근린생활,25m미만,889.45,374,"550,000",,-,-,201812,31,,1983,-,-,-
29,서울특별시 동작구 노량진동,일반,2**,만양로8길,제2종일반주거,제2종근린생활,8m미만,858.67,278,"280,008",,-,-,201812,31,,1998,-,-,-
30,서울특별시 강동구 강일동,집합,6**,아리수로93길,제2종일반주거,제1종근린생활,-,39.22, ,"75,500",1,-,-,201812,31,,2010,-,-,-
31,서울특별시 강동구 강일동,집합,6**,아리수로93길,제2종일반주거,제1종근린생활,-,39.16, ,"75,500",1,-,-,201812,31,,2010,-,-,-
32,서울특별시 강동구 강일동,집합,6**,아리수로93길,제2종일반주거,제2종근린생활,-,165.36, ,"124,000",2,-,-,201812,31,,2010,-,-,-
33,서울특별시 강동구 강일동,집합,6**,아리수로93길,제2종일반주거,제1종근린생활,-,39.22, ,"75,500",1,-,-,201812,31,,2010,-,-,-
34,서울특별시 강동구 강일동,집합,6**,아리수로93길,제2종일반주거,제1종근린생활,-,39.16, ,"75,500",1,-,-,201812,31,,2010,-,-,-
35,서울특별시 강동구 강일동,집합,6**,아리수로93길,제2종일반주거,제2종근린생활,-,165.36, ,"124,000",2,-,-,201812,31,,2010,-,-,-
36,서울특별시 강동구 길동,집합,4**,양재대로111길,일반상업,업무,12m미만,22.71, ,"9,000",9,-,-,201812,30,,2002,-,-,-
37,서울특별시 금천구 독산동,집합,2**,시흥대로,준공업,판매,25m이상,57.88, ,"19,500",3,-,-,201812,30,,2004,-,-,-
38,서울특별시 서초구 서초동,집합,1***,서초중앙로22길,제3종일반주거,제2종근린생활,12m미만,87.03, ,"71,349",1,-,-,201812,30,,2004,-,-,-
39,서울특별시 서초구 서초동,집합,1***,서초중앙로22길,제3종일반주거,제2종근린생활,12m미만,122.43, ,"88,694",2,-,-,201812,30,,2004,-,-,-
40,서울특별시 성북구 길음동,일반,5**,길음로7길,제3종일반주거,제2종근린생활,25m미만,330.9,14.19,"100,000",,-,-,201812,30,지분,,-,-,-
41,서울특별시 서초구 서초동,집합,1***,서초중앙로22길,제3종일반주거,제2종근린생활,12m미만,122.43, ,"88,694",3,-,-,201812,30,,2004,-,-,-
42,서울특별시 관악구 신림동,집합,1***,남부순환로194길,제1종일반주거,제1종근린생활,-,69.98, ,"36,000",,-,-,201812,30,,2018,-,-,-
43,서울특별시 서초구 서초동,집합,1***,서초중앙로22길,제3종일반주거,제2종근린생활,12m미만,117.5, ,"86,344",,-,-,201812,30,,2004,-,-,-
44,서울특별시 강동구 길동,집합,4**,양재대로111길,일반상업,업무,12m미만,25.6, ,"8,000",4,-,-,201812,30,,2002,-,-,-
45,서울특별시 강동구 길동,집합,4**,양재대로111길,일반상업,업무,12m미만,17.29, ,"7,000",9,-,-,201812,30,,2002,-,-,-
46,서울특별시 강동구 길동,집합,4**,양재대로111길,일반상업,업무,12m미만,40.74, ,"11,000",7,-,-,201812,30,,2002,-,-,-
47,서울특별시 양천구 신정동,집합,7**,신정로7길,제2종일반주거,제1종근린생활,25m미만,55.37, ,"39,000",1,-,-,201812,30,,2003,-,-,-
48,서울특별시 중랑구 상봉동,집합,9*,망우로,준주거,제2종근린생활,25m이상,167.49, ,"69,000",6,-,-,201812,30,,1996,-,-,-
49,서울특별시 서초구 서초동,집합,1***,서초중앙로22길,제3종일반주거,제2종근린생활,12m미만,122.43, ,"88,694",4,-,-,201812,30,,2004,-,-,-
50,서울특별시 강서구 화곡동,일반,2*,화곡로42길,일반상업,숙박,12m미만,646.08,218,"165,000",,-,-,201812,29,,1988,-,-,-
51,서울특별시 구로구 구로동,집합,5**,구로중앙로,일반상업,판매,25m이상,34.51, ,"16,800",,-,-,201812,29,,2007,-,-,-
52,서울특별시 서대문구 북가좌동,집합,2**,증가로,제2종일반주거,제1종근린생활,25m미만,29.06, ,"15,000",,-,-,201812,29,,2017,-,-,-
53,서울특별시 동작구 상도동,집합,2**,성대로39길,제2종일반주거,제2종근린생활,25m미만,130.19, ,"31,000",,-,-,201812,29,,2008,-,-,-
54,서울특별시 영등포구 문래동1가,일반,7*,경인로78길,준공업,제2종근린생활,25m이상,37.69,70.1,"74,200",,-,-,201812,29,,,-,-,-
55,서울특별시 구로구 구로동,집합,1**,가마산로27길,일반상업,업무,25m미만,26.52, ,"7,950",10,-,-,201812,29,,1989,-,-,-
56,서울특별시 구로구 구로동,집합,5**,구로중앙로,일반상업,판매,25m이상,34.51, ,"16,800",,-,-,201812,29,,2007,-,-,-
57,서울특별시 구로구 구로동,일반,7**,구로동로17길,제2종일반주거,제1종근린생활,8m미만,299.46,145,"70,000",,-,-,201812,29,,1995,-,-,-
58,서울특별시 도봉구 창동,집합,*,마들로11가길,일반상업,업무,12m미만,46.86, ,"11,200",9,-,-,201812,29,,1991,-,-,-
59,서울특별시 영등포구 당산동5가,집합,3*,양평로,일반상업,제2종근린생활,25m이상,62.4, ,"35,000",3,-,-,201812,29,,2005,-,-,-
60,서울특별시 종로구 종로6가,집합,2**,,일반상업,판매,25m이상,8.17, ,"50,000",,-,-,201812,29,,1973,-,-,-
61,서울특별시 양천구 목동,집합,7**,목동중앙서로,제3종일반주거,제1종근린생활,25m미만,226.06, ,"138,000",1,-,-,201812,29,,2010,-,-,-
62,서울특별시 노원구 하계동,집합,2**,공릉로59길,제3종일반주거,제1종근린생활,12m미만,173.91, ,950,,-,-,201812,29,지분,,-,-,-
63,서울특별시 구로구 구로동,집합,5**,구로중앙로,일반상업,판매,25m이상,34.51, ,"16,800",,-,-,201812,29,,2007,-,-,-
64,서울특별시 동작구 신대방동,집합,3**,보라매로5가길,일반상업,업무,25m미만,51.59, ,"18,850",,-,-,201812,29,,2000,-,-,-
65,서울특별시 구로구 구로동,일반,1**,가마산로,일반상업,제2종근린생활,25m이상,1681.14,1227.8,"2,135,588",,-,-,201812,29,,1993,-,-,-
66,서울특별시 구로구 구로동,일반,1**,가마산로25길,일반상업,제2종근린생활,25m미만,247,245.6,"427,187",,-,-,201812,29,,1993,-,-,-
67,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,103.07, ,"25,100",,-,-,201812,28,,1994,-,-,-
68,서울특별시 관악구 봉천동,집합,1***,관악로,제3종일반주거,제2종근린생활,25m이상,44.64, ,"11,000",3,-,-,201812,28,,2000,-,-,-
69,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,115.89, ,"33,500",,-,-,201812,28,,1994,-,-,-
70,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,206.14, ,"50,000",,-,-,201812,28,,1994,-,-,-
71,서울특별시 송파구 오금동,집합,6**,동남로,제3종일반주거,제2종근린생활,-,28.44, ,"27,500",1,-,-,201812,28,,2018,-,-,-
72,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,103.14, ,"13,700",,-,-,201812,28,,1994,-,-,-
73,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,546.42, ,"125,000",,-,-,201812,28,,1994,-,-,-
74,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,121.65, ,"16,200",,-,-,201812,28,,1994,-,-,-
75,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,69.52, ,"41,100",,-,-,201812,28,,1994,-,-,-
76,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,96.43, ,"12,800",,-,-,201812,28,,1994,-,-,-
77,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,기타,25m이상,1314.78, ,"382,500",,-,-,201812,28,,1994,-,-,-
78,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,69.52, ,"41,100",,-,-,201812,28,,1994,-,-,-
79,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,103.07, ,"25,100",,-,-,201812,28,,1994,-,-,-
80,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,96.43, ,"12,800",,-,-,201812,28,,1994,-,-,-
81,서울특별시 중구 신당동,집합,2**,마장로1길,일반상업,판매,25m미만,4.14, ,"4,000",5,-,-,201812,28,,1996,-,-,-
82,서울특별시 마포구 상암동,집합,1***,월드컵북로54길,일반상업,제1종근린생활,25m미만,58.17, ,"130,000",1,-,-,201812,28,,2016,-,-,-
83,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,103.14, ,"13,700",,-,-,201812,28,,1994,-,-,-
84,서울특별시 노원구 상계동,집합,1***,한글비석로46나길,제3종일반주거,제1종근린생활,25m미만,121.6, ,"15,000",,-,-,201812,28,,1995,-,-,-
85,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,88.89, ,"20,400",,-,-,201812,28,,1994,-,-,-
86,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,211.54, ,"51,300",,-,-,201812,28,,1994,-,-,-
87,서울특별시 광진구 구의동,집합,6**,아차산로,준주거,제2종근린생활,25m이상,276.66, ,"82,100",,-,-,201812,28,,2017,-,-,-
88,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,102.58, ,"23,500",,-,-,201812,28,,1994,-,-,-
89,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,208.85, ,"50,700",,-,-,201812,28,,1994,-,-,-
90,서울특별시 용산구 한강로2가,집합,1*,,일반상업,판매,12m미만,10.97, ,"6,750",32,-,-,201812,28,,1974,-,-,-
91,서울특별시 성북구 석관동,집합,2**,돌곶이로23가길,제2종일반주거,제1종근린생활,8m미만,30.12, ,"17,500",1,-,-,201812,28,,2016,-,-,-
92,서울특별시 양천구 신월동,집합,3*,화곡로,제2종일반주거,기타,25m이상,182.52, ,"2,000",,-,-,201812,28,지분,1995,-,-,-
93,서울특별시 용산구 한강로2가,집합,1*,,일반상업,판매,12m미만,10.97, ,"6,750",32,-,-,201812,28,,1974,-,-,-
94,서울특별시 양천구 신월동,집합,3*,화곡로,제2종일반주거,기타,25m이상,182.52, ,"3,500",,-,-,201812,28,지분,1995,-,-,-
95,서울특별시 성동구 성수동2가,집합,2**,동일로,준공업,업무,25m이상,28.26, ,"6,000",2,-,-,201812,28,,1999,-,-,-
96,서울특별시 서초구 서초동,일반,1***,서초대로60길,제3종일반주거,제1종근린생활,8m미만,276.59,186.1,"460,000",,-,-,201812,28,,1984,-,-,-
97,서울특별시 강북구 미아동,집합,1***,솔샘로,제3종일반주거,제1종근린생활,25m미만,14.16, ,"7,700",,-,-,201812,28,,2004,-,-,-
98,서울특별시 성북구 하월곡동,집합,2**,화랑로11길,준주거,판매,12m미만,15.24, ,"9,000",,-,-,201812,28,,2007,-,-,-
99,서울특별시 광진구 자양동,집합,2**,아차산로39길,제2종일반주거,제2종근린생활,8m미만,53.6, ,"22,500",2,-,-,201812,28,,2017,-,-,-
100,서울특별시 서초구 서초동,집합,1***,서초중앙로,제3종일반주거,제2종근린생활,25m이상,98.04, ,"129,500",,-,-,201812,28,,2005,-,-,-
101,서울특별시 서초구 서초동,집합,1***,서초중앙로,제3종일반주거,제2종근린생활,25m이상,29.19, ,"38,550",,-,-,201812,28,,2005,-,-,-
102,서울특별시 은평구 구산동,일반,*,연서로,준주거,제2종근린생활,25m이상,215.66,59.5,"110,000",,-,-,201812,28,지분,1971,-,-,-
103,서울특별시 광진구 자양동,집합,2**,아차산로39길,제2종일반주거,제2종근린생활,8m미만,67.54, ,"10,300",2,-,-,201812,28,지분,2017,-,-,-
104,서울특별시 동대문구 휘경동,일반,1**,외대역동로,준주거,제1종근린생활,25m미만,711.18,373,"678,000",,-,-,201812,28,,1984,-,-,-
105,서울특별시 광진구 자양동,집합,2**,아차산로39길,제2종일반주거,제2종근린생활,8m미만,36.83, ,"5,800",2,-,-,201812,28,지분,2017,-,-,-
106,서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,9.99, ,"2,000",,-,-,201812,28,,1998,-,-,-
107,서울특별시 노원구 중계동,집합,3**,,제3종일반주거,제1종근린생활,25m미만,34.2, ,"49,000",1,-,-,201812,28,,1993,-,-,-
108,서울특별시 구로구 개봉동,일반,2**,남부순환로97길,준주거,제1종근린생활,25m미만,306.81,21.03,"17,500",,-,-,201812,28,지분,1975,-,-,-
109,서울특별시 강남구 청담동,일반,9*,압구정로80길,제2종일반주거,제2종근린생활,12m미만,646.07,238.7,"770,000",,-,-,201812,28,,1992,-,-,-
110,서울특별시 구로구 개봉동,일반,2**,남부순환로95길,준주거,제2종근린생활,8m미만,244.27,16.92,"12,500",,-,-,201812,28,지분,1975,-,-,-
111,서울특별시 서초구 방배동,일반,8**,방배로,제2종일반주거,제1종근린생활,25m이상,1607.11,770.1,"1,550,000",,-,-,201812,28,,1982,-,-,-
112,서울특별시 광진구 화양동,일반,1**,광나루로,일반상업,제1종근린생활,8m미만,146.9,198,"450,000",,-,-,201812,28,,1966,-,-,-
113,서울특별시 서대문구 충정로2가,집합,5*,경기대로,제2종일반주거,제2종근린생활,8m미만,17.95, ,"12,100",1,-,-,201812,28,,2008,-,-,-
114,서울특별시 광진구 화양동,일반,1**,광나루로,일반상업,제1종근린생활,25m이상,289.2,152,"425,916",,-,-,201812,28,,1967,-,-,-
115,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,제1종근린생활,25m이상,24.84, ,"20,000",1,-,-,201812,28,,1987,-,-,-
116,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,제2종근린생활,25m이상,22.86, ,"9,250",3,-,-,201812,28,,1987,-,-,-
117,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,제2종근린생활,25m이상,22.86, ,"11,000",2,-,-,201812,28,,1987,-,-,-
118,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,제1종근린생활,25m이상,24.84, ,"2,917",1,-,-,201812,28,지분,,-,-,-
119,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,업무,25m이상,22.86, ,"2,916",2,-,-,201812,28,지분,,-,-,-
120,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,업무,25m이상,22.86, ,"2,916",3,-,-,201812,28,지분,,-,-,-
121,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,208.85, ,"50,700",,-,-,201812,28,,1994,-,-,-
122,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,102.58, ,"23,500",,-,-,201812,28,,1994,-,-,-
123,서울특별시 강서구 화곡동,집합,9**,곰달래로22길,일반상업,제2종근린생활,8m미만,69.17, ,"14,000",2,-,-,201812,28,,2004,-,-,-
124,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,83.14, ,"19,100",,-,-,201812,28,,1994,-,-,-
125,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,546.42, ,"125,000",,-,-,201812,28,,1994,-,-,-
126,서울특별시 관악구 봉천동,집합,1***,관악로,제3종일반주거,제2종근린생활,25m이상,44.64, ,"10,000",3,-,-,201812,28,,2000,-,-,-
127,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,79.7, ,"50,400",,-,-,201812,28,,1994,-,-,-
128,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,81.32, ,"10,900",,-,-,201812,28,,1994,-,-,-
129,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,54.08, ,"15,700",,-,-,201812,28,,1994,-,-,-
130,서울특별시 구로구 오류동,집합,8*,고척로1길,제3종일반주거,제2종근린생활,8m미만,43.7, ,"14,000",3,-,-,201812,28,,2011,-,-,-
131,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,27.03, ,"7,300",,-,-,201812,28,,1994,-,-,-
132,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,726.89, ,"166,200",,-,-,201812,28,,1994,-,-,-
133,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,102.58, ,"23,500",,-,-,201812,28,,1994,-,-,-
134,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,125.32, ,"28,700",,-,-,201812,28,,1994,-,-,-
135,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,56.78, ,"16,500",,-,-,201812,28,,1994,-,-,-
136,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,77.27, ,"20,900",,-,-,201812,28,,1994,-,-,-
137,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,판매,25m이상,77.27, ,"22,300",,-,-,201812,28,,1994,-,-,-
138,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,546.42, ,"125,000",,-,-,201812,28,,1994,-,-,-
139,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,52.83, ,"7,100",,-,-,201812,28,,1994,-,-,-
140,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,84.5, ,"11,300",,-,-,201812,28,,1994,-,-,-
141,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,기타,25m이상,1564.19, ,"453,500",,-,-,201812,28,,1994,-,-,-
142,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,81.32, ,"10,900",,-,-,201812,28,,1994,-,-,-
143,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,72.63, ,"45,900",,-,-,201812,28,,1994,-,-,-
144,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,102.58, ,"23,500",,-,-,201812,28,,1994,-,-,-
145,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,153.62, ,"20,400",,-,-,201812,28,,1994,-,-,-
146,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,153.62, ,"20,400",,-,-,201812,28,,1994,-,-,-
147,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,102.58, ,"23,500",4,-,-,201812,28,,1994,-,-,-
148,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,102.58, ,"23,500",,-,-,201812,28,,1994,-,-,-
149,서울특별시 송파구 문정동,일반,1**,새말로,제2종일반주거,업무,25m미만,1221.24,306.9,"356,000",,-,-,201812,28,,1991,-,-,-
150,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,99.77, ,"13,300",,-,-,201812,28,,1994,-,-,-
151,서울특별시 구로구 구로동,집합,6**,경인로55길,준공업,제1종근린생활,12m미만,24, ,"13,800",1,-,-,201812,28,,1988,-,-,-
152,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,84.5, ,"11,300",,-,-,201812,28,,1994,-,-,-
153,서울특별시 마포구 서교동,일반,3**,동교로18길,제3종일반주거,제1종근린생활,8m미만,372.69,160.3,"252,000",,-,-,201812,28,,1992,-,-,-
154,서울특별시 강남구 논현동,일반,8*,학동로29길,준주거,제1종근린생활,8m미만,715.4,388.9,"810,000",,-,-,201812,28,,1986,-,-,-
155,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,102.58, ,"23,500",,-,-,201812,28,,1994,-,-,-
156,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,124.72, ,"28,600",,-,-,201812,28,,1994,-,-,-
157,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,63.67, ,"8,500",,-,-,201812,28,,1994,-,-,-
158,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,102.58, ,"23,500",,-,-,201812,28,,1994,-,-,-
159,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,309.21, ,"75,000",,-,-,201812,28,,1994,-,-,-
160,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,69.52, ,"41,100",,-,-,201812,28,,1994,-,-,-
161,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,83.14, ,"19,100",,-,-,201812,28,,1994,-,-,-
162,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,170.51, ,"41,400",,-,-,201812,28,,1994,-,-,-
163,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,78.74, ,"10,500",,-,-,201812,28,,1994,-,-,-
164,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,1869.61, ,"247,900",,-,-,201812,28,,1994,-,-,-
165,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,96.03, ,"12,800",,-,-,201812,28,,1994,-,-,-
166,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,84.5, ,"11,300",,-,-,201812,28,,1994,-,-,-
167,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,115.89, ,"31,200",,-,-,201812,28,,1994,-,-,-
168,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,623.82, ,"142,700",,-,-,201812,28,,1994,-,-,-
169,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,10.11, ,"1,500",,-,-,201812,28,,1994,-,-,-
170,서울특별시 용산구 서계동,집합,2**,효창원로104나길,제1종일반주거,제2종근린생활,8m미만,19.2, ,"16,800",,-,-,201812,28,,2008,-,-,-
171,서울특별시 서초구 서초동,집합,1***,서초중앙로,제3종일반주거,제2종근린생활,25m이상,105.56, ,"139,460",,-,-,201812,28,,2005,-,-,-
172,서울특별시 강서구 마곡동,집합,7**,마곡중앙6로,일반상업,숙박,-,15.64, ,"9,300",13,-,-,201812,28,,2015,-,-,-
173,서울특별시 강서구 염창동,일반,2**,공항대로71길,제3종일반주거,제1종근린생활,12m미만,117.02,87.6,"57,900",,-,-,201812,28,,1984,-,-,-
174,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,80.82, ,"18,600",,-,-,201812,28,,1994,-,-,-
175,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,84.5, ,"11,300",,-,-,201812,28,,1994,-,-,-
176,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,88.4, ,"25,500",,-,-,201812,28,,1994,-,-,-
177,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,623.82, ,"142,700",,-,-,201812,28,,1994,-,-,-
178,서울특별시 성동구 상왕십리동,집합,8**,마장로,제3종일반주거,판매,25m이상,41.7, ,"42,415",12,-,-,201812,28,,2014,-,-,-
179,서울특별시 성동구 상왕십리동,집합,8**,마장로,제3종일반주거,판매,25m이상,37.05, ,"60,128",11,-,-,201812,28,,2014,-,-,-
