NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
24,서울특별시 강동구 천호동,집합,3**,구천면로35길,제2종일반주거,제1종근린생활,8m미만,72.99, ,"29,000",1,-,-,202212,30,,2001,-,중개거래,서울 강동구
25,서울특별시 강남구 자곡동,집합,6**,자곡로,제3종일반주거,기타,12m미만,32.27, ,"28,000",4,-,-,202212,29,,2015,-,직거래,-
26,서울특별시 강남구 개포동,집합,6**,개포로,제3종일반주거,제1종근린생활,25m미만,8.35, ,"50,000",20,-,-,202212,29,,1984,-,중개거래,서울 강남구
27,서울특별시 강남구 논현동,일반,2**,논현로124길,제2종일반주거,제2종근린생활,8m미만,377.92,170,"514,000",,-,-,202212,29,,1996,-,중개거래,서울 서초구
28,서울특별시 강남구 수서동,집합,7**,광평로,일반상업,판매,25m이상,80.92, ,"65,000",1,-,-,202212,29,,2000,-,중개거래,서울 강남구
29,서울특별시 강남구 논현동,일반,2**,논현로124길,제2종일반주거,제2종근린생활,8m미만,377.92,170,"514,000",,-,-,202212,29,,1996,20230403,중개거래,서울 서초구
30,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,24.62, ,"5,920",,-,-,202212,29,,2022,20230523,직거래,-
31,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제2종근린생활,12m미만,35.67, ,"26,000",,-,-,202212,29,,2022,20230914,직거래,-
32,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제2종근린생활,12m미만,39.6, ,"9,670",,-,-,202212,29,,2022,20230523,직거래,-
33,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,25.23, ,"6,060",,-,-,202212,29,,2022,20230523,직거래,-
34,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제2종근린생활,12m미만,25.5, ,"6,200",,-,-,202212,29,,2022,20230523,직거래,-
35,서울특별시 종로구 종로6가,집합,2**,종로,일반상업,판매,25m이상,7.47, ,"39,600",22,-,-,202212,29,,,-,중개거래,서울 종로구
36,서울특별시 종로구 종로5가,일반,1**,동호로,일반상업,제1종근린생활,25m이상,103.05,6.57,"30,000",,-,-,202212,29,지분,,-,직거래,-
37,서울특별시 종로구 충신동,일반,2*,율곡로,일반상업,제1종근린생활,8m미만,33.06,76,"72,000",,-,-,202212,29,,,-,중개거래,서울 송파구
38,서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,업무,25m이상,31.32, ,"17,500",,-,-,202212,29,,1998,-,중개거래,서울 광진구
39,서울특별시 강서구 마곡동,집합,7**,공항대로,일반상업,제1종근린생활,25m이상,31.76, ,"23,108",4,-,-,202212,29,,2019,-,직거래,-
40,서울특별시 용산구 청파동1가,집합,1*,청파로71길,제1종일반주거,제1종근린생활,8m미만,23.12, ,"26,000",,-,-,202212,29,,2008,-,직거래,-
41,서울특별시 서초구 양재동,집합,2**,매헌로,일반상업,제2종근린생활,25m이상,62.87, ,"40,075",,-,-,202212,29,,2005,-,직거래,-
42,서울특별시 서초구 양재동,집합,2**,매헌로,일반상업,제2종근린생활,25m이상,62.87, ,"40,075",,-,-,202212,29,,2005,-,직거래,-
43,서울특별시 중구 남창동,집합,*,남대문시장8길,일반상업,판매,12m미만,19620.43, ,"3,800",,-,-,202212,29,지분,1986,-,직거래,-
44,서울특별시 용산구 한남동,일반,1**,대사관로34길,제3종일반주거,제2종근린생활,25m이상,162.69,317,"1,080,000",,-,-,202212,29,,1993,-,중개거래,서울 용산구
45,서울특별시 용산구 한강로2가,집합,*,한강대로39길,일반상업,업무,8m미만,27.9, ,"52,000",5,-,-,202212,29,,2008,-,중개거래,서울 용산구
46,서울특별시 관악구 신림동,집합,1***,봉천로,준주거,제2종근린생활,25m이상,74.76, ,"26,000",,-,-,202212,29,,2018,-,중개거래,서울 관악구
47,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,39.07, ,"9,390",,-,-,202212,29,,2022,20230523,직거래,-
48,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제2종근린생활,12m미만,26.45, ,"6,480",,-,-,202212,29,,2022,20230523,직거래,-
49,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제2종근린생활,12m미만,39.07, ,"30,000",,-,-,202212,29,,2022,20230914,직거래,-
50,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,24.36, ,"5,810",,-,-,202212,29,,2022,20230523,직거래,-
51,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,25.5, ,"6,130",,-,-,202212,29,,2022,20230523,직거래,-
52,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,39.58, ,"9,530",,-,-,202212,29,,2022,20230523,직거래,-
53,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,35.67, ,"8,610",,-,-,202212,29,,2022,20230523,직거래,-
54,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제2종근린생활,12m미만,31.87, ,"7,760",,-,-,202212,29,,2022,20230523,직거래,-
55,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제2종근린생활,12m미만,25.5, ,"6,200",,-,-,202212,29,,2022,20230523,직거래,-
56,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,37.78, ,"9,110",,-,-,202212,29,,2022,20230523,직거래,-
57,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제2종근린생활,12m미만,25.5, ,"6,200",,-,-,202212,29,,2022,20230523,직거래,-
58,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,25.23, ,"6,060",,-,-,202212,29,,2022,20230523,직거래,-
59,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,36.52, ,"8,820",,-,-,202212,29,,2022,20230523,직거래,-
60,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,25.5, ,"6,130",,-,-,202212,29,,2022,20230523,직거래,-
61,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제2종근린생활,12m미만,35.67, ,"26,000",,-,-,202212,29,,2022,20230914,직거래,-
62,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,24.71, ,"5,920",,-,-,202212,29,,2022,20230523,직거래,-
63,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제2종근린생활,12m미만,28.28, ,"6,910",,-,-,202212,29,,2022,20230523,직거래,-
64,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,35.67, ,"8,610",,-,-,202212,29,,2022,20230523,직거래,-
65,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제2종근린생활,12m미만,26.36, ,"6,420",,-,-,202212,29,,2022,20230523,직거래,-
66,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제2종근린생활,12m미만,26.36, ,"16,000",,-,-,202212,29,,2022,20230914,직거래,-
67,서울특별시 종로구 이화동,일반,1**,율곡로,일반상업,제2종근린생활,25m이상,95.57,147.8,"277,685",,-,-,202212,29,,,-,직거래,-
68,서울특별시 양천구 목동,집합,9**,목동서로,일반상업,교육연구,25m이상,98.27, ,"99,000",2,-,-,202212,29,,1998,-,중개거래,서울 양천구
69,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제2종근린생활,12m미만,36.59, ,"8,960",,-,-,202212,29,,2022,20230523,직거래,-
70,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,25.5, ,"6,130",,-,-,202212,29,,2022,20230523,직거래,-
71,서울특별시 금천구 독산동,집합,2**,범안로21길,근린상업,제1종근린생활,12m미만,24.62, ,"5,920",,-,-,202212,29,,2022,20230523,직거래,-
72,서울특별시 중구 순화동,집합,1**,칠패로,일반상업,숙박,25m이상,42.56, ,"18,000",9,-,-,202212,28,,2007,-,중개거래,인천 부평구
73,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,6.87, ,"3,900",3,-,-,202212,28,,2005,-,직거래,-
74,서울특별시 강서구 화곡동,집합,1***,화곡로,일반상업,제2종근린생활,25m이상,62.09, ,"57,697",2,-,-,202212,28,,2010,-,중개거래,서울 강남구
75,서울특별시 강서구 화곡동,집합,1***,화곡로,일반상업,제2종근린생활,25m이상,56.24, ,"52,264",2,-,-,202212,28,,2010,-,중개거래,서울 강남구
76,서울특별시 양천구 신정동,집합,3**,신목로5길,제3종일반주거,제2종근린생활,25m이상,13.29, ,"6,500",,-,-,202212,28,,1992,-,직거래,-
77,서울특별시 강서구 화곡동,집합,1***,강서로,제3종일반주거,제1종근린생활,25m이상,197.04, ,"19,000",3,-,-,202212,28,지분,2015,-,직거래,-
78,서울특별시 양천구 신정동,집합,3**,신목로5길,제3종일반주거,제2종근린생활,25m이상,27.74, ,"7,000",,-,-,202212,28,,1992,-,직거래,-
79,서울특별시 노원구 상계동,집합,6**,동일로,준주거,판매,25m이상,19.85, ,"13,000",,-,-,202212,28,,1988,-,중개거래,서울 노원구
80,서울특별시 서초구 양재동,집합,2**,양재대로11길,일반상업,업무,25m이상,45.2, ,"17,850",,-,-,202212,28,,2003,-,직거래,-
81,서울특별시 서초구 양재동,집합,2**,양재대로11길,일반상업,업무,25m이상,98.69, ,"36,000",,-,-,202212,28,,2003,-,직거래,-
82,서울특별시 서대문구 창천동,집합,2*,신촌로,일반상업,업무,25m이상,29.24, ,"12,800",6,-,-,202212,28,,2000,-,중개거래,서울 서대문구
83,서울특별시 강서구 방화동,집합,8**,금낭화로,준주거,제1종근린생활,25m미만,40.56, ,"12,000",6,-,-,202212,28,,1997,-,중개거래,서울 강서구
84,서울특별시 노원구 월계동,집합,1*,마들로1가길,제3종일반주거,기타,25m이상,565.54, ,"100,000",,-,-,202212,28,,2002,-,직거래,-
85,서울특별시 중구 남창동,집합,*,남대문시장8길,일반상업,판매,12m미만,19620.43, ,"10,500",,-,-,202212,28,지분,1986,20230308,직거래,-
86,서울특별시 중구 을지로4가,일반,5*,을지로,일반상업,제1종근린생활,8m미만,866.8,221.9,"670,000",,-,-,202212,28,,1968,20230721,직거래,-
87,서울특별시 중구 순화동,집합,1**,칠패로,일반상업,숙박,25m이상,42.56, ,"18,800",9,-,-,202212,28,,2007,-,중개거래,인천 부평구
88,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,6.87, ,"10,841",1,-,-,202212,28,,2005,-,직거래,-
89,서울특별시 광진구 능동,집합,2**,천호대로,제3종일반주거,업무,25m이상,226.65, ,"97,400",8,-,-,202212,28,,1996,-,직거래,-
90,서울특별시 강서구 화곡동,집합,1***,화곡로,일반상업,제1종근린생활,25m이상,30.15, ,"59,384",1,-,-,202212,28,,2010,-,중개거래,서울 강남구
91,서울특별시 광진구 능동,집합,2**,천호대로,제3종일반주거,업무,25m이상,99, ,"42,600",8,-,-,202212,28,,1996,-,직거래,-
92,서울특별시 중구 순화동,집합,1**,칠패로,일반상업,숙박,25m이상,40.65, ,"18,000",10,-,-,202212,28,,2007,-,중개거래,인천 부평구
93,서울특별시 서대문구 창천동,집합,2*,신촌로,일반상업,업무,25m이상,32.41, ,"12,700",6,-,-,202212,28,,2000,-,중개거래,서울 마포구
94,서울특별시 종로구 서린동,집합,1**,종로,일반상업,제2종근린생활,25m이상,288.33, ,"676,350",,-,-,202212,28,,1986,-,직거래,-
95,서울특별시 종로구 서린동,집합,1**,종로,일반상업,제1종근린생활,25m이상,318.14, ,"676,350",,-,-,202212,28,,1986,-,직거래,-
96,서울특별시 종로구 서린동,집합,1**,종로,일반상업,제1종근린생활,25m이상,318.14, ,"676,350",,-,-,202212,28,,1986,-,직거래,-
97,서울특별시 중구 순화동,집합,1**,칠패로,일반상업,숙박,25m이상,32.06, ,"16,800",12,-,-,202212,28,,2007,-,중개거래,인천 부평구
98,서울특별시 종로구 서린동,집합,1**,종로,일반상업,제1종근린생활,25m이상,288.33, ,"676,350",,-,-,202212,28,,1986,-,직거래,-
99,서울특별시 종로구 서린동,집합,1**,종로,일반상업,제2종근린생활,25m이상,288.33, ,"676,350",,-,-,202212,28,,1986,-,직거래,-
100,서울특별시 종로구 서린동,집합,1**,종로,일반상업,제2종근린생활,25m이상,288.33, ,"676,350",,-,-,202212,28,,1986,-,직거래,-
101,서울특별시 동대문구 제기동,집합,1***,왕산로,일반상업,판매,25m이상,4.5, ,500,,-,-,202212,28,,2007,-,직거래,-
102,서울특별시 강서구 화곡동,집합,1***,화곡로,일반상업,제1종근린생활,25m이상,36.14, ,"70,654",1,-,-,202212,28,,2010,-,중개거래,서울 강남구
103,서울특별시 노원구 중계동,집합,3**,한글비석로,준주거,교육연구,25m이상,15.56, ,"8,000",3,-,-,202212,28,,1996,-,중개거래,서울 노원구
104,서울특별시 노원구 상계동,집합,6**,동일로,준주거,판매,25m이상,19.8, ,"12,500",,-,-,202212,28,,1988,-,중개거래,서울 노원구
105,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,제2종근린생활,25m이상,3.77, ,450,,-,-,202212,28,,2002,-,직거래,-
106,서울특별시 용산구 한남동,집합,*,유엔빌리지길,제3종일반주거,제2종근린생활,8m미만,154.41, ,"125,000",,-,-,202212,28,,2014,-,직거래,-
107,서울특별시 영등포구 문래동5가,집합,*,선유로,준공업,기타,25m이상,6.5, ,250,,-,-,202212,28,,1992,-,직거래,-
108,서울특별시 동대문구 제기동,집합,1***,왕산로,일반상업,판매,25m이상,4.5, ,500,,-,-,202212,28,,2007,-,직거래,-
109,서울특별시 강남구 청담동,일반,1**,도산대로,일반상업,업무,25m이상,13576.29,1029.5,"16,676,185",,-,-,202212,28,,1994,-,직거래,-
110,서울특별시 강남구 청담동,일반,1**,도산대로101길,제3종일반주거,제2종근린생활,12m미만,782.5,1068.3,"7,323,815",,-,-,202212,28,,1981,-,직거래,-
111,서울특별시 강남구 수서동,집합,7**,광평로56길,일반상업,업무,25m미만,39.79, ,"22,000",6,-,-,202212,28,,1997,-,중개거래,서울 강남구
112,서울특별시 용산구 청파동1가,집합,9*,청파로71길,제1종일반주거,제2종근린생활,8m미만,37.71, ,"25,500",,-,-,202212,27,,2017,-,중개거래,서울 송파구
113,서울특별시 강서구 화곡동,집합,8**,곰달래로35길,제2종일반주거,제2종근린생활,8m미만,33.57, ,"21,000",2,-,-,202212,27,,2016,-,중개거래,서울 금천구
114,서울특별시 중구 신당동,일반,3**,동호로,준주거,업무,8m미만,1604.41,456,"862,000",,-,-,202212,27,,2004,-,직거래,-
115,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,제2종근린생활,25m이상,22.86, ,"22,700",3,-,-,202212,27,,1987,-,중개거래,서울 금천구
116,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,6.45, ,"10,200",1,-,-,202212,27,,2005,-,직거래,-
117,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,6.87, ,"8,500",1,-,-,202212,27,,2005,-,직거래,-
118,서울특별시 성북구 길음동,집합,1***,숭인로,제3종일반주거,제2종근린생활,25m미만,31.07, ,"54,300",12,-,-,202212,27,,2019,-,중개거래,서울 성북구
119,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,판매,25m이상,6.87, ,"3,500",,-,-,202212,27,,2005,-,직거래,-
120,서울특별시 성북구 길음동,집합,1***,숭인로,제3종일반주거,제2종근린생활,25m미만,31.07, ,"54,300",12,-,-,202212,27,,2019,20230120,중개거래,서울 성북구
121,서울특별시 용산구 한강로3가,일반,6*,한강대로14길,제2종일반주거,제2종근린생활,8m미만,37.37,47.6,"115,000",,-,-,202212,27,,2014,-,중개거래,서울 용산구
122,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,6.78, ,"10,500",1,-,-,202212,27,,2005,-,직거래,-
123,서울특별시 마포구 도화동,집합,8*,삼개로,제3종일반주거,제2종근린생활,25m미만,79.41, ,"24,500",,-,-,202212,27,,1991,-,중개거래,서울 영등포구
124,서울특별시 구로구 구로동,일반,1***,디지털로32길,준공업,제1종근린생활,25m이상,373.04,211.4,"510,000",,-,-,202212,27,,1978,-,중개거래,서울 강남구
125,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,6.87, ,"8,500",1,-,-,202212,27,,2005,-,직거래,-
126,서울특별시 영등포구 당산동2가,집합,3*,영등포로,준공업,제2종근린생활,25m이상,18, ,"14,000",,-,-,202212,27,,1987,-,중개거래,서울 강북구 서울 영등포구
127,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,판매,25m이상,6.87, ,"1,500",,-,-,202212,27,,2005,-,직거래,-
128,서울특별시 송파구 송파동,집합,3*,석촌호수로,준주거,업무,25m이상,47.25, ,"35,000",3,-,-,202212,27,,1999,-,중개거래,서울 송파구
129,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,6.87, ,"8,500",1,-,-,202212,27,,2005,-,직거래,-
130,서울특별시 성동구 행당동,집합,3**,행당로9길,제3종일반주거,제1종근린생활,25m미만,14.85, ,"20,000",,-,-,202212,27,,2000,-,중개거래,서울 성동구
131,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,6.87, ,"8,500",1,-,-,202212,27,,2005,-,직거래,-
132,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,6.87, ,"8,500",1,-,-,202212,27,,2005,-,직거래,-
133,서울특별시 성동구 성수동2가,집합,3**,둘레9길,제3종일반주거,기타,8m미만,52.8, ,"6,000",1,-,-,202212,27,지분,2007,-,직거래,-
134,서울특별시 종로구 종로4가,일반,6*,종로,일반상업,제1종근린생활,25m이상,142.15,122.3,"438,101",,-,-,202212,27,,,-,직거래,-
135,서울특별시 종로구 종로4가,일반,6*,,일반상업,제1종근린생활,25m이상,75.57,37.4,"133,974",,-,-,202212,27,,,-,직거래,-
136,서울특별시 종로구 종로4가,일반,6*,,일반상업,제1종근린생활,25m이상,29.75,34.7,"124,302",,-,-,202212,27,,,-,직거래,-
137,서울특별시 종로구 종로4가,일반,6*,종로30길,일반상업,제1종근린생활,8m미만,54.94,86,"308,068",,-,-,202212,27,,1989,-,직거래,-
138,서울특별시 종로구 종로4가,일반,6*,,일반상업,제1종근린생활,25m이상,23.14,43,"154,034",,-,-,202212,27,,,-,직거래,-
139,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,500,,-,-,202212,26,,2002,-,직거래,-
140,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,14.01, ,"12,100",,-,-,202212,26,,2005,-,직거래,-
141,서울특별시 구로구 구로동,집합,1***,경인로53길,준공업,판매,25m이상,20.88, ,"48,000",,-,-,202212,26,,1996,-,중개거래,서울 구로구
142,서울특별시 광진구 자양동,집합,6**,뚝섬로51길,제2종일반주거,제1종근린생활,8m미만,20.44, ,"9,000",1,-,-,202212,26,,2022,-,직거래,-
143,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,5.64, ,"1,200",,-,-,202212,26,,2002,-,직거래,-
144,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,500,4,-,-,202212,26,,2002,-,직거래,-
145,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,14.01, ,"12,000",,-,-,202212,26,,2005,-,직거래,-
146,서울특별시 송파구 송파동,일반,1**,백제고분로46길,제2종일반주거,제1종근린생활,12m미만,1009.67,592.1,"980,000",,-,-,202212,26,,1984,-,중개거래,서울 송파구
147,서울특별시 은평구 대조동,집합,*,통일로67길,일반상업,제2종근린생활,8m미만,51.04, ,"23,250",4,-,-,202212,26,,2014,-,중개거래,서울 은평구
148,서울특별시 중구 오장동,집합,1**,동호로33길,일반상업,판매,12m미만,15.04, ,"10,000",10,-,-,202212,26,,2003,-,중개거래,서울 중구
149,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,14.01, ,"12,100",,-,-,202212,26,,2005,-,직거래,-
150,서울특별시 중구 오장동,집합,1**,동호로33길,일반상업,판매,12m미만,11.59, ,"7,000",30,-,-,202212,26,,2003,-,중개거래,서울 중구
151,서울특별시 서초구 서초동,일반,1***,효령로60길,제3종일반주거,제2종근린생활,8m미만,973.98,376.2,"740,000",,-,-,202212,26,,2003,-,중개거래,서울 서초구
152,서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.88, ,"5,000",,-,-,202212,26,지분,1998,-,직거래,-
153,서울특별시 중구 오장동,집합,1**,동호로33길,일반상업,판매,12m미만,11.59, ,"7,000",20,-,-,202212,26,,2003,-,중개거래,서울 중구
154,서울특별시 영등포구 대림동,일반,7**,가마산로32길,제3종일반주거,제1종근린생활,25m미만,102.06,266.1,"273,700",,-,-,202212,26,,1994,-,중개거래,서울 영등포구
155,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,600,,-,-,202212,26,,2002,-,직거래,-
156,서울특별시 중구 오장동,집합,1**,동호로33길,일반상업,판매,12m미만,11.59, ,"7,000",40,-,-,202212,26,,2003,-,중개거래,서울 중구
157,서울특별시 구로구 구로동,집합,6**,구로중앙로,준공업,제2종근린생활,25m이상,22.16, ,"8,500",,-,-,202212,26,,2004,-,직거래,-
158,서울특별시 마포구 도화동,집합,1**,마포대로,일반상업,업무,12m미만,23.34, ,"12,000",,-,-,202212,26,,1987,-,중개거래,서울 마포구
159,서울특별시 구로구 구로동,집합,6**,구로중앙로,준공업,제2종근린생활,25m이상,34.72, ,"13,300",,-,-,202212,26,,2004,-,직거래,-
160,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,14.01, ,"12,000",,-,-,202212,26,,2005,-,직거래,-
161,서울특별시 구로구 고척동,집합,1**,경인로43길,준공업,제1종근린생활,25m미만,18, ,"30,500",,-,-,202212,26,,1986,-,중개거래,서울 구로구
162,서울특별시 구로구 구로동,집합,6**,구로중앙로,준공업,제2종근린생활,25m이상,60.3, ,"23,200",,-,-,202212,26,,2004,-,직거래,-
163,서울특별시 중구 오장동,집합,1**,동호로33길,일반상업,판매,12m미만,13.49, ,"8,000",,-,-,202212,26,,2003,-,중개거래,서울 중구
164,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,14.31, ,"12,200",,-,-,202212,26,,2005,-,직거래,-
165,서울특별시 구로구 구로동,집합,6**,구로중앙로,준공업,제2종근린생활,25m이상,36.84, ,"15,000",,-,-,202212,26,,2004,-,직거래,-
166,서울특별시 구로구 구로동,집합,6**,구로중앙로,준공업,제2종근린생활,25m이상,26.22, ,"10,000",,-,-,202212,26,,2004,-,직거래,-
167,서울특별시 동대문구 용두동,집합,7**,왕산로,일반상업,제1종근린생활,25m이상,14.01, ,"12,100",,-,-,202212,26,,2005,-,직거래,-
168,서울특별시 중구 남창동,집합,*,남대문시장8길,일반상업,판매,12m미만,19620.43, ,"3,800",,-,-,202212,26,지분,,-,직거래,-
169,서울특별시 성북구 돈암동,집합,6**,성북로4길,제3종일반주거,제2종근린생활,12m미만,13.98, ,"14,500",15,-,-,202212,26,,1998,-,중개거래,서울 성북구
