NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
3305,서울특별시 강북구 수유동,일반,3**,삼양로118길,제2종일반주거,기타,8m미만,243.25,122,"84,500",,-,-,201610,18,,2007,-,-,-
3306,서울특별시 동대문구 장안동,집합,3**,장안벚꽃로,제3종일반주거,제1종근린생활,25m미만,357.81, ,"51,518",,-,-,201610,18,,2007,-,-,-
3307,서울특별시 동대문구 장안동,집합,3**,장안벚꽃로,제3종일반주거,제1종근린생활,25m미만,23.02, ,"8,500",,-,-,201610,18,,2007,-,-,-
3308,서울특별시 광진구 군자동,집합,3**,광나루로,준주거,제2종근린생활,25m이상,42.67, ,"63,000",1,-,-,201610,18,,2008,-,-,-
3309,서울특별시 영등포구 대림동,일반,6**,가마산로48길,제2종일반주거,제1종근린생활,12m미만,242.5,108.7,"73,000",,-,-,201610,18,,1985,-,-,-
3310,서울특별시 동대문구 장안동,집합,3**,장안벚꽃로,제3종일반주거,제1종근린생활,25m미만,23.44, ,"3,375",,-,-,201610,18,,2007,-,-,-
3311,서울특별시 송파구 송파동,집합,2**,오금로32길,제3종일반주거,제2종근린생활,25m미만,18.6, ,"43,000",,-,-,201610,18,,2012,-,-,-
3312,서울특별시 동대문구 장안동,집합,3**,장안벚꽃로,제3종일반주거,제1종근린생활,25m미만,22.19, ,"3,255",,-,-,201610,18,,2007,-,-,-
3313,서울특별시 영등포구 문래동1가,일반,7*,경인로76길,준공업,제1종근린생활,8m미만,83.95,119,"71,000",,-,-,201610,18,,,-,-,-
3314,서울특별시 동대문구 장안동,집합,4**,한천로2길,일반상업,제2종근린생활,12m미만,51.21, ,"22,300",2,-,-,201610,18,,2016,-,-,-
3315,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,판매,25m미만,27.47, ,"16,293",2,-,-,201610,17,,2007,-,-,-
3316,서울특별시 은평구 응암동,집합,7**,백련산로,제2종일반주거,제2종근린생활,25m미만,43.44, ,"35,631",,-,-,201610,17,,2011,-,-,-
3317,서울특별시 서대문구 북가좌동,집합,4**,수색로,제3종일반주거,제2종근린생활,25m이상,57.74, ,"73,000",,-,-,201610,17,,2012,-,-,-
3318,서울특별시 광진구 중곡동,집합,5**,답십리로86길,제2종일반주거,제2종근린생활,8m미만,46.62, ,"13,000",1,-,-,201610,17,,2016,-,-,-
3319,서울특별시 광진구 중곡동,집합,1*,용마산로28길,제2종일반주거,제1종근린생활,8m미만,28.52, ,"26,300",1,-,-,201610,17,,2016,-,-,-
3320,서울특별시 마포구 망원동,집합,3**,월드컵로15길,제2종일반주거,제2종근린생활,8m미만,40.38, ,"27,500",,-,-,201610,17,,2015,-,-,-
3321,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,판매,25m이상,4.97, ,"3,500",,-,-,201610,17,,2005,-,-,-
3322,서울특별시 구로구 구로동,일반,5**,구로중앙로24길,제2종일반주거,제2종근린생활,8m미만,231,99,"59,800",,-,-,201610,17,,1995,-,-,-
3323,서울특별시 동작구 노량진동,집합,4*,노량진로,일반상업,제1종근린생활,25m이상,55.54, ,"19,500",,-,-,201610,17,,1985,-,-,-
3324,서울특별시 성동구 금호동3가,일반,4**,금호산2길,준주거,제1종근린생활,8m미만,63.14,31.4,"29,800",,-,-,201610,17,,1963,-,-,-
3325,서울특별시 종로구 경운동,집합,8*,삼일대로,일반상업,제2종근린생활,25m이상,30.45, ,"46,000",1,-,-,201610,17,,1968,-,-,-
3326,서울특별시 은평구 응암동,집합,8*,서오릉로,준주거,제2종근린생활,25m미만,39.17, ,"14,000",,-,-,201610,17,,2011,-,-,-
3327,서울특별시 광진구 중곡동,집합,5**,답십리로86길,제2종일반주거,제2종근린생활,8m미만,27.95, ,"8,700",1,-,-,201610,17,,2016,-,-,-
3328,서울특별시 구로구 구로동,집합,1**,디지털로33길,준공업,제1종근린생활,12m미만,57.96, ,"27,000",,-,-,201610,17,,2012,-,-,-
3329,서울특별시 관악구 봉천동,집합,8**,남부순환로216길,준주거,제1종근린생활,12m미만,109.02, ,"19,000",,-,-,201610,17,,1996,-,-,-
3330,서울특별시 관악구 봉천동,집합,1***,구암길,제3종일반주거,제2종근린생활,25m미만,112.7, ,"20,000",,-,-,201610,17,,2003,-,-,-
3331,서울특별시 관악구 봉천동,집합,1***,구암길,제3종일반주거,제2종근린생활,25m미만,112.7, ,"20,000",,-,-,201610,17,,2003,-,-,-
3332,서울특별시 양천구 목동,집합,6**,목동중앙북로5길,준주거,제2종근린생활,8m미만,39.92, ,"21,000",4,-,-,201610,17,,2012,-,-,-
3333,서울특별시 구로구 구로동,집합,1**,디지털로29길,준공업,제2종근린생활,12m미만,176.47, ,"68,500",,-,-,201610,17,,2001,-,-,-
3334,서울특별시 구로구 구로동,일반,1***,디지털로32다길,준공업,제1종근린생활,12m미만,1711.12,358,"485,000",,-,-,201610,17,,2007,-,-,-
3335,서울특별시 양천구 신정동,집합,1***,중앙로32길,제2종일반주거,교육연구,25m미만,120.24, ,"26,000",4,-,-,201610,17,,1996,-,-,-
3336,서울특별시 구로구 구로동,집합,1**,공원로,일반상업,제1종근린생활,25m이상,33.33, ,"29,000",,-,-,201610,17,,1998,-,-,-
3337,서울특별시 중랑구 묵동,집합,1**,숙선옹주로,일반상업,판매,25m이상,56.84, ,"52,500",1,-,-,201610,17,,2010,-,-,-
3338,서울특별시 중구 남창동,집합,*,남대문시장8길,일반상업,판매,12m미만,9.16, ,"8,500",1,-,-,201610,17,,1986,-,-,-
3339,서울특별시 양천구 신정동,집합,1***,중앙로32길,제2종일반주거,제2종근린생활,25m미만,128.44, ,"40,000",,-,-,201610,17,,1988,-,-,-
3340,서울특별시 관악구 봉천동,집합,1***,구암길,제3종일반주거,제2종근린생활,25m미만,97.2, ,"20,000",,-,-,201610,17,,2003,-,-,-
3341,서울특별시 성북구 장위동,일반,*,한천로86길,제2종일반주거,제1종근린생활,8m미만,405.74,167,"73,000",,-,-,201610,17,,1991,-,-,-
3342,서울특별시 영등포구 신길동,일반,1**,도신로,준주거,제1종근린생활,25m이상,929.59,33,"26,500",,-,-,201610,17,지분,,-,-,-
3343,서울특별시 금천구 독산동,일반,9**,남부순환로,제3종일반주거,제2종근린생활,25m이상,1499.8,522,"462,000",,-,-,201610,17,,1989,-,-,-
3344,서울특별시 영등포구 신길동,집합,2**,신길로,근린상업,제2종근린생활,25m이상,2810.48, ,"1,680",,-,-,201610,17,지분,1984,-,-,-
3345,서울특별시 강서구 화곡동,일반,9*,초록마을로2길,제2종일반주거,제1종근린생활,12m미만,648.49,165.33,"88,000",,-,-,201610,17,지분,,-,-,-
3346,서울특별시 강서구 화곡동,일반,9*,초록마을로2길,제2종일반주거,제1종근린생활,12m미만,648.49,82.67,"44,000",,-,-,201610,17,지분,,-,-,-
3347,서울특별시 성북구 돈암동,집합,6**,아리랑로5길,제2종일반주거,제2종근린생활,12m미만,32.95, ,"16,500",,-,-,201610,17,,2013,-,-,-
3348,서울특별시 마포구 동교동,집합,1**,양화로,근린상업,제2종근린생활,25m이상,14.22, ,"8,500",,-,-,201610,17,,1999,-,-,-
3349,서울특별시 서대문구 홍제동,집합,8*,통일로31길,제3종일반주거,제1종근린생활,8m미만,118.22, ,"28,000",1,-,-,201610,17,,2004,-,-,-
3350,서울특별시 영등포구 당산동1가,집합,1**,영신로39길,준공업,업무,8m미만,39.44, ,"18,000",2,-,-,201610,17,,2016,-,-,-
3351,서울특별시 영등포구 여의도동,집합,1*,국회대로72길,일반상업,제2종근린생활,12m미만,32.94, ,"22,500",,-,-,201610,17,,2005,-,-,-
3352,서울특별시 종로구 숭인동,집합,2**,난계로29길,일반상업,제2종근린생활,8m미만,41.44, ,"12,700",,-,-,201610,17,,2016,-,-,-
3353,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,판매,25m미만,7.1, ,"4,460",2,-,-,201610,17,,2007,-,-,-
3354,서울특별시 강서구 화곡동,일반,9**,강서로7길,일반상업,제2종근린생활,12m미만,240.12,153.1,"96,000",,-,-,201610,17,,1984,-,-,-
3355,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,제1종근린생활,25m미만,40.65, ,"28,636",3,-,-,201610,17,,2007,-,-,-
3356,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,제1종근린생활,25m미만,46.88, ,"33,008",3,-,-,201610,17,,2007,-,-,-
3357,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,판매,25m미만,6.71, ,"16,615",1,-,-,201610,17,,2007,-,-,-
3358,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,제1종근린생활,25m미만,43.75, ,"30,905",3,-,-,201610,17,,2007,-,-,-
3359,서울특별시 성북구 돈암동,집합,6**,아리랑로5길,제2종일반주거,제2종근린생활,12m미만,30.52, ,"13,500",,-,-,201610,17,,2013,-,-,-
3360,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,판매,25m미만,10.2, ,"6,823",2,-,-,201610,17,,2007,-,-,-
3361,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,제2종근린생활,25m미만,113.49, ,"24,665",6,-,-,201610,17,,2007,-,-,-
3362,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,제2종근린생활,25m미만,113.49, ,"35,295",4,-,-,201610,17,,2007,-,-,-
3363,서울특별시 은평구 응암동,집합,7**,백련산로,제2종일반주거,제2종근린생활,25m미만,35.8, ,"24,000",,-,-,201610,17,,2011,-,-,-
3364,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,판매,25m미만,6.71, ,"16,615",1,-,-,201610,17,,2007,-,-,-
3365,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,제1종근린생활,25m미만,47.6, ,"31,257",3,-,-,201610,17,,2007,-,-,-
3366,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,제1종근린생활,25m미만,43.75, ,"30,905",3,-,-,201610,17,,2007,-,-,-
3367,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,제2종근린생활,25m미만,116.23, ,"35,285",4,-,-,201610,17,,2007,-,-,-
3368,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,판매,25m미만,13.69, ,"9,195",2,-,-,201610,17,,2007,-,-,-
3369,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,판매,25m미만,27.47, ,"16,293",2,-,-,201610,17,,2007,-,-,-
3370,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,판매,25m미만,18.56, ,"48,504",1,-,-,201610,17,,2007,-,-,-
3371,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,교육연구,25m미만,513.69, ,"161,747",5,-,-,201610,17,,2007,-,-,-
3372,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,제1종근린생활,25m미만,166.62, ,"115,953",3,-,-,201610,17,,2007,-,-,-
3373,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,판매,25m미만,6.71, ,"4,461",2,-,-,201610,17,,2007,-,-,-
3374,서울특별시 노원구 공릉동,집합,2**,노원로,제3종일반주거,제1종근린생활,25m이상,1626.11, ,"6,000",,-,-,201610,17,지분,1985,-,-,-
3375,서울특별시 구로구 신도림동,일반,2**,신도림로11다길,준공업,제2종근린생활,12m미만,1217.31,331,"180,000",,-,-,201610,17,,1991,-,-,-
3376,서울특별시 마포구 도화동,집합,8*,삼개로,제3종일반주거,판매,25m미만,60.48, ,"10,000",,-,-,201610,17,,1991,-,-,-
3377,서울특별시 성북구 정릉동,집합,1***,정릉로,제3종일반주거,제1종근린생활,25m이상,67.44, ,"91,000",,-,-,201610,17,,2008,-,-,-
3378,서울특별시 용산구 한강로2가,집합,1*,새창로,일반상업,판매,12m미만,12.25, ,"10,700",,-,-,201610,17,,1974,-,-,-
3379,서울특별시 도봉구 쌍문동,집합,3**,노해로42길,제2종일반주거,제2종근린생활,12m미만,33.54, ,"8,000",,-,-,201610,17,,2015,-,-,-
3380,서울특별시 도봉구 쌍문동,집합,3**,노해로42길,제2종일반주거,제2종근린생활,12m미만,28.81, ,"7,000",,-,-,201610,17,,2015,-,-,-
3381,서울특별시 은평구 응암동,집합,7**,백련산로,제2종일반주거,제2종근린생활,25m미만,24.3, ,"15,852",,-,-,201610,17,,2011,-,-,-
3382,서울특별시 서초구 반포동,일반,1**,서래로5길,제1종일반주거,제2종근린생활,12m미만,456,180.2,"405,000",,-,-,201610,17,,2004,-,-,-
3383,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,25m이상,22.87, ,"17,500",,-,-,201610,17,,2008,-,-,-
3384,서울특별시 송파구 문정동,집합,6**,법원로,일반상업,제2종근린생활,-,37.64, ,"28,700",2,-,-,201610,17,,2015,-,-,-
3385,서울특별시 서초구 양재동,일반,1**,양재천로17길,제2종일반주거,제2종근린생활,12m미만,641.84,214.9,"238,000",,-,-,201610,17,,1992,-,-,-
3386,서울특별시 서초구 방배동,일반,4**,방배천로,제3종일반주거,제2종근린생활,8m미만,359.86,193.9,"235,773",,-,-,201610,17,,1993,-,-,-
3387,서울특별시 서초구 우면동,집합,7**,태봉로,준주거,제2종근린생활,12m미만,194.61, ,"118,617",5,-,-,201610,17,,2013,-,-,-
3388,서울특별시 강동구 성내동,일반,5**,성안로3길,제2종일반주거,제1종근린생활,12m미만,493.71,226.4,"166,700",,-,-,201610,17,,1988,-,-,-
3389,서울특별시 송파구 문정동,집합,6**,법원로,일반상업,제2종근린생활,-,73.71, ,"31,988",,-,-,201610,17,,2016,-,-,-
3390,서울특별시 송파구 장지동,집합,8**,위례광장로,제3종일반주거,제2종근린생활,25m이상,51.2, ,"110,534",,-,-,201610,17,,2016,-,-,-
3391,서울특별시 강남구 역삼동,집합,8**,테헤란로4길,일반상업,제2종근린생활,12m미만,45.45, ,"54,000",1,-,-,201610,17,,2007,-,-,-
3392,서울특별시 강남구 신사동,일반,5**,도산대로13길,제2종일반주거,업무,25m미만,1215.52,401.5,"2,615,000",,-,-,201610,17,,1989,-,-,-
3393,서울특별시 강동구 성내동,일반,4**,성안로,제2종일반주거,제1종근린생활,25m미만,913.12,485.5,"360,000",,-,-,201610,17,,1988,-,-,-
3394,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,25m이상,22.87, ,"17,500",,-,-,201610,17,,2008,-,-,-
3395,서울특별시 송파구 가락동,집합,9*,중대로,일반상업,업무,25m이상,50.88, ,"18,800",,-,-,201610,17,,1998,-,-,-
3396,서울특별시 송파구 마천동,집합,1**,마천로45길,제2종일반주거,판매,8m미만,21.95, ,"23,000",,-,-,201610,17,,1975,-,-,-
3397,서울특별시 강동구 천호동,집합,4**,천호대로,일반상업,업무,25m이상,16.22, ,"6,500",,-,-,201610,17,,1994,-,-,-
3398,서울특별시 서초구 서초동,일반,1***,서초대로56길,제3종일반주거,제2종근린생활,8m미만,1300.73,386.8,"620,000",,-,-,201610,17,,2002,-,-,-
3399,서울특별시 송파구 방이동,일반,5*,오금로11길,일반상업,숙박,8m미만,1378.68,408.3,"675,000",,-,-,201610,17,,1987,-,-,-
3400,서울특별시 강남구 신사동,일반,5**,압구정로20길,제2종일반주거,제2종근린생활,12m미만,956.13,314.1,"700,000",,-,-,201610,17,,1989,-,-,-
3401,서울특별시 강남구 개포동,집합,6**,언주로,제3종일반주거,제1종근린생활,25m이상,134.8, ,"7,000",,-,-,201610,17,지분,,-,-,-
3402,서울특별시 서초구 방배동,집합,5**,효령로20마길,제1종일반주거,제1종근린생활,8m미만,38.52, ,"34,000",,-,-,201610,16,,1988,-,-,-
3403,서울특별시 성동구 마장동,집합,8**,마장로37길,제3종일반주거,제2종근린생활,12m미만,41.9, ,"55,000",,-,-,201610,16,,2004,-,-,-
3404,서울특별시 은평구 응암동,집합,7**,백련산로,제2종일반주거,제2종근린생활,25m미만,24.68, ,"18,243",,-,-,201610,16,,2011,-,-,-
3405,서울특별시 관악구 신림동,일반,1***,조원로,제2종일반주거,제2종근린생활,25m미만,923.16,236.5,"303,000",,-,-,201610,16,,1996,-,-,-
3406,서울특별시 동작구 노량진동,집합,3**,만양로3길,제2종일반주거,제2종근린생활,25m미만,29.6, ,"25,200",,-,-,201610,16,,2001,-,-,-
3407,서울특별시 구로구 구로동,일반,1***,시흥대로161가길,준공업,숙박,8m미만,430.02,156.4,"149,000",,-,-,201610,16,,2011,-,-,-
3408,서울특별시 은평구 응암동,집합,7**,백련산로,제2종일반주거,제2종근린생활,25m미만,23.92, ,"20,714",,-,-,201610,16,,2011,-,-,-
3409,서울특별시 광진구 중곡동,집합,1**,용마산로3길,제2종일반주거,제2종근린생활,8m미만,65.67, ,"26,300",2,-,-,201610,16,,2016,-,-,-
3410,서울특별시 성동구 옥수동,일반,4**,독서당로,제3종일반주거,제2종근린생활,25m이상,8.1,6.14,"3,900",,-,-,201610,16,,1986,-,-,-
3411,서울특별시 관악구 봉천동,일반,4*,중앙2길,제2종일반주거,제1종근린생활,8m미만,582.63,310,"207,000",,-,-,201610,16,,1983,-,-,-
3412,서울특별시 은평구 역촌동,집합,4*,진흥로3길,준주거,제2종근린생활,8m미만,34.74, ,"12,000",3,-,-,201610,16,,2011,-,-,-
3413,서울특별시 은평구 갈현동,집합,5**,갈현로21길,제2종일반주거,제2종근린생활,8m미만,95.63, ,"22,400",1,-,-,201610,16,,2002,-,-,-
3414,서울특별시 도봉구 창동,집합,1*,마들로11길,일반상업,제2종근린생활,25m이상,54, ,"15,500",2,-,-,201610,15,,1990,-,-,-
3415,서울특별시 성북구 안암동4가,일반,4*,안암로5길,제2종일반주거,제2종근린생활,25m미만,926.56,349.4,"325,000",,-,-,201610,15,,1985,-,-,-
3416,서울특별시 마포구 서교동,집합,4**,동교로19길,제2종일반주거,제2종근린생활,12m미만,82.64, ,"40,000",2,-,-,201610,15,,2016,-,-,-
3417,서울특별시 도봉구 창동,집합,1*,마들로11길,일반상업,제1종근린생활,25m이상,81, ,"18,500",2,-,-,201610,15,,1990,-,-,-
3418,서울특별시 마포구 공덕동,집합,2**,마포대로6길,준주거,제2종근린생활,12m미만,5.95, ,"10,000",,-,-,201610,15,,1967,-,-,-
3419,서울특별시 마포구 서교동,집합,4**,홍익로,제3종일반주거,제2종근린생활,25m미만,32.84, ,"25,000",,-,-,201610,15,,2004,-,-,-
3420,서울특별시 강서구 가양동,일반,2**,양천로47나길,자연녹지,제2종근린생활,8m미만,450.14,552,"183,700",,-,-,201610,15,,2008,-,-,-
3421,서울특별시 강북구 미아동,일반,1**,도봉로20가길,제2종일반주거,제2종근린생활,25m미만,118.08,99.2,"58,500",,-,-,201610,15,,1995,-,-,-
3422,서울특별시 동작구 대방동,집합,3**,대방동23가길,제2종일반주거,제1종근린생활,12m미만,22.7, ,"16,364",1,-,-,201610,15,,2016,-,-,-
3423,서울특별시 은평구 구산동,집합,2**,갈현로11길,제2종일반주거,제1종근린생활,8m미만,37.8, ,"16,500",1,-,-,201610,15,,2004,-,-,-
3424,서울특별시 강북구 미아동,집합,8**,오패산로30길,제3종일반주거,제1종근린생활,8m미만,32.06, ,"32,500",,-,-,201610,15,,1979,-,-,-
3425,서울특별시 관악구 신림동,일반,1***,관천로20길,제2종일반주거,제2종근린생활,8m미만,592.52,121.3,"132,000",,-,-,201610,15,지분,,-,-,-
3426,서울특별시 노원구 중계동,집합,5**,공릉로,제2종일반주거,기타,25m미만,84.47, ,"45,300",,-,-,201610,15,,2008,-,-,-
3427,서울특별시 관악구 봉천동,일반,1***,남부순환로247길,제2종일반주거,제2종근린생활,8m미만,647.2,257.5,"259,500",,-,-,201610,15,,2007,-,-,-
3428,서울특별시 양천구 목동,집합,9**,목동서로,제2종일반주거,제1종근린생활,25m이상,21.07, ,"72,500",,-,-,201610,15,,1985,-,-,-
3429,서울특별시 도봉구 창동,집합,7**,도봉로,준주거,제2종근린생활,8m미만,31.41, ,"12,600",,-,-,201610,15,,1993,-,-,-
3430,서울특별시 동대문구 답십리동,집합,5**,고미술로,일반상업,제1종근린생활,25m미만,27.24, ,"9,000",,-,-,201610,15,,1983,-,-,-
3431,서울특별시 강북구 수유동,일반,3**,삼양로112길,제3종일반주거,제2종근린생활,8m미만,85.2,74,"28,000",,-,-,201610,15,,2010,-,-,-
3432,서울특별시 도봉구 도봉동,집합,3*,마들로,준공업,제2종근린생활,25m미만,64, ,"16,700",,-,-,201610,15,,1995,-,-,-
3433,서울특별시 은평구 응암동,일반,1**,응암로29길,준주거,제2종근린생활,8m미만,399.82,156.4,"149,000",,-,-,201610,15,,2010,-,-,-
3434,서울특별시 노원구 중계동,집합,5**,공릉로,제2종일반주거,기타,25m미만,84.75, ,"46,000",9,-,-,201610,15,,2008,-,-,-
3435,서울특별시 은평구 녹번동,집합,1**,서오릉로6길,제3종일반주거,제1종근린생활,12m미만,23.78, ,"16,000",1,-,-,201610,15,,2016,-,-,-
3436,서울특별시 광진구 중곡동,집합,4*,긴고랑로16길,제2종일반주거,제2종근린생활,8m미만,24.23, ,"10,000",,-,-,201610,15,,2015,-,-,-
3437,서울특별시 관악구 신림동,집합,4**,남부순환로,제3종일반주거,제1종근린생활,25m이상,481.41, ,"183,000",,-,-,201610,15,,1975,-,-,-
3438,서울특별시 마포구 도화동,집합,5**,큰우물로,일반상업,기타,25m미만,55.96, ,"9,600",,-,-,201610,15,,1984,-,-,-
3439,서울특별시 동대문구 답십리동,집합,5**,고미술로,일반상업,제1종근린생활,25m미만,21.54, ,"7,500",,-,-,201610,15,,1983,-,-,-
3440,서울특별시 도봉구 쌍문동,집합,9*,도봉로109길,일반상업,제2종근린생활,12m미만,22.92, ,"8,800",,-,-,201610,15,,2014,-,-,-
3441,서울특별시 강남구 압구정동,집합,4**,압구정로29길,제3종일반주거,제2종근린생활,25m이상,249.16, ,"39,000",,-,-,201610,15,지분,,-,-,-
3442,서울특별시 강남구 압구정동,집합,4**,압구정로29길,제3종일반주거,제2종근린생활,25m이상,29.96, ,"81,000",,-,-,201610,15,,,-,-,-
3443,서울특별시 강남구 압구정동,집합,4**,압구정로29길,제3종일반주거,제2종근린생활,25m이상,29.96, ,"81,000",,-,-,201610,15,,1977,-,-,-
3444,서울특별시 강동구 명일동,집합,1*,명일로,제3종일반주거,제1종근린생활,25m이상,14.4, ,"25,000",,-,-,201610,15,,1984,-,-,-
3445,서울특별시 강동구 상일동,일반,1**,상일로11길,제2종일반주거,제2종근린생활,25m이상,14.95,21.32,"37,000",,-,-,201610,15,,1983,-,-,-
3446,서울특별시 강동구 상일동,일반,1**,상일로11길,제2종일반주거,제2종근린생활,25m이상,14.95,21.32,"37,000",,-,-,201610,15,,1983,-,-,-
3447,서울특별시 송파구 문정동,집합,1**,중대로,제3종일반주거,제2종근린생활,25m이상,56.7, ,"43,000",2,-,-,201610,15,,1988,-,-,-
3448,서울특별시 서초구 서초동,집합,1***,서초대로77길,일반상업,제1종근린생활,12m미만,47.17, ,"39,000",,-,-,201610,15,,1990,-,-,-
3449,서울특별시 서초구 방배동,집합,9**,방배로,제3종일반주거,업무,25m이상,86.4, ,"42,000",,-,-,201610,15,,1985,-,-,-
3450,서울특별시 강동구 암사동,집합,4**,고덕로,제3종일반주거,판매,25m이상,16.77, ,"10,500",,-,-,201610,14,,2008,-,-,-
3451,서울특별시 강남구 도곡동,집합,5**,선릉로,제3종일반주거,제2종근린생활,25m이상,28.88, ,"164,000",,-,-,201610,14,,2006,-,-,-
3452,서울특별시 송파구 잠실동,집합,1*,올림픽로,제3종일반주거,제1종근린생활,25m이상,11.9, ,"11,000",,-,-,201610,14,,2008,-,-,-
3453,서울특별시 서초구 서초동,일반,1***,서초중앙로24길,제3종일반주거,제1종근린생활,25m미만,34.2,23.43,"64,000",,-,-,201610,14,,1993,-,-,-
3454,서울특별시 서초구 서초동,집합,1***,효령로,제3종일반주거,판매,25m이상,64.87, ,"83,000",,-,-,201610,14,,1999,-,-,-
3455,서울특별시 송파구 잠실동,집합,2*,올림픽로,제3종일반주거,판매,25m이상,12.72, ,"49,000",,-,-,201610,14,,2008,-,-,-
3456,서울특별시 서초구 서초동,집합,1***,효령로,일반상업,판매,25m이상,18, ,"1,300",91,-,-,201610,14,,1997,-,-,-
3457,서울특별시 강남구 논현동,집합,2**,언주로,일반상업,업무,25m이상,517.96, ,"280,000",,-,-,201610,14,,1978,-,-,-
3458,서울특별시 강남구 도곡동,집합,5**,선릉로,제3종일반주거,제1종근린생활,25m이상,45.95, ,"59,700",,-,-,201610,14,,2006,-,-,-
3459,서울특별시 강동구 길동,집합,4**,진황도로,일반상업,판매,25m미만,52.37, ,"87,500",1,-,-,201610,14,,2006,-,-,-
3460,서울특별시 강동구 암사동,집합,4**,고덕로,제3종일반주거,판매,25m이상,16.77, ,"10,500",10,-,-,201610,14,,2008,-,-,-
3461,서울특별시 서초구 양재동,집합,2**,논현로,일반상업,업무,25m이상,27.36, ,"10,800",15,-,-,201610,14,,1991,-,-,-
3462,서울특별시 강서구 방화동,집합,8**,방화대로47가길,준주거,제2종근린생활,25m미만,23.38, ,"30,800",1,-,-,201610,14,,2003,-,-,-
3463,서울특별시 강서구 마곡동,집합,7**,마곡중앙6로,일반상업,제2종근린생활,-,110.99, ,"57,300",10,-,-,201610,14,,2016,-,-,-
3464,서울특별시 종로구 원서동,일반,1**,창덕궁1길,준주거,제1종근린생활,8m미만,126.74,93.3,"136,000",,-,-,201610,14,,2011,-,-,-
3465,서울특별시 은평구 구산동,일반,3**,서오릉로,제1종일반주거,제2종근린생활,25m이상,484.04,279,"118,000",,-,-,201610,14,,1988,-,-,-
3466,서울특별시 강서구 등촌동,집합,6**,화곡로68길,준공업,기타,12m미만,50.01, ,"34,000",8,-,-,201610,14,,2007,-,-,-
3467,서울특별시 노원구 중계동,집합,5**,공릉로,제2종일반주거,기타,25m미만,84.47, ,"46,000",3,-,-,201610,14,,2008,-,-,-
3468,서울특별시 강북구 미아동,일반,8*,오현로,제2종일반주거,제1종근린생활,25m미만,254.64,109,"72,500",,-,-,201610,14,,1992,-,-,-
3469,서울특별시 강서구 방화동,집합,2**,방화대로45길,제3종일반주거,제1종근린생활,12m미만,49.51, ,"12,500",,-,-,201610,14,,1989,-,-,-
3470,서울특별시 구로구 가리봉동,일반,*,구로동로7길,제2종일반주거,제1종근린생활,8m미만,37.44,46,"17,900",,-,-,201610,14,,1985,-,-,-
3471,서울특별시 은평구 갈현동,집합,4**,통일로89길,제2종일반주거,제2종근린생활,8m미만,28.01, ,"8,000",1,-,-,201610,14,,2013,-,-,-
3472,서울특별시 용산구 용산동2가,일반,*,신흥로20길,제1종일반주거,제2종근린생활,8m미만,97.12,22.13,"21,000",,-,-,201610,14,지분,,-,-,-
3473,서울특별시 동작구 사당동,집합,1***,사당로13길,제3종일반주거,제2종근린생활,25m이상,23.33, ,"31,500",,-,-,201610,14,,2011,-,-,-
3474,서울특별시 동작구 사당동,집합,1***,사당로13길,제3종일반주거,제2종근린생활,25m이상,23.33, ,"31,500",,-,-,201610,14,,2011,-,-,-
3475,서울특별시 강서구 마곡동,집합,7**,마곡중앙6로,일반상업,제2종근린생활,-,141.66, ,"77,115",11,-,-,201610,14,,2016,-,-,-
3476,서울특별시 강서구 마곡동,집합,7**,마곡중앙6로,일반상업,제2종근린생활,-,110.99, ,"58,100",11,-,-,201610,14,,2016,-,-,-
3477,서울특별시 중랑구 중화동,일반,2**,망우로,준주거,제2종근린생활,25m이상,624.55,260,"170,000",,-,-,201610,14,,1993,-,-,-
3478,서울특별시 광진구 화양동,일반,4*,동일로22길,제3종일반주거,제2종근린생활,12m미만,374.28,149.1,"205,000",,-,-,201610,14,,2012,-,-,-
