NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
12,서울특별시 중구 광희동2가,일반,2**,퇴계로,일반상업,숙박,25m이상,5967.01,653.1,"2,714,999",,-,-,202112,31,,2014,-,직거래,-
13,서울특별시 용산구 청파동3가,집합,1**,청파로43길,제2종일반주거,제2종근린생활,8m미만,35.47, ,"18,000",1,-,-,202112,31,,2020,-,직거래,-
14,서울특별시 은평구 역촌동,집합,8*,연서로3길,제3종일반주거,제2종근린생활,8m미만,52.08, ,"18,500",2,-,-,202112,31,,2011,-,직거래,-
15,서울특별시 중랑구 면목동,일반,4**,면목로48길,제2종일반주거,제1종근린생활,12m미만,610.95,19.34,"25,250",,-,-,202112,31,지분,,-,중개거래,서울 중랑구
16,서울특별시 중구 신당동,집합,7**,마장로,일반상업,판매,25m이상,3.83, ,"3,000",70,-,-,202112,31,,2010,-,직거래,-
17,서울특별시 강서구 화곡동,집합,4**,등촌로13바길,제2종일반주거,제2종근린생활,12m미만,17.7, ,"3,000",,-,-,202112,31,,2002,-,중개거래,경기 안산단원구
18,서울특별시 강서구 마곡동,집합,7**,,준주거,업무,-,32.56, ,"25,000",,-,-,202112,31,,2019,-,중개거래,서울 강서구 서울 영등포구
19,서울특별시 용산구 한강로2가,집합,1*,,일반상업,판매,12m미만,16.68, ,"45,000",12,-,-,202112,31,,1974,20220121,중개거래,서울 용산구
20,서울특별시 강북구 번동,집합,4**,덕릉로,제3종일반주거,제2종근린생활,8m미만,48.54, ,"7,900",,-,-,202112,31,,2003,-,중개거래,서울 도봉구
21,서울특별시 중구 필동2가,일반,1**,퇴계로36가길,제1종일반주거,제2종근린생활,8m미만,247.86,111.7,"102,500",,-,-,202112,31,,1991,-,중개거래,서울 중구
22,서울특별시 성북구 삼선동2가,집합,2**,삼선교로10길,제2종일반주거,제2종근린생활,12m미만,251.53, ,"72,000",2,-,-,202112,31,,2003,-,중개거래,서울 성북구
23,서울특별시 마포구 서교동,일반,4**,잔다리로,제2종일반주거,제2종근린생활,25m미만,347.48,194,"400,000",,-,-,202112,31,,1984,20220415,중개거래,-
24,서울특별시 은평구 녹번동,집합,2**,통일로,제2종일반주거,제1종근린생활,25m이상,71.02, ,"40,000",,-,-,202112,31,,2019,-,중개거래,서울 은평구
25,서울특별시 용산구 한강로2가,집합,1*,,일반상업,판매,12m미만,10.97, ,"35,000",22,-,-,202112,31,,1974,-,중개거래,서울 용산구
26,서울특별시 동대문구 전농동,일반,3*,사가정로,근린상업,업무,25m이상,644.16,304,"520,000",,-,-,202112,31,,1983,-,중개거래,서울 송파구
27,서울특별시 노원구 상계동,집합,1***,동일로245가길,제3종일반주거,기타,12m미만,37.8, ,"29,000",2,-,-,202112,31,,1998,-,중개거래,서울 노원구
28,서울특별시 용산구 한강로2가,집합,1*,,일반상업,판매,12m미만,16.68, ,"45,000",12,-,-,202112,31,,1974,-,중개거래,서울 용산구
29,서울특별시 용산구 청파동1가,집합,*,청파로71길,제1종일반주거,제2종근린생활,8m미만,21, ,"21,000",,-,-,202112,31,,2008,20220111,직거래,-
30,서울특별시 노원구 월계동,집합,7**,월계로45가길,제3종일반주거,제2종근린생활,25m이상,12.96, ,"4,400",,-,-,202112,31,,1998,-,중개거래,서울 노원구
31,서울특별시 서초구 서초동,집합,1***,서초대로,일반상업,업무,25m이상,416.08, ,"535,000",3,-,-,202112,31,,1996,-,직거래,-
32,서울특별시 서초구 서초동,집합,1***,서초중앙로,일반상업,업무,25m이상,72.27, ,"44,000",,-,-,202112,31,,2004,-,중개거래,서울 강남구
33,서울특별시 서초구 양재동,집합,3**,마방로2길,제2종일반주거,제1종근린생활,8m미만,60.46, ,"115,000",1,-,-,202112,31,,2021,-,직거래,-
34,서울특별시 송파구 송파동,집합,2**,오금로32길,제3종일반주거,제2종근린생활,25m미만,17.4, ,"9,500",,-,-,202112,31,,2012,-,중개거래,서울 송파구
35,서울특별시 서초구 양재동,집합,3**,마방로2길,제2종일반주거,제2종근린생활,8m미만,41.33, ,"46,500",5,-,-,202112,31,,2021,-,직거래,-
36,서울특별시 송파구 송파동,집합,2**,오금로32길,제3종일반주거,제2종근린생활,25m미만,17.4, ,"9,500",,-,-,202112,31,,2012,-,중개거래,서울 송파구
37,서울특별시 송파구 오금동,집합,1**,마천로,제2종일반주거,제2종근린생활,25m미만,90, ,"30,000",4,-,-,202112,31,,2003,-,중개거래,서울 송파구
38,서울특별시 관악구 봉천동,일반,1***,관악로14길,제2종일반주거,제2종근린생활,8m미만,165.78,103.6,"91,000",,-,-,202112,31,,1991,-,중개거래,서울 관악구
39,서울특별시 송파구 오금동,집합,1**,마천로,제2종일반주거,제2종근린생활,25m미만,109.28, ,"36,000",4,-,-,202112,31,,2003,-,중개거래,서울 송파구
40,서울특별시 서초구 양재동,집합,3**,마방로2길,제2종일반주거,제1종근린생활,8m미만,107.94, ,"72,600",,-,-,202112,31,,2021,-,직거래,-
41,서울특별시 강남구 청담동,집합,1*,도산대로78길,제2종일반주거,제2종근린생활,8m미만,133.74, ,"184,293",2,-,-,202112,31,,2013,-,중개거래,서울 서초구
42,서울특별시 강남구 역삼동,일반,8**,도곡로,제3종일반주거,업무,25m이상,2732.53,604.2,"2,300,000",,-,-,202112,31,,2005,-,중개거래,서울 강남구
43,서울특별시 강남구 역삼동,집합,8**,도곡로3길,일반상업,업무,12m미만,23.56, ,"13,000",3,-,-,202112,31,,1998,-,중개거래,서울 강남구
44,서울특별시 강남구 청담동,집합,1*,도산대로78길,제2종일반주거,제2종근린생활,8m미만,12.69, ,"17,483",1,-,-,202112,31,,2013,-,중개거래,서울 서초구
45,서울특별시 강남구 청담동,집합,1*,도산대로78길,제2종일반주거,제2종근린생활,8m미만,133.74, ,"184,293",3,-,-,202112,31,,2013,-,중개거래,서울 서초구
46,서울특별시 강남구 청담동,집합,1*,도산대로78길,제2종일반주거,제2종근린생활,8m미만,130.12, ,"179,315",,-,-,202112,31,,2013,-,중개거래,서울 서초구
47,서울특별시 서초구 양재동,집합,3**,마방로2길,제2종일반주거,제2종근린생활,8m미만,97.61, ,"109,500",3,-,-,202112,31,,2021,-,직거래,-
48,서울특별시 서초구 양재동,집합,3**,마방로2길,제2종일반주거,제2종근린생활,8m미만,96.34, ,"108,000",2,-,-,202112,31,,2021,-,직거래,-
49,서울특별시 동작구 흑석동,집합,3**,현충로,제2종일반주거,제2종근린생활,25m이상,53.16, ,"35,000",,-,-,202112,31,,2019,-,직거래,-
50,서울특별시 서초구 양재동,집합,3**,마방로2길,제2종일반주거,제2종근린생활,8m미만,43, ,"48,400",4,-,-,202112,31,,2021,-,직거래,-
51,서울특별시 송파구 신천동,집합,1*,오금로,일반상업,업무,25m미만,85.44, ,"46,000",10,-,-,202112,31,,2001,-,중개거래,서울 송파구
52,서울특별시 영등포구 당산동6가,집합,1**,당산로54길,제2종일반주거,제2종근린생활,8m미만,11.53, ,"23,000",1,-,-,202112,31,,2009,20220111,중개거래,서울 영등포구
53,서울특별시 강남구 역삼동,집합,8**,테헤란로4길,일반상업,제2종근린생활,12m미만,32.01, ,"64,500",1,-,-,202112,31,,2004,-,중개거래,서울 강남구
54,서울특별시 동작구 노량진동,일반,1**,만양로14길,제3종일반주거,제2종근린생활,8m미만,190.29,179,"300,000",,-,-,202112,31,,,-,중개거래,서울 서초구
55,서울특별시 강남구 개포동,집합,6**,언주로,제3종일반주거,제1종근린생활,25m이상,34.13, ,"197,000",,-,-,202112,30,,1984,-,중개거래,서울 강남구
56,서울특별시 동작구 사당동,일반,1**,사당로,제3종일반주거,제1종근린생활,25m이상,390.4,195,"750,000",,-,-,202112,30,,1999,-,직거래,-
57,서울특별시 강남구 대치동,일반,9**,테헤란로,일반상업,업무,25m이상,60326.82,121.47,"1,789,800",,-,-,202112,30,지분,,-,직거래,-
58,서울특별시 영등포구 대림동,일반,7**,가마산로,제3종일반주거,제1종근린생활,25m이상,1475.8,633.8,"870,000",,-,-,202112,30,,1997,-,중개거래,서울 영등포구
59,서울특별시 강동구 성내동,일반,1**,천호대로162가길,제2종일반주거,제1종근린생활,8m미만,248.99,119,"151,000",,-,-,202112,30,,1990,20220502,중개거래,서울 서초구 서울 송파구
60,서울특별시 서초구 방배동,집합,7**,방배중앙로27길,제2종일반주거,제2종근린생활,12m미만,11.57, ,"9,900",,-,-,202112,30,,1980,-,직거래,-
61,서울특별시 관악구 신림동,일반,2**,대학21길,제2종일반주거,숙박,8m미만,382.6,165,"125,600",,-,-,202112,30,,2008,-,중개거래,서울 관악구
62,서울특별시 강남구 대치동,집합,8**,테헤란로,일반상업,제1종근린생활,25m이상,45.9, ,"36,700",10,-,-,202112,30,,1990,-,중개거래,서울 강남구
63,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,25m이상,23.61, ,"7,000",,-,-,202112,30,,2008,-,중개거래,서울 송파구
64,서울특별시 동작구 흑석동,일반,2**,흑석로6길,제2종일반주거,제1종근린생활,12m미만,174.98,89,"112,000",,-,-,202112,30,,2002,-,중개거래,서울 동작구
65,서울특별시 강남구 역삼동,일반,6**,논현로93길,일반상업,제1종근린생활,25m미만,1120.7,31.2,"203,607",,-,-,202112,30,지분,1990,-,직거래,-
66,서울특별시 동작구 상도동,집합,2**,성대로10길,제2종일반주거,제2종근린생활,8m미만,31.74, ,"9,000",,-,-,202112,30,,2013,-,중개거래,서울 동작구
67,서울특별시 송파구 잠실동,집합,3*,석촌호수로,제3종일반주거,업무,25m이상,273.59, ,"395,000",3,-,-,202112,30,,2007,-,중개거래,서울 송파구
68,서울특별시 서초구 양재동,집합,1*,남부순환로,일반상업,제1종근린생활,25m이상,113.29, ,"145,000",3,-,-,202112,30,,2006,-,중개거래,서울 강남구
69,서울특별시 영등포구 신길동,일반,1**,도신로,제2종일반주거,제2종근린생활,25m이상,1672.55,672,"854,085",,-,-,202112,30,,1984,-,중개거래,서울 영등포구
70,서울특별시 관악구 봉천동,집합,1***,보라매로,제3종일반주거,제1종근린생활,25m이상,16.5, ,"7,900",,-,-,202112,30,,1996,-,중개거래,서울 관악구
71,서울특별시 영등포구 당산동2가,집합,3*,영등포로,준공업,판매,25m이상,18, ,"8,600",,-,-,202112,30,,1987,-,직거래,-
72,서울특별시 강남구 역삼동,일반,6**,논현로106길,제1종일반주거,제2종근린생활,8m미만,529.39,236.6,"730,000",,-,-,202112,30,,2001,-,중개거래,서울 강남구
73,서울특별시 용산구 청파동1가,집합,*,청파로71가길,제1종일반주거,제2종근린생활,8m미만,25.5, ,"30,500",2,-,-,202112,30,,2008,20220126,중개거래,서울 용산구
74,서울특별시 용산구 청파동1가,집합,8*,효창원로86다길,제1종일반주거,제1종근린생활,8m미만,29.37, ,"38,000",,-,-,202112,30,,2008,-,중개거래,서울 마포구
75,서울특별시 용산구 청파동1가,집합,*,청파로71가길,제1종일반주거,제2종근린생활,8m미만,26.48, ,"8,300",1,-,-,202112,30,지분,2008,-,중개거래,서울 송파구
76,서울특별시 용산구 청파동1가,일반,6*,청파로47나길,제2종일반주거,제2종근린생활,8m미만,189.81,46.3,"50,000",,-,-,202112,30,지분,1995,-,중개거래,서울 용산구
77,서울특별시 은평구 녹번동,집합,1**,진흥로,준주거,제2종근린생활,8m미만,38.1, ,"21,000",3,-,-,202112,30,,2020,-,직거래,-
78,서울특별시 동대문구 제기동,집합,8**,왕산로,일반상업,판매,25m이상,6.6, ,"4,900",,-,-,202112,30,,1976,-,직거래,-
79,서울특별시 용산구 한남동,일반,7**,이태원로55나길,제1종전용주거,제1종근린생활,8m미만,385.71,350.7,"835,000",,-,-,202112,30,,1969,-,중개거래,서울 강남구 서울 용산구
80,서울특별시 양천구 신정동,집합,1***,중앙로,제3종일반주거,제2종근린생활,25m이상,77.52, ,"19,000",4,-,-,202112,30,,1989,-,직거래,-
81,서울특별시 금천구 가산동,집합,5*,벚꽃로,준공업,제2종근린생활,25m미만,78.99, ,"60,000",,-,-,202112,30,,2010,-,중개거래,서울 금천구
82,서울특별시 강북구 미아동,일반,7**,삼양로,제2종일반주거,제1종근린생활,25m미만,351.92,213,"300,000",,-,-,202112,30,,1978,-,직거래,-
83,서울특별시 마포구 토정동,집합,*,토정로32길,제3종일반주거,제2종근린생활,25m미만,109, ,"27,200",2,-,-,202112,30,,1997,-,직거래,-
84,서울특별시 마포구 토정동,집합,*,토정로32길,제3종일반주거,제2종근린생활,25m미만,113.11, ,"28,200",,-,-,202112,30,,1997,-,직거래,-
85,서울특별시 강북구 수유동,일반,2**,삼양로,제3종일반주거,숙박,25m이상,3200.33,1346,"1,549,000",,-,-,202112,30,,1983,20220208,중개거래,경기 화성시 서울 금천구
86,서울특별시 중구 충무로2가,일반,1*,삼일대로,중심상업,제1종근린생활,25m이상,213.92,127.6,"435,000",,-,-,202112,30,,1969,-,중개거래,서울 중구
87,서울특별시 영등포구 영등포동7가,집합,9*,국회대로56길,준주거,업무,8m미만,49.68, ,"2,897",,-,-,202112,30,지분,2020,-,직거래,-
88,서울특별시 종로구 창신동,일반,3**,종로54길,일반상업,제1종근린생활,8m미만,42.98,79.3,"156,000",,-,-,202112,30,,1939,-,중개거래,서울 용산구 서울 종로구
89,서울특별시 영등포구 영등포동8가,일반,3*,영신로54길,준공업,제2종근린생활,12m미만,334.17,138.2,"295,000",,-,-,202112,30,,2017,-,중개거래,서울 강남구
90,서울특별시 용산구 한강로2가,집합,1*,,일반상업,판매,12m미만,14.53, ,"60,000",11,-,-,202112,30,,1974,-,중개거래,서울 용산구
91,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,41.6, ,"50,000",,-,-,202112,30,,1994,-,직거래,-
92,서울특별시 동대문구 용두동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,45.76, ,"50,000",,-,-,202112,30,,1994,-,직거래,-
93,서울특별시 종로구 예지동,일반,2**,청계천로,일반상업,제1종근린생활,12m미만,156.69,17.4,"51,500",,-,-,202112,30,지분,,-,직거래,-
94,서울특별시 금천구 독산동,집합,1***,시흥대로84마길,제2종일반주거,제1종근린생활,8m미만,40.76, ,"21,500",1,-,-,202112,30,,2021,-,직거래,-
95,서울특별시 중구 필동1가,일반,4*,충무로,일반상업,제2종근린생활,25m미만,417.59,175.2,"645,000",,-,-,202112,30,,2001,-,중개거래,서울 마포구 서울 중구
96,서울특별시 중구 쌍림동,일반,1**,장충단로7길,제2종일반주거,제1종근린생활,12m미만,109.16,162,"205,000",,-,-,202112,30,,1982,-,중개거래,서울 성북구 서울 중구
97,서울특별시 마포구 아현동,집합,4**,마포대로,준주거,업무,25m이상,19.6, ,"12,000",,-,-,202112,30,,1987,-,중개거래,서울 마포구
98,서울특별시 종로구 효제동,일반,4*,창경궁로16길,일반상업,제2종근린생활,8m미만,428.99,143.1,"270,000",,-,-,202112,30,,1994,-,중개거래,서울 강남구
99,서울특별시 용산구 갈월동,집합,8*,한강대로,일반상업,업무,25m이상,54.41, ,"86,000",5,-,-,202112,30,,1979,-,중개거래,서울 용산구
100,서울특별시 은평구 갈현동,집합,4**,연서로21길,제2종일반주거,제1종근린생활,8m미만,21.6, ,"5,000",,-,-,202112,30,,2002,-,중개거래,서울 은평구
101,서울특별시 마포구 현석동,집합,2**,신수로,제2종일반주거,제2종근린생활,25m미만,53.7, ,"53,750",1,-,-,202112,30,,2016,-,직거래,-
102,서울특별시 구로구 고척동,집합,8*,중앙로3길,준공업,판매,25m미만,26.8, ,"15,700",,-,-,202112,30,,1992,-,중개거래,서울 구로구
103,서울특별시 강북구 미아동,일반,7**,삼양로,제2종일반주거,제1종근린생활,25m미만,220.42,145,"150,000",,-,-,202112,30,,1976,-,직거래,-
104,서울특별시 마포구 현석동,집합,2**,신수로,제2종일반주거,제2종근린생활,25m미만,29.05, ,"30,300",1,-,-,202112,30,,2016,-,직거래,-
105,서울특별시 은평구 갈현동,집합,4**,연서로21길,제2종일반주거,제2종근린생활,8m미만,54.44, ,"20,500",1,-,-,202112,30,,2008,-,중개거래,서울 은평구
106,서울특별시 영등포구 영등포동5가,집합,8*,영등포로37길,준주거,제2종근린생활,8m미만,26.44, ,"15,000",2,-,-,202112,30,,2019,-,직거래,-
107,서울특별시 양천구 목동,집합,9**,목동서로,일반상업,교육연구,25m이상,41.76, ,"20,000",7,-,-,202112,30,,1996,-,중개거래,서울 양천구
108,서울특별시 마포구 현석동,집합,2**,신수로,제2종일반주거,제2종근린생활,25m미만,37.8, ,"35,300",1,-,-,202112,30,,2016,-,직거래,-
109,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,제1종근린생활,25m이상,76.93, ,"12,000",,-,-,202112,30,,2002,-,직거래,-
110,서울특별시 강북구 수유동,일반,2**,삼양로,제3종일반주거,숙박,25m이상,3200.33,1346,"1,549,100",,-,-,202112,30,,1983,-,중개거래,경기 화성시 서울 금천구
111,서울특별시 마포구 현석동,집합,2**,신수로,제2종일반주거,제1종근린생활,25m미만,22.05, ,"39,700",,-,-,202112,30,,2016,-,직거래,-
112,서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,750,,-,-,202112,30,,1998,-,직거래,-
113,서울특별시 성동구 성수동1가,일반,6**,서울숲2길,제2종일반주거,제1종근린생활,8m미만,490.92,291,"850,000",,-,-,202112,30,,1985,-,중개거래,경기 성남분당구
114,서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,750,,-,-,202112,30,,1998,-,직거래,-
115,서울특별시 종로구 익선동,집합,3*,삼일대로32길,일반상업,제2종근린생활,8m미만,59.31, ,"20,000",2,-,-,202112,30,,1998,-,직거래,-
116,서울특별시 마포구 현석동,집합,2**,신수로,제2종일반주거,제1종근린생활,25m미만,66.83, ,"126,300",,-,-,202112,30,,2016,-,직거래,-
117,서울특별시 마포구 현석동,집합,2**,신수로,제2종일반주거,제2종근린생활,25m미만,135.66, ,"120,600",1,-,-,202112,30,,2016,-,직거래,-
118,서울특별시 금천구 가산동,집합,6**,가산디지털1로,준공업,제1종근린생활,25m미만,52.59, ,"94,547",,-,-,202112,30,,2021,-,직거래,-
119,서울특별시 용산구 한강로2가,집합,1*,,일반상업,판매,12m미만,12.74, ,"35,700",30,-,-,202112,30,,1974,-,중개거래,서울 용산구
120,서울특별시 금천구 가산동,집합,1**,디지털로,일반상업,업무,8m미만,26.52, ,"16,200",2,-,-,202112,30,,2020,-,직거래,-
121,서울특별시 종로구 평창동,일반,1**,평창20길,제1종전용주거,기타,25m미만,308.92,634,"320,000",,-,-,202112,30,,1983,-,중개거래,서울 서초구 서울 종로구
122,서울특별시 종로구 구기동,일반,1**,진흥로,제2종일반주거,제2종근린생활,25m이상,205.79,186,"162,430",,-,-,202112,30,,1981,-,중개거래,서울 서초구
123,서울특별시 용산구 원효로1가,일반,4*,원효로89길,제3종일반주거,제2종근린생활,8m미만,52.8,83.6,"185,000",,-,-,202112,30,,1982,-,중개거래,서울 용산구
124,서울특별시 용산구 한강로2가,집합,1*,,일반상업,판매,12m미만,13.65, ,"60,000",10,-,-,202112,30,,1974,-,중개거래,서울 용산구
125,서울특별시 강서구 마곡동,집합,7**,마곡서로,준주거,업무,25m미만,31.45, ,"25,100",5,-,-,202112,29,,2019,-,중개거래,서울 용산구
126,서울특별시 성동구 마장동,집합,8**,살곶이길,제3종일반주거,제1종근린생활,25m미만,28.8, ,"19,500",,-,-,202112,29,,1998,-,직거래,-
127,서울특별시 용산구 청파동1가,집합,2**,효창원로94다길,제2종일반주거,제2종근린생활,8m미만,21.86, ,"16,800",2,-,-,202112,29,,2008,-,중개거래,서울 용산구
128,서울특별시 강서구 화곡동,일반,9**,까치산로18길,제2종일반주거,기타,8m미만,331.45,411.9,"212,500",,-,-,202112,29,,2016,-,중개거래,서울 강서구
129,서울특별시 종로구 창신동,일반,4**,종로46길,일반상업,업무,12m미만,3082.54,52.1,"85,000",,-,-,202112,29,지분,1976,-,직거래,-
130,서울특별시 구로구 구로동,집합,1**,공원로,일반상업,업무,25m이상,50.7, ,"12,250",4,-,-,202112,29,,1999,-,중개거래,서울 구로구
131,서울특별시 중구 신당동,일반,1**,다산로44길,제3종일반주거,제1종근린생활,12m미만,218.93,124.9,"245,000",,-,-,202112,29,,1984,-,중개거래,서울 강남구
132,서울특별시 마포구 공덕동,집합,2**,만리재로,일반상업,업무,25m이상,125.44, ,"53,000",,-,-,202112,29,,1985,-,직거래,-
133,서울특별시 도봉구 창동,집합,7**,도봉로134길,준주거,제1종근린생활,12m미만,42.75, ,"22,000",1,-,-,202112,29,,1987,-,중개거래,서울 도봉구
134,서울특별시 용산구 청파동1가,집합,2**,효창원로94다길,제2종일반주거,제2종근린생활,8m미만,22.61, ,"10,500",,-,-,202112,29,,2008,-,중개거래,서울 용산구
135,서울특별시 강서구 마곡동,집합,7**,마곡서로,준주거,업무,25m미만,30.6, ,"24,400",5,-,-,202112,29,,2019,-,중개거래,서울 용산구
136,서울특별시 양천구 목동,집합,9**,목동서로,일반상업,교육연구,25m이상,38.22, ,"29,800",7,-,-,202112,29,,1999,-,중개거래,서울 양천구
137,서울특별시 강서구 화곡동,집합,7**,등촌로,제3종일반주거,기타,25m이상,156.89, ,"230,000",2,-,-,202112,29,,2022,-,직거래,-
138,서울특별시 용산구 청파동1가,집합,2**,효창원로94다길,제2종일반주거,제2종근린생활,8m미만,23.99, ,"16,800",2,-,-,202112,29,,2008,-,중개거래,서울 용산구
139,서울특별시 영등포구 영등포동3가,집합,*,영중로,일반상업,판매,25m이상,4.96, ,"11,000",,-,-,202112,29,,2005,-,직거래,-
140,서울특별시 성북구 동선동2가,일반,1**,보문로30길,제2종일반주거,업무,25m미만,3816.01,1000.9,"1,784,727",,-,-,202112,29,,1997,-,중개거래,서울 송파구
141,서울특별시 도봉구 쌍문동,일반,1**,도봉로,준주거,제2종근린생활,25m이상,2079.16,135.08,"113,700",,-,-,202112,29,지분,1980,-,직거래,-
142,서울특별시 용산구 청파동1가,집합,2**,효창원로94다길,제2종일반주거,제2종근린생활,8m미만,23.43, ,"10,500",,-,-,202112,29,,2008,-,중개거래,서울 용산구
143,서울특별시 은평구 대조동,집합,1**,연서로26길,일반상업,기타,8m미만,38.37, ,"68,000",1,-,-,202112,29,,2020,-,직거래,-
144,서울특별시 은평구 대조동,집합,1**,연서로26길,일반상업,기타,8m미만,65.83, ,"20,000",,-,-,202112,29,,2020,-,직거래,-
145,서울특별시 마포구 도화동,집합,1**,마포대로,일반상업,업무,12m미만,22.53, ,"12,500",,-,-,202112,29,,1987,-,중개거래,서울 마포구
146,서울특별시 영등포구 영등포동3가,집합,*,영중로,일반상업,판매,25m이상,4.96, ,"7,000",40,-,-,202112,29,,2005,-,직거래,-
147,서울특별시 용산구 한강로3가,일반,*,청파로,일반상업,업무,25m이상,18830.92,3160.9,"10,043,271",,-,-,202112,29,,1988,-,직거래,-
148,서울특별시 강서구 가양동,집합,1***,,일반상업,제2종근린생활,12m미만,49.32, ,"32,630",2,-,-,202112,29,,1993,-,중개거래,서울 강서구
149,서울특별시 강서구 가양동,집합,1***,,일반상업,제2종근린생활,12m미만,21.73, ,"14,370",2,-,-,202112,29,,1993,-,중개거래,서울 강서구
150,서울특별시 종로구 내자동,일반,6*,사직로,일반상업,제2종근린생활,8m미만,56.11,36.4,"180,000",,-,-,202112,29,,2010,-,중개거래,서울 강남구
151,서울특별시 성북구 정릉동,집합,1***,,제2종일반주거,제2종근린생활,25m미만,130.32, ,"25,064",3,-,-,202112,29,,2008,-,직거래,-
152,서울특별시 구로구 구로동,집합,1**,공원로,일반상업,업무,25m이상,50.7, ,"12,250",4,-,-,202112,29,,1999,-,중개거래,서울 구로구
153,서울특별시 노원구 공릉동,집합,5**,동일로176길,제2종일반주거,제1종근린생활,12m미만,37.8, ,"7,500",2,-,-,202112,29,,1999,-,직거래,-
154,서울특별시 영등포구 영등포동3가,집합,*,영중로,일반상업,판매,25m이상,4.96, ,"7,000",40,-,-,202112,29,,2005,-,직거래,-
155,서울특별시 노원구 상계동,집합,7**,동일로,일반상업,판매,25m이상,714.61, ,"6,500",,-,-,202112,29,지분,1988,-,직거래,-
156,서울특별시 용산구 한강로2가,집합,1*,청파로,제3종일반주거,제1종근린생활,12m미만,21.37, ,"41,800",4,-,-,202112,29,,1993,-,중개거래,경기 광명시
157,서울특별시 구로구 구로동,집합,*,새말로,일반상업,판매,25m이상,14.58, ,"1,000",,-,-,202112,29,,2007,-,중개거래,서울 구로구
158,서울특별시 노원구 공릉동,집합,5**,동일로176길,제2종일반주거,제1종근린생활,12m미만,12.6, ,"7,000",2,-,-,202112,29,,1999,-,직거래,-
159,서울특별시 성북구 정릉동,집합,1***,,제2종일반주거,교육연구,25m미만,67.49, ,"16,276",2,-,-,202112,29,,2008,-,직거래,-
160,서울특별시 중구 신당동,일반,2**,다산로39길,제3종일반주거,제2종근린생활,8m미만,59.5,153,"152,000",,-,-,202112,29,,1943,-,중개거래,서울 중구
161,서울특별시 강서구 화곡동,집합,8**,곰달래로26길,일반상업,제2종근린생활,12m미만,27.77, ,"18,600",4,-,-,202112,29,,2012,-,중개거래,서울 강서구
162,서울특별시 용산구 보광동,집합,2**,,준주거,제1종근린생활,25m미만,280.79, ,"295,000",,-,-,202112,29,,1970,-,중개거래,서울 성동구 서울 용산구
163,서울특별시 마포구 합정동,일반,1**,토정로,제2종일반주거,제2종근린생활,25m미만,622.25,211,"600,000",,-,-,202112,29,,2004,-,중개거래,서울 마포구
