NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
23,서울특별시 성동구 성수동1가,일반,6**,서울숲2길,제2종일반주거,제2종근린생활,8m미만,127.65,109,"190,000",,-,-,202012,31,,1976,-,-,-
24,서울특별시 동대문구 답십리동,집합,9**,고미술로,일반상업,제2종근린생활,25m이상,33.8, ,"19,700",,-,-,202012,31,,1983,-,-,-
25,서울특별시 강서구 마곡동,집합,7**,마곡서1로,일반상업,제1종근린생활,-,76.4, ,"41,300",3,-,-,202012,31,,2015,-,-,-
26,서울특별시 영등포구 당산동2가,집합,3*,영등포로,준공업,업무,25m이상,59.2, ,"27,500",7,-,-,202012,31,,2005,-,-,-
27,서울특별시 영등포구 양평동3가,일반,7*,국회대로,준공업,업무,25m미만,2398.44,4251.7,"10,000,000",,-,-,202012,31,,1985,-,-,-
28,서울특별시 구로구 구로동,집합,1***,도림로,제3종일반주거,제2종근린생활,25m이상,110.08, ,"15,000",,-,-,202012,31,지분,1992,-,-,-
29,서울특별시 동대문구 청량리동,집합,7**,왕산로37길,일반상업,판매,12m미만,12.25, ,"4,939",2,-,-,202012,31,,1997,-,-,-
30,서울특별시 동대문구 청량리동,집합,7**,왕산로37길,일반상업,판매,12m미만,10.34, ,"5,000",2,-,-,202012,31,,1997,-,-,-
31,서울특별시 용산구 청파동2가,집합,*,효창원로86나길,제1종일반주거,제2종근린생활,8m미만,29.48, ,"31,000",3,-,-,202012,31,,2008,-,-,-
32,서울특별시 마포구 신공덕동,집합,1**,백범로37길,제3종일반주거,제2종근린생활,12m미만,45.72, ,"25,800",3,-,-,202012,31,,2000,-,-,-
33,서울특별시 용산구 이태원동,일반,2**,회나무로44나길,제1종일반주거,제2종근린생활,8m미만,833.01,410,"462,000",,-,-,202012,31,,2013,20210311,-,-
34,서울특별시 용산구 한강로2가,집합,*,한강대로53길,일반상업,제2종근린생활,8m미만,20.65, ,"27,000",3,-,-,202012,31,,2008,-,-,-
35,서울특별시 강남구 역삼동,집합,7**,,일반상업,제2종근린생활,25m이상,30.42, ,"50,000",,-,-,202012,31,,2007,-,-,-
36,서울특별시 송파구 신천동,집합,1*,오금로,일반상업,업무,25m미만,32.4, ,"16,500",8,-,-,202012,31,,2001,-,-,-
37,서울특별시 송파구 신천동,집합,1*,오금로,일반상업,업무,25m미만,39.6, ,"21,700",13,-,-,202012,31,,2001,-,-,-
38,서울특별시 강동구 명일동,집합,1*,명일로,제3종일반주거,교육연구,25m이상,45.11, ,"64,500",,-,-,202012,31,,1984,-,-,-
39,서울특별시 서초구 내곡동,일반,*,샘마을1길,개발제한구역,제1종근린생활,8m미만,130.61,384,"218,000",,-,-,202012,31,,1981,-,-,-
40,서울특별시 서초구 서초동,집합,1***,사임당로,제2종일반주거,제2종근린생활,25m미만,40.58, ,"28,000",,-,-,202012,31,,2018,-,-,-
41,서울특별시 강남구 역삼동,일반,7**,도곡로,제3종일반주거,제1종근린생활,25m이상,125.56,126.6,"373,000",,-,-,202012,31,,1997,20210222,-,-
42,서울특별시 강동구 길동,집합,4**,진황도로,일반상업,판매,25m미만,37.35, ,"58,751",1,-,-,202012,31,,2006,-,-,-
43,서울특별시 강남구 삼성동,집합,1**,테헤란로69길,일반상업,제2종근린생활,25m미만,95.7, ,"69,038",,-,-,202012,31,,1990,-,-,-
44,서울특별시 강남구 논현동,일반,2**,봉은사로43길,제3종일반주거,제2종근린생활,25m미만,886.6,327.2,"1,000,000",,-,-,202012,31,,1984,-,-,-
45,서울특별시 서초구 서초동,집합,1***,효령로,일반상업,판매,25m이상,11.5, ,"3,300",,-,-,202012,31,,1997,-,-,-
46,서울특별시 강남구 역삼동,집합,8**,도곡로3길,일반상업,제2종근린생활,12m미만,19.97, ,"2,500",,-,-,202012,31,,1998,-,-,-
47,서울특별시 강남구 역삼동,집합,8**,도곡로3길,일반상업,제2종근린생활,12m미만,13.54, ,"2,000",,-,-,202012,31,,1998,-,-,-
48,서울특별시 송파구 신천동,집합,1*,오금로,일반상업,업무,25m미만,32.4, ,"16,500",11,-,-,202012,31,,2001,-,-,-
49,서울특별시 강남구 도곡동,일반,4**,양재천로,제2종일반주거,업무,25m미만,3280.76,114.88,"170,000",,-,-,202012,31,지분,1991,-,-,-
50,서울특별시 강남구 도곡동,일반,4**,양재천로,제2종일반주거,업무,25m미만,3280.76,114.88,"170,000",,-,-,202012,31,지분,,20210201,-,-
51,서울특별시 강남구 일원동,집합,7**,양재대로55길,제2종일반주거,제1종근린생활,25m미만,27, ,"20,500",2,-,-,202012,30,,1992,-,-,-
52,서울특별시 송파구 장지동,집합,8**,충민로,제2종일반주거,제2종근린생활,25m미만,33.35, ,"46,750",2,-,-,202012,30,,2018,-,-,-
53,서울특별시 송파구 장지동,집합,8**,충민로,제2종일반주거,제2종근린생활,25m미만,33.35, ,"46,750",2,-,-,202012,30,,2018,-,-,-
54,서울특별시 송파구 문정동,집합,6**,법원로,일반상업,업무,-,15.8, ,"5,000",3,-,-,202012,30,,2017,-,-,-
55,서울특별시 송파구 문정동,집합,6**,정의로7길,일반상업,업무,-,28.18, ,"21,000",13,-,-,202012,30,,2017,-,-,-
56,서울특별시 송파구 신천동,집합,1*,올림픽로37길,제3종일반주거,제1종근린생활,25m미만,69.52, ,"101,000",,-,-,202012,30,,2008,-,-,-
57,서울특별시 강남구 역삼동,집합,7**,역삼로52길,제3종일반주거,제2종근린생활,8m미만,117, ,"110,000",4,-,-,202012,30,,2006,-,-,-
58,서울특별시 강남구 역삼동,일반,7**,도곡로,제3종일반주거,제1종근린생활,25m이상,125.56,126.6,"373,000",,-,-,202012,30,,1997,-,-,-
59,서울특별시 성북구 석관동,집합,3**,돌곶이로23가길,제2종일반주거,제2종근린생활,8m미만,19.52, ,"13,000",1,-,-,202012,30,,2009,-,-,-
60,서울특별시 구로구 구로동,집합,1**,공원로,일반상업,업무,25m이상,69.03, ,"13,500",4,-,-,202012,30,,1999,-,-,-
61,서울특별시 서초구 방배동,집합,9**,효령로,제3종일반주거,판매,25m이상,16.09, ,"35,000",,-,-,202012,30,,1981,-,-,-
62,서울특별시 서초구 방배동,집합,9**,효령로,제3종일반주거,판매,25m이상,24.18, ,"20,000",,-,-,202012,30,,1981,-,-,-
63,서울특별시 구로구 구로동,집합,8*,구로중앙로19나길,제2종일반주거,제1종근린생활,8m미만,31.4, ,"30,000",1,-,-,202012,30,,2020,-,-,-
64,서울특별시 강서구 마곡동,집합,7**,강서로,일반상업,제1종근린생활,-,87.84, ,"58,400",5,-,-,202012,30,,2017,-,-,-
65,서울특별시 서대문구 대현동,집합,1**,신촌역로,일반상업,업무,25m이상,33.8, ,"16,500",5,-,-,202012,30,,2001,-,-,-
66,서울특별시 구로구 구로동,일반,1***,디지털로32나길,준주거,제2종근린생활,8m미만,174.9,103.1,"250,000",,-,-,202012,30,,1990,-,-,-
67,서울특별시 중랑구 상봉동,일반,1**,망우로,제3종일반주거,제2종근린생활,25m이상,1081.6,545.5,"693,000",,-,-,202012,30,,1984,-,-,-
68,서울특별시 성동구 행당동,집합,3**,행당로9길,제3종일반주거,제1종근린생활,25m미만,15.95, ,"10,200",1,-,-,202012,30,,2000,-,-,-
69,서울특별시 양천구 목동,집합,9**,목동동로,일반상업,교육연구,25m이상,118.12, ,"75,000",4,-,-,202012,30,,2000,20210311,-,-
70,서울특별시 서초구 잠원동,집합,4*,잠원로,제3종일반주거,판매,25m이상,13.82, ,"66,000",,-,-,202012,30,,1989,-,-,-
71,서울특별시 구로구 구로동,집합,6**,경인로53길,준공업,제2종근린생활,12m미만,102.06, ,"42,500",,-,-,202012,30,,2011,20220112,-,-
72,서울특별시 중랑구 중화동,집합,2**,망우로,준주거,제1종근린생활,25m이상,54.78, ,"26,000",2,-,-,202012,30,,2010,-,-,-
73,서울특별시 구로구 신도림동,집합,4**,경인로,준공업,업무,25m이상,26.84, ,"34,000",1,-,-,202012,30,,1981,-,-,-
74,서울특별시 강서구 마곡동,집합,7**,마곡중앙5로,일반상업,제2종근린생활,-,41.07, ,"131,000",1,-,-,202012,30,,2015,-,-,-
75,서울특별시 구로구 신도림동,집합,4**,경인로,준공업,업무,25m이상,24.59, ,"14,500",2,-,-,202012,30,,1981,-,-,-
76,서울특별시 성북구 장위동,일반,6*,화랑로,근린상업,제2종근린생활,25m이상,224.39,380,"700,000",,-,-,202012,30,,1977,-,-,-
77,서울특별시 동대문구 제기동,일반,7**,약령중앙로,제2종일반주거,제1종근린생활,25m미만,47.24,97.9,"62,500",,-,-,202012,30,,1959,-,-,-
78,서울특별시 마포구 서교동,일반,4**,독막로9길,제2종일반주거,제2종근린생활,8m미만,151.77,172.9,"180,000",,-,-,202012,30,,,-,-,-
79,서울특별시 강서구 공항동,일반,4*,방화동로,근린상업,제2종근린생활,25m미만,1406.32,241,"497,000",,-,-,202012,30,,2012,-,-,-
80,서울특별시 은평구 진관동,집합,1**,통일로,용도미지정,제2종근린생활,25m이상,38.32, ,"30,000",,-,-,202012,30,지분,0,-,-,-
81,서울특별시 종로구 원서동,일반,1**,창덕궁길,준주거,제2종근린생활,8m미만,23.01,49.6,"48,500",,-,-,202012,30,,,-,-,-
82,서울특별시 강서구 가양동,일반,1*,양천로,준공업,판매,25m이상,45095.36,11403,"15,412,900",,-,-,202012,30,,2000,-,-,-
83,서울특별시 은평구 응암동,집합,1**,응암로,준주거,제2종근린생활,25m이상,15.9, ,"21,500",1,-,-,202012,30,,2011,-,-,-
84,서울특별시 용산구 후암동,집합,4*,두텁바위로,제2종일반주거,제2종근린생활,25m미만,133.48, ,"27,689",,-,-,202012,30,,2017,-,-,-
85,서울특별시 강서구 마곡동,집합,7**,방화대로,일반상업,제1종근린생활,-,95.16, ,"52,000",3,-,-,202012,30,,2016,-,-,-
86,서울특별시 광진구 구의동,집합,2**,광나루로46길,제2종일반주거,제1종근린생활,8m미만,19.88, ,"15,000",1,-,-,202012,30,,2020,-,-,-
87,서울특별시 광진구 중곡동,집합,6**,천호대로107길,제2종일반주거,제2종근린생활,8m미만,84.95, ,"22,500",1,-,-,202012,30,,2002,-,-,-
88,서울특별시 서초구 서초동,집합,1***,,일반상업,판매,25m이상,8, ,"12,500",,-,-,202012,30,,2005,-,-,-
89,서울특별시 광진구 중곡동,집합,6**,천호대로107길,제2종일반주거,제2종근린생활,8m미만,84.95, ,"22,500",1,-,-,202012,30,,2002,20210119,-,-
90,서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,업무,25m미만,1981.52, ,"753,360",7,-,-,202012,30,,2007,-,-,-
91,서울특별시 영등포구 신길동,일반,6*,영등포로,일반상업,숙박,25m이상,4886.43,825,"1,850,000",,-,-,202012,30,,2016,-,-,-
92,서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,업무,25m미만,1976.56, ,"751,170",9,-,-,202012,30,,2007,-,-,-
93,서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,업무,25m미만,1974.36, ,"750,440",8,-,-,202012,30,,2007,-,-,-
94,서울특별시 서대문구 북가좌동,일반,3**,응암로,제3종일반주거,제1종근린생활,25m이상,10702.62,4462.8,"5,070,000",,-,-,202012,30,,1979,-,-,-
95,서울특별시 영등포구 신길동,일반,8**,가마산로89길,제2종일반주거,제2종근린생활,25m미만,33.6,158,"139,000",,-,-,202012,30,,2015,20210208,-,-
96,서울특별시 구로구 개봉동,집합,1**,경서로,제3종일반주거,제1종근린생활,25m미만,173.55, ,"31,830",3,-,-,202012,30,,1980,-,-,-
97,서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,업무,25m미만,261.38, ,"106,580",12,-,-,202012,30,,2007,-,-,-
98,서울특별시 영등포구 대림동,일반,7**,대림로,제3종일반주거,제1종근린생활,25m이상,1872.38,732.2,"925,000",,-,-,202012,30,,1985,-,-,-
99,서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,업무,25m미만,720.19, ,"291,270",12,-,-,202012,30,,2007,-,-,-
100,서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,업무,25m미만,2335.95, ,"852,640",3,-,-,202012,30,,2007,-,-,-
101,서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,업무,25m미만,1151.07, ,"431,430",5,-,-,202012,30,,2007,-,-,-
102,서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,업무,25m미만,1896.82, ,"720,510",6,-,-,202012,30,,2007,-,-,-
103,서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,업무,25m미만,680.39, ,"267,910",5,-,-,202012,30,,2007,-,-,-
104,서울특별시 은평구 불광동,집합,3**,통일로,일반상업,업무,25m이상,49.46, ,"19,000",30,-,-,202012,30,,2001,-,-,-
105,서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,업무,25m미만,1978.74, ,"751,900",10,-,-,202012,30,,2007,-,-,-
106,서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,12.05, ,"1,000",,-,-,202012,30,,1998,-,-,-
107,서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,업무,25m미만,1988.64, ,"765,770",11,-,-,202012,30,,2007,-,-,-
108,서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,139.98, ,"150,000",5,-,-,202012,30,,2010,-,-,-
109,서울특별시 성북구 삼선동3가,일반,9*,보문로29길,제2종일반주거,제1종근린생활,25m미만,747.96,417.5,"425,000",,-,-,202012,30,,1981,-,-,-
110,서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,업무,25m미만,2347.01, ,"857,020",4,-,-,202012,30,,2007,-,-,-
111,서울특별시 종로구 수송동,집합,8*,율곡로2길,일반상업,숙박,25m이상,40.07, ,"21,000",16,-,-,202012,30,지분,2005,-,-,-
112,서울특별시 용산구 동자동,일반,*,후암로,제2종일반주거,제1종근린생활,25m미만,185.82,69.4,"165,000",,-,-,202012,30,,1960,20210227,-,-
113,서울특별시 중구 신당동,집합,2**,마장로1길,일반상업,판매,25m미만,5.32, ,"17,500",,-,-,202012,30,,1990,-,-,-
114,서울특별시 금천구 시흥동,일반,9**,시흥대로,준공업,판매,25m이상,60635.27,11570.3,"11,879,700",,-,-,202012,30,,2004,-,-,-
115,서울특별시 서초구 서초동,집합,1***,서초대로,일반상업,숙박,25m이상,33.33, ,"23,000",10,-,-,202012,30,,2010,-,-,-
116,서울특별시 종로구 수송동,일반,4*,우정국로,일반상업,제2종근린생활,8m미만,204.14,205,"395,000",,-,-,202012,30,,1967,-,-,-
117,서울특별시 중구 주교동,집합,1*,동호로37길,일반상업,제1종근린생활,12m미만,16.33, ,"8,000",,-,-,202012,30,,1976,-,-,-
118,서울특별시 은평구 대조동,집합,1**,서오릉로,준주거,제1종근린생활,25m이상,239.78, ,"49,500",,-,-,202012,30,,2018,-,-,-
119,서울특별시 서대문구 연희동,일반,1**,연희로,제3종일반주거,제2종근린생활,25m이상,1816.03,489,"480,000",,-,-,202012,30,,1991,-,-,-
120,서울특별시 강서구 화곡동,일반,9**,곰달래로,일반상업,숙박,25m미만,3356.54,1047.6,"1,410,000",,-,-,202012,30,,1997,20210427,-,-
121,서울특별시 종로구 무악동,집합,6*,통일로16길,제3종일반주거,제1종근린생활,25m이상,26.28, ,"14,000",2,-,-,202012,30,,2008,-,-,-
122,서울특별시 종로구 신영동,집합,1**,세검정로7가길,제1종일반주거,제2종근린생활,8m미만,101.55, ,"35,000",,-,-,202012,30,,2016,-,-,-
123,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,8.68, ,"4,857",,-,-,202012,29,,2005,-,-,-
124,서울특별시 용산구 한남동,일반,2**,한남대로10길,준주거,제1종근린생활,25m이상,1595.57,1082,"3,027,800",,-,-,202012,29,,1974,-,-,-
125,서울특별시 서초구 반포동,집합,8**,신반포로,제3종일반주거,제1종근린생활,25m이상,113.86, ,"320,000",2,-,-,202012,29,,1974,-,-,-
126,서울특별시 강북구 미아동,집합,1***,오현로,제2종일반주거,제2종근린생활,-,37.34, ,"50,000",3,-,-,202012,29,,2019,-,-,-
127,서울특별시 강북구 미아동,집합,1***,오현로,제2종일반주거,제2종근린생활,-,74.42, ,"81,923",3,-,-,202012,29,,2019,-,-,-
128,서울특별시 중구 신당동,집합,6**,왕십리로39길,제2종일반주거,제2종근린생활,8m미만,70.92, ,"39,000",1,-,-,202012,29,,2003,-,-,-
129,서울특별시 영등포구 영등포동3가,집합,*,영중로,일반상업,판매,25m이상,4.96, ,"1,400",50,-,-,202012,29,,2005,-,-,-
130,서울특별시 영등포구 여의도동,집합,1*,국회대로72길,일반상업,업무,12m미만,37.34, ,"22,000",13,-,-,202012,29,,2001,-,-,-
131,서울특별시 영등포구 영등포동3가,집합,*,영중로,일반상업,판매,25m이상,4.96, ,"1,400",50,-,-,202012,29,,2005,-,-,-
132,서울특별시 용산구 한강로3가,일반,6*,서빙고로,제3종일반주거,제2종근린생활,8m미만,24.96,53.9,"159,000",,-,-,202012,29,,1959,-,-,-
133,서울특별시 중구 황학동,일반,2***,난계로15길,일반상업,제1종근린생활,8m미만,56.86,80.4,"121,600",,-,-,202012,29,,1936,-,-,-
134,서울특별시 중구 서소문동,집합,7*,서소문로,일반상업,제2종근린생활,25m이상,283.87, ,"175,000",,-,-,202012,29,,1985,-,-,-
135,서울특별시 중구 서소문동,집합,7*,서소문로,일반상업,제2종근린생활,25m이상,128.38, ,"70,000",,-,-,202012,29,,1985,-,-,-
136,서울특별시 중구 서소문동,집합,7*,서소문로,일반상업,제2종근린생활,25m이상,44.69, ,"30,000",,-,-,202012,29,,1985,-,-,-
137,서울특별시 광진구 화양동,집합,*,아차산로,일반상업,업무,25m이상,30.3, ,"19,500",6,-,-,202012,29,,2006,-,-,-
138,서울특별시 광진구 화양동,일반,4**,광나루로,제3종일반주거,제2종근린생활,25m이상,1375.85,330,"486,000",,-,-,202012,29,,1997,-,-,-
139,서울특별시 광진구 화양동,집합,*,아차산로,일반상업,업무,25m이상,20.76, ,"14,500",16,-,-,202012,29,,2006,-,-,-
140,서울특별시 중구 순화동,집합,2**,통일로,일반상업,업무,25m이상,35.88, ,"25,000",12,-,-,202012,29,,2006,20210222,-,-
141,서울특별시 중구 순화동,집합,2**,통일로,일반상업,업무,25m이상,35.88, ,"25,000",12,-,-,202012,29,,2006,20210222,-,-
142,서울특별시 금천구 독산동,집합,9**,독산로,준주거,업무,25m미만,28.71, ,"16,900",3,-,-,202012,29,,2019,-,-,-
143,서울특별시 중구 순화동,집합,2**,통일로,일반상업,업무,25m이상,35.88, ,"25,000",12,-,-,202012,29,,2006,20210222,-,-
144,서울특별시 동대문구 용두동,집합,7**,정릉천동로,준주거,제1종근린생활,12m미만,39.65, ,"20,500",2,-,-,202012,29,,2009,-,-,-
145,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,5.64, ,"1,200",,-,-,202012,29,,2002,-,-,-
146,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,"1,000",,-,-,202012,29,,2002,-,-,-
147,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,"1,000",,-,-,202012,29,,2002,-,-,-
148,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,400,,-,-,202012,29,,2002,20201230,-,-
149,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,400,,-,-,202012,29,,2002,20201230,-,-
150,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,400,,-,-,202012,29,,2002,20201230,-,-
151,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,400,,-,-,202012,29,,2002,20201230,-,-
152,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,"1,000",,-,-,202012,29,,2002,-,-,-
153,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,"1,000",,-,-,202012,29,,2002,-,-,-
154,서울특별시 영등포구 도림동,집합,8**,도영로,준공업,업무,25m이상,60, ,"40,950",16,-,-,202012,29,,2004,-,-,-
155,서울특별시 은평구 응암동,일반,3**,응암로14길,제2종일반주거,제2종근린생활,12m미만,264.84,181,"152,000",,-,-,202012,29,,1984,-,-,-
156,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,5.64, ,400,,-,-,202012,29,,2002,20201230,-,-
157,서울특별시 영등포구 문래동3가,집합,8*,문래로,준공업,제2종근린생활,25m미만,93.6, ,"47,262",4,-,-,202012,29,,2009,-,-,-
158,서울특별시 영등포구 문래동3가,집합,8*,문래로,준공업,제2종근린생활,25m미만,74.75, ,"37,738",4,-,-,202012,29,,2009,-,-,-
159,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"2,572",,-,-,202012,29,,2005,-,-,-
160,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"2,572",,-,-,202012,29,,2005,-,-,-
161,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"2,572",,-,-,202012,29,,2005,-,-,-
162,서울특별시 강서구 마곡동,집합,7**,공항대로,일반상업,업무,-,38.43, ,"44,186",2,-,-,202012,29,,2019,-,-,-
163,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"2,572",,-,-,202012,29,,2005,-,-,-
164,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"2,572",,-,-,202012,29,,2005,-,-,-
165,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"2,572",,-,-,202012,29,,2005,-,-,-
166,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,6.2, ,"3,471",,-,-,202012,29,,2005,-,-,-
167,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,6.2, ,"3,471",,-,-,202012,29,,2005,-,-,-
168,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"2,572",,-,-,202012,29,,2005,-,-,-
169,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,6.2, ,"3,471",,-,-,202012,29,,2005,-,-,-
170,서울특별시 광진구 자양동,집합,8**,아차산로,준주거,판매,25m이상,80.89, ,"80,000",3,-,-,202012,29,,2017,-,-,-
171,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,6.2, ,"3,471",,-,-,202012,29,,2005,-,-,-
172,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"2,572",,-,-,202012,29,,2005,-,-,-
173,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,6.2, ,"3,471",,-,-,202012,29,,2005,-,-,-
174,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"2,572",,-,-,202012,29,,2005,-,-,-
175,서울특별시 성북구 장위동,일반,2**,장위로,제2종일반주거,제2종근린생활,25m미만,631.35,205,"220,000",,-,-,202012,29,,1969,-,-,-
176,서울특별시 강북구 우이동,집합,6*,삼양로155길,제2종일반주거,제1종근린생활,12m미만,49.37, ,"30,000",1,-,-,202012,29,,2020,-,-,-
177,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,6.44, ,"3,598",,-,-,202012,29,,2005,-,-,-
178,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,6.2, ,"3,471",,-,-,202012,29,,2005,-,-,-
179,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"2,572",,-,-,202012,29,,2005,-,-,-
