NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
3607,서울특별시 중구 주교동,집합,1*,동호로37길,일반상업,제1종근린생활,12m미만,16.33, ,"7,500",30,-,-,201710,12,,1976,-,-,-
3608,서울특별시 중구 충무로2가,집합,6*,,중심상업,판매,25m이상,6.44, ,"13,577",71,-,-,201710,12,,2006,-,-,-
3609,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,제2종근린생활,25m이상,22.86, ,"8,500",,-,-,201710,12,,1987,-,-,-
3610,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,제2종근린생활,25m이상,22.86, ,"9,000",,-,-,201710,12,,1987,-,-,-
3611,서울특별시 중구 충무로2가,집합,6*,,중심상업,판매,25m이상,5.06, ,"10,667",70,-,-,201710,12,,2006,-,-,-
3612,서울특별시 관악구 신림동,일반,1***,관천로10길,준주거,제2종근린생활,8m미만,424.29,141.5,"265,000",,-,-,201710,12,,2016,-,-,-
3613,서울특별시 동작구 노량진동,일반,8*,노량진로14가길,제3종일반주거,제2종근린생활,8m미만,193.09,62,"121,000",,-,-,201710,12,지분,2017,-,-,-
3614,서울특별시 중구 충무로2가,집합,6*,,중심상업,판매,25m이상,4.58, ,"9,655",70,-,-,201710,12,,2006,-,-,-
3615,서울특별시 중구 충무로2가,집합,6*,,중심상업,판매,25m이상,5.73, ,"12,080",70,-,-,201710,12,,2006,-,-,-
3616,서울특별시 강서구 화곡동,집합,1**,곰달래로35길,제1종일반주거,제1종근린생활,12m미만,76.63, ,"14,000",1,-,-,201710,12,,2000,-,-,-
3617,서울특별시 은평구 대조동,집합,1**,통일로77길,일반상업,제2종근린생활,12m미만,59.77, ,"25,000",3,-,-,201710,12,,2013,-,-,-
3618,서울특별시 중구 충무로2가,집합,6*,,중심상업,판매,25m이상,5.36, ,"11,300",70,-,-,201710,12,,2006,-,-,-
3619,서울특별시 강남구 대치동,집합,9**,선릉로,제3종일반주거,제2종근린생활,25m이상,154.24, ,"59,624",,-,-,201710,12,,2009,-,-,-
3620,서울특별시 강남구 도곡동,집합,9**,강남대로,일반상업,제2종근린생활,25m이상,28.38, ,"15,120",,-,-,201710,12,지분,,-,-,-
3621,서울특별시 강남구 도곡동,집합,9**,강남대로,일반상업,제2종근린생활,25m이상,24.64, ,"11,880",,-,-,201710,12,지분,,-,-,-
3622,서울특별시 송파구 장지동,집합,8**,위례광장로,제3종일반주거,제2종근린생활,25m이상,40.03, ,"97,000",,-,-,201710,12,,2016,-,-,-
3623,서울특별시 강남구 삼성동,집합,1**,영동대로,일반상업,판매,25m이상,55.3, ,"15,450",,-,-,201710,12,지분,,-,-,-
3624,서울특별시 송파구 잠실동,집합,3*,석촌호수로,제3종일반주거,제2종근린생활,25m이상,20.25, ,"30,000",,-,-,201710,12,,2007,-,-,-
3625,서울특별시 강남구 대치동,집합,9**,선릉로,제3종일반주거,제2종근린생활,25m이상,622.13, ,"240,376",,-,-,201710,12,,2009,-,-,-
3626,서울특별시 강남구 삼성동,집합,1**,영동대로,일반상업,판매,25m이상,33.33, ,"9,320",,-,-,201710,12,지분,,-,-,-
3627,서울특별시 강남구 삼성동,집합,1**,영동대로,일반상업,판매,25m이상,36.59, ,"10,230",,-,-,201710,12,지분,,-,-,-
3628,서울특별시 송파구 문정동,집합,1**,중대로,제3종일반주거,제1종근린생활,25m이상,23.93, ,"30,000",1,-,-,201710,12,,1988,-,-,-
3629,서울특별시 강남구 도곡동,집합,4**,언주로30길,일반상업,판매,25m이상,49.9, ,"47,000",,-,-,201710,11,,1999,-,-,-
3630,서울특별시 강동구 길동,집합,3**,양재대로124길,제2종일반주거,제2종근린생활,12m미만,30.4, ,"20,800",1,-,-,201710,11,,1983,-,-,-
3631,서울특별시 강남구 개포동,집합,1*,개포로,일반상업,제1종근린생활,25m이상,27.3, ,"13,000",,-,-,201710,11,,1997,-,-,-
3632,서울특별시 송파구 문정동,집합,6**,,유통상업,판매,25m이상,11.37, ,"9,200",,-,-,201710,11,,2008,-,-,-
3633,서울특별시 종로구 청운동,일반,6*,자하문로,제2종일반주거,제1종근린생활,25m이상,386.17,190.5,"146,000",,-,-,201710,11,,1991,-,-,-
3634,서울특별시 강남구 도곡동,집합,4**,논현로26길,제2종일반주거,제1종근린생활,8m미만,53.59, ,"27,500",1,-,-,201710,11,,2012,-,-,-
3635,서울특별시 강남구 도곡동,집합,4**,언주로30길,일반상업,판매,25m이상,85.96, ,"83,000",,-,-,201710,11,,1999,-,-,-
3636,서울특별시 송파구 문정동,집합,6**,,유통상업,판매,25m이상,11.37, ,"7,800",,-,-,201710,11,,2008,-,-,-
3637,서울특별시 송파구 석촌동,일반,2*,송파대로49길,제3종일반주거,제1종근린생활,8m미만,612.06,208.1,"296,000",,-,-,201710,11,,1992,-,-,-
3638,서울특별시 강남구 청담동,집합,1**,,제3종일반주거,제1종근린생활,25m미만,630.35, ,"8,000",,-,-,201710,11,지분,1980,-,-,-
3639,서울특별시 강남구 청담동,집합,1**,,제3종일반주거,제1종근린생활,25m미만,630.35, ,"16,000",,-,-,201710,11,지분,1980,-,-,-
3640,서울특별시 노원구 월계동,일반,4**,광운로2가길,제2종일반주거,제1종근린생활,12m미만,832.32,362,"161,500",,-,-,201710,11,,1984,-,-,-
3641,서울특별시 동대문구 장안동,집합,3**,한천로24길,일반상업,제1종근린생활,12m미만,71.72, ,"10,000",1,-,-,201710,11,,1997,-,-,-
3642,서울특별시 양천구 신정동,집합,3**,목동서로,일반상업,제2종근린생활,25m이상,79.8, ,"40,000",,-,-,201710,11,,2003,-,-,-
3643,서울특별시 마포구 아현동,집합,3**,신촌로30길,제2종일반주거,제1종근린생활,12m미만,137.88, ,"80,000",,-,-,201710,11,,1983,-,-,-
3644,서울특별시 용산구 한남동,집합,8**,독서당로,일반상업,판매,25m미만,103.92, ,"155,000",2,-,-,201710,11,,2017,-,-,-
3645,서울특별시 강북구 미아동,일반,2**,솔매로,제2종일반주거,제2종근린생활,25m미만,263.6,210.6,"127,400",,-,-,201710,11,,1971,-,-,-
3646,서울특별시 구로구 구로동,집합,1**,가마산로27길,일반상업,업무,25m미만,26.52, ,"6,900",2,-,-,201710,11,,1989,-,-,-
3647,서울특별시 광진구 광장동,집합,2**,광장로9길,제2종일반주거,제2종근린생활,8m미만,34.78, ,"21,500",,-,-,201710,11,,2016,-,-,-
3648,서울특별시 종로구 이화동,일반,6*,이화장길,제2종일반주거,제2종근린생활,12m미만,1657.7,429.8,"670,000",,-,-,201710,11,,2004,-,-,-
3649,서울특별시 동대문구 장안동,집합,3**,한천로24길,일반상업,제1종근린생활,12m미만,54.36, ,"8,000",,-,-,201710,11,,1997,-,-,-
3650,서울특별시 광진구 광장동,집합,2**,광장로9길,제2종일반주거,제2종근린생활,8m미만,34.78, ,"21,500",,-,-,201710,11,,2016,-,-,-
3651,서울특별시 강북구 번동,일반,1**,월계로37길,제1종일반주거,제1종근린생활,12m미만,28.96,60,"24,750",,-,-,201710,11,,1985,-,-,-
3652,서울특별시 성북구 종암동,집합,1**,종암로,준주거,판매,25m이상,26.56, ,"38,000",,-,-,201710,11,,2008,-,-,-
3653,서울특별시 동대문구 제기동,집합,8**,왕산로,일반상업,판매,25m이상,6.9, ,"2,000",,-,-,201710,11,,1976,-,-,-
3654,서울특별시 마포구 동교동,집합,1**,양화로,근린상업,제1종근린생활,25m이상,8.5, ,"18,000",,-,-,201710,11,,2007,-,-,-
3655,서울특별시 구로구 구로동,집합,1***,경인로53길,준공업,판매,25m이상,20.02, ,"59,500",35,-,-,201710,11,,1996,-,-,-
3656,서울특별시 중구 을지로6가,집합,2*,을지로,일반상업,판매,25m이상,4.39, ,"13,640",,-,-,201710,11,,2007,-,-,-
3657,서울특별시 관악구 봉천동,일반,8**,봉천로41길,제2종일반주거,제1종근린생활,8m미만,581.86,234.5,"199,000",,-,-,201710,11,,2008,-,-,-
3658,서울특별시 양천구 신정동,집합,9**,은행정로7길,제2종일반주거,제2종근린생활,8m미만,23.37, ,"9,000",1,-,-,201710,11,,2010,-,-,-
3659,서울특별시 서초구 우면동,집합,6*,바우뫼로7길,준주거,제2종근린생활,25m미만,43.75, ,"10,470",,-,-,201710,11,,1995,-,-,-
3660,서울특별시 노원구 공릉동,집합,4**,공릉로46길,제2종일반주거,제2종근린생활,25m미만,54, ,"14,500",3,-,-,201710,11,,2004,-,-,-
3661,서울특별시 양천구 신월동,일반,8*,가로공원로,제3종일반주거,제2종근린생활,25m이상,1032.04,551.8,"312,000",,-,-,201710,11,,1984,-,-,-
3662,서울특별시 중구 신당동,집합,1**,퇴계로73길,일반상업,판매,8m미만,4.25, ,"42,000",,-,-,201710,11,,2006,-,-,-
3663,서울특별시 성북구 하월곡동,집합,2**,화랑로5길,제3종일반주거,제2종근린생활,25m미만,8.25, ,"2,000",2,-,-,201710,11,,2003,-,-,-
3664,서울특별시 마포구 상암동,집합,1***,월드컵북로54길,일반상업,제2종근린생활,25m미만,22.32, ,"20,500",,-,-,201710,11,,2016,-,-,-
3665,서울특별시 노원구 공릉동,집합,4**,공릉로46길,제2종일반주거,제2종근린생활,25m미만,54, ,"14,500",3,-,-,201710,11,,2004,-,-,-
3666,서울특별시 동대문구 장안동,집합,3**,답십리로72길,일반상업,제1종근린생활,12m미만,57.65, ,"12,500",,-,-,201710,11,,1981,-,-,-
3667,서울특별시 마포구 아현동,집합,7**,마포대로,제2종일반주거,제2종근린생활,25m미만,45.95, ,"79,000",1,-,-,201710,10,,2014,-,-,-
3668,서울특별시 은평구 갈현동,일반,4**,연서로29길,제2종일반주거,제2종근린생활,12m미만,443.66,393.3,"220,000",,-,-,201710,10,,2004,-,-,-
3669,서울특별시 성북구 종암동,집합,*,종암로,준주거,판매,25m이상,8.73, ,"2,000",,-,-,201710,10,,1980,-,-,-
3670,서울특별시 양천구 목동,집합,9**,목동서로,일반상업,제2종근린생활,25m이상,46.68, ,"39,800",,-,-,201710,10,,2004,-,-,-
3671,서울특별시 중구 신당동,집합,2**,퇴계로73길,일반상업,제1종근린생활,8m미만,4.06, ,"6,300",2,-,-,201710,10,,1997,-,-,-
3672,서울특별시 영등포구 도림동,집합,8**,도영로7길,준공업,제1종근린생활,25m미만,40.56, ,"15,500",2,-,-,201710,10,,2006,-,-,-
3673,서울특별시 금천구 독산동,일반,1***,금하로1길,제1종일반주거,제2종근린생활,12m미만,468.27,232.7,"115,000",,-,-,201710,10,,2004,-,-,-
3674,서울특별시 중구 신당동,집합,2**,퇴계로73길,일반상업,제1종근린생활,8m미만,4, ,"6,200",2,-,-,201710,10,,1997,-,-,-
3675,서울특별시 종로구 창신동,일반,4**,종로52길,일반상업,숙박,8m미만,56.9,69.4,"42,000",,-,-,201710,10,,1983,-,-,-
3676,서울특별시 용산구 도원동,집합,2*,,제3종일반주거,제1종근린생활,25m미만,34.41, ,"18,000",2,-,-,201710,10,,2001,-,-,-
3677,서울특별시 금천구 독산동,집합,2**,범안로,일반상업,판매,25m미만,1315.32, ,"2,500",,-,-,201710,10,지분,1994,-,-,-
3678,서울특별시 영등포구 도림동,집합,8**,도영로7길,준공업,제1종근린생활,25m미만,40.56, ,"15,500",2,-,-,201710,10,,2006,-,-,-
3679,서울특별시 은평구 역촌동,집합,5*,역말로2길,제2종일반주거,제2종근린생활,8m미만,33.39, ,"11,000",1,-,-,201710,10,,2012,-,-,-
3680,서울특별시 양천구 신월동,일반,1**,가로공원로,준주거,제2종근린생활,25m이상,536.07,327.9,"180,000",,-,-,201710,10,,1987,-,-,-
3681,서울특별시 중구 신당동,집합,7**,마장로,일반상업,판매,25m이상,11.58, ,"30,000",,-,-,201710,10,,1971,-,-,-
3682,서울특별시 성북구 장위동,집합,2**,돌곶이로37길,제2종일반주거,제1종근린생활,8m미만,30.24, ,"11,500",,-,-,201710,10,,1997,-,-,-
3683,서울특별시 영등포구 도림동,집합,8**,도영로7길,준공업,제1종근린생활,25m미만,40.56, ,"17,000",2,-,-,201710,10,,2006,-,-,-
3684,서울특별시 은평구 구산동,집합,1**,갈현로15길,제2종일반주거,업무,8m미만,58.64, ,"18,000",2,-,-,201710,10,,2016,-,-,-
3685,서울특별시 중구 신당동,집합,7**,마장로,일반상업,판매,25m이상,3.79, ,"9,000",,-,-,201710,10,,2010,-,-,-
3686,서울특별시 서초구 서초동,집합,1***,서초중앙로,일반상업,업무,25m이상,10.15, ,"6,500",,-,-,201710,10,,2005,-,-,-
3687,서울특별시 성동구 상왕십리동,집합,8**,마장로,제3종일반주거,판매,25m이상,49.05, ,"39,377",11,-,-,201710,10,,2014,-,-,-
3688,서울특별시 동대문구 제기동,집합,1**,,제3종일반주거,제1종근린생활,25m이상,15.93, ,"22,000",1,-,-,201710,10,,2017,-,-,-
3689,서울특별시 강서구 등촌동,집합,6**,화곡로68길,준공업,기타,12m미만,59.99, ,"35,000",9,-,-,201710,10,,2007,-,-,-
3690,서울특별시 마포구 염리동,일반,1**,백범로,준주거,기타,25m이상,658.32,36.73,"58,800",,-,-,201710,10,지분,,-,-,-
3691,서울특별시 마포구 염리동,일반,1**,백범로,준주거,기타,25m이상,658.32,36.73,"55,800",,-,-,201710,10,지분,,-,-,-
3692,서울특별시 성북구 종암동,집합,*,종암로,준주거,판매,25m이상,7.67, ,"2,000",,-,-,201710,10,,1980,-,-,-
3693,서울특별시 종로구 종로6가,집합,2**,종로,일반상업,판매,25m이상,13.26, ,"65,000",10,-,-,201710,10,,,-,-,-
3694,서울특별시 은평구 불광동,집합,5**,통일로,제3종일반주거,제2종근린생활,8m미만,56.8, ,"13,000",1,-,-,201710,10,,2009,-,-,-
3695,서울특별시 영등포구 대림동,집합,7**,도림로,준주거,업무,25m이상,27.13, ,"12,300",6,-,-,201710,10,,2004,-,-,-
3696,서울특별시 금천구 시흥동,집합,9**,시흥대로,제2종일반주거,판매,25m이상,90.27, ,"44,000",,-,-,201710,10,,1987,-,-,-
3697,서울특별시 중랑구 면목동,일반,8*,상봉로,제3종일반주거,제1종근린생활,25m이상,486.5,30.46,"21,193",,-,-,201710,10,지분,1985,-,-,-
3698,서울특별시 은평구 구산동,집합,1**,갈현로15길,제2종일반주거,업무,8m미만,56.61, ,"18,000",2,-,-,201710,10,,2016,-,-,-
3699,서울특별시 중랑구 묵동,집합,1**,공릉로2길,제2종일반주거,제2종근린생활,8m미만,28.91, ,"12,800",1,-,-,201710,10,,2014,-,-,-
3700,서울특별시 은평구 신사동,일반,1**,은평터널로,제2종일반주거,제1종근린생활,25m미만,665.39,28.04,"11,500",,-,-,201710,10,지분,1989,-,-,-
3701,서울특별시 송파구 잠실동,집합,2**,석촌호수로12길,제3종일반주거,제1종근린생활,8m미만,219.14, ,"3,000",,-,-,201710,10,지분,1981,-,-,-
3702,서울특별시 용산구 서계동,집합,3*,청파로73길,제1종일반주거,제2종근린생활,8m미만,30.87, ,"17,000",,-,-,201710,9,,2008,-,-,-
3703,서울특별시 성동구 마장동,일반,7**,마장로39가길,제2종일반주거,제2종근린생활,12m미만,264.13,231.7,"210,000",,-,-,201710,9,,1978,-,-,-
3704,서울특별시 용산구 남영동,집합,4*,한강대로80길,제2종일반주거,제2종근린생활,12m미만,18.6, ,"30,400",3,-,-,201710,9,,2008,-,-,-
3705,서울특별시 양천구 신정동,집합,1***,목동동로12길,제3종일반주거,제2종근린생활,25m이상,18.72, ,"10,700",1,-,-,201710,9,,1997,-,-,-
3706,서울특별시 마포구 망원동,집합,4**,포은로8길,제2종일반주거,제2종근린생활,8m미만,39.28, ,"21,500",2,-,-,201710,9,,2015,-,-,-
3707,서울특별시 양천구 목동,집합,9**,오목로,일반상업,판매,25m이상,39.75, ,"43,000",1,-,-,201710,9,,2006,-,-,-
3708,서울특별시 강서구 화곡동,집합,9**,월정로20길,일반상업,제2종근린생활,8m미만,25.4, ,"10,000",3,-,-,201710,9,,2013,-,-,-
3709,서울특별시 강남구 역삼동,집합,7**,선릉로,제3종일반주거,제1종근린생활,25m이상,24.17, ,"100,000",,-,-,201710,9,,1975,-,-,-
3710,서울특별시 광진구 자양동,집합,5**,자양번영로2길,제2종일반주거,제2종근린생활,8m미만,24.18, ,"12,000",1,-,-,201710,9,,2016,-,-,-
3711,서울특별시 중랑구 망우동,집합,4**,용마공원로2길,제2종일반주거,제2종근린생활,8m미만,35.34, ,"12,400",1,-,-,201710,9,,2016,-,-,-
3712,서울특별시 관악구 신림동,집합,7**,문성로,제2종일반주거,제2종근린생활,25m미만,15.98, ,"8,000",3,-,-,201710,8,,1984,-,-,-
3713,서울특별시 강남구 일원동,일반,6**,일원로9길,제2종일반주거,제1종근린생활,12m미만,849.46,350.6,"385,000",,-,-,201710,7,,1988,-,-,-
3714,서울특별시 강동구 천호동,일반,4**,올림픽로,일반상업,숙박,8m미만,693.57,255,"499,000",,-,-,201710,6,,1983,-,-,-
3715,서울특별시 동대문구 제기동,일반,8**,경동시장로9가길,제2종일반주거,제1종근린생활,8m미만,77.05,168.3,"76,000",,-,-,201710,6,,2007,-,-,-
3716,서울특별시 강북구 미아동,집합,1***,솔샘로,제3종일반주거,제2종근린생활,25m미만,29.02, ,"50,000",3,-,-,201710,6,,2004,-,-,-
3717,서울특별시 강서구 화곡동,일반,1***,화곡로,일반상업,숙박,8m미만,487.28,305.3,"223,800",,-,-,201710,5,,1981,-,-,-
3718,서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제1종근린생활,25m이상,143.2, ,"44,192",1,-,-,201710,3,,2009,-,-,-
3719,서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제2종근린생활,25m이상,153.61, ,"47,408",1,-,-,201710,3,,2009,-,-,-
3720,서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제2종근린생활,25m이상,143.2, ,"44,192",1,-,-,201710,3,,2009,-,-,-
3721,서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제2종근린생활,25m이상,143.2, ,"44,207",1,-,-,201710,3,,2009,-,-,-
3722,서울특별시 용산구 보광동,일반,2**,우사단로4길,제2종일반주거,제2종근린생활,8m미만,81.96,43,"68,000",,-,-,201710,2,,1966,-,-,-
3723,서울특별시 용산구 한강로2가,집합,1*,,일반상업,판매,12m미만,16.68, ,"15,000",12,-,-,201710,2,,1974,-,-,-
3724,서울특별시 용산구 한강로2가,집합,1*,청파로20길,일반상업,판매,12m미만,9.12, ,"5,000",,-,-,201710,2,,1974,-,-,-
3725,서울특별시 은평구 진관동,집합,8*,진관2로,제2종일반주거,제1종근린생활,25m미만,58.4, ,"31,500",,-,-,201710,2,,2009,-,-,-
3726,서울특별시 용산구 이태원동,집합,2**,회나무로44가길,제1종일반주거,제1종근린생활,8m미만,52.55, ,"25,000",,-,-,201710,2,,1987,-,-,-
3727,서울특별시 양천구 목동,집합,7**,등촌로,제3종일반주거,제2종근린생활,25m이상,31.98, ,"27,000",,-,-,201710,2,,1998,-,-,-
3728,서울특별시 강남구 대치동,집합,6**,남부순환로,제3종일반주거,판매,25m이상,15.8, ,"50,500",,-,-,201710,2,,1981,-,-,-
3729,서울특별시 송파구 잠실동,집합,2*,올림픽로,제3종일반주거,제2종근린생활,25m이상,24.64, ,"65,000",,-,-,201710,2,,2008,-,-,-
3730,서울특별시 광진구 구의동,집합,7*,천호대로,제3종일반주거,제1종근린생활,25m이상,86.91, ,"172,114",,-,-,201710,1,,2017,-,-,-
3731,서울특별시 종로구 인사동,집합,3*,인사동길,일반상업,제2종근린생활,25m미만,28.96, ,"20,000",,-,-,201710,1,,1969,-,-,-
3732,서울특별시 중구 을지로6가,집합,1*,,일반상업,판매,12m미만,4.96, ,"15,500",,-,-,201710,1,,1967,-,-,-
3733,서울특별시 광진구 자양동,일반,2**,자양로,제3종일반주거,제2종근린생활,25m이상,258.72,45.7,"111,255",,-,-,201710,1,,1985,-,-,-
3734,서울특별시 중구 을지로6가,집합,2*,을지로,일반상업,판매,25m이상,3.97, ,"13,200",,-,-,201710,1,,2007,-,-,-
3735,서울특별시 종로구 종로6가,집합,2**,종로,일반상업,판매,25m이상,15.93, ,"30,000",11,-,-,201710,1,,,-,-,-
3736,서울특별시 마포구 합정동,일반,4**,양화로,일반상업,제1종근린생활,25m이상,171.57,60.1,"255,000",,-,-,201709,30,,1966,-,-,-
3737,서울특별시 용산구 청파동2가,집합,1*,청파로57길,제2종일반주거,제1종근린생활,8m미만,26.69, ,"12,800",1,-,-,201709,30,,2008,-,-,-
3738,서울특별시 노원구 중계동,집합,2*,중계로,제2종일반주거,제1종근린생활,25m미만,66.2, ,"70,500",1,-,-,201709,30,,2001,-,-,-
3739,서울특별시 성북구 석관동,일반,3**,화랑로40길,제2종일반주거,제1종근린생활,12m미만,237.12,125,"75,300",,-,-,201709,30,,1989,-,-,-
3740,서울특별시 노원구 상계동,집합,7**,,준주거,교육연구,12m미만,96, ,"31,000",4,-,-,201709,30,,1988,-,-,-
3741,서울특별시 동작구 흑석동,집합,2*,현충로,제3종일반주거,제2종근린생활,25m이상,36.11, ,"10,400",,-,-,201709,30,지분,,-,-,-
3742,서울특별시 중랑구 묵동,집합,7*,공릉로12가길,제2종일반주거,제2종근린생활,8m미만,39.59, ,"10,100",1,-,-,201709,30,,2017,-,-,-
3743,서울특별시 성북구 하월곡동,집합,4*,화랑로,준주거,판매,25m이상,157.77, ,"155,000",1,-,-,201709,30,,2010,-,-,-
3744,서울특별시 서초구 서초동,일반,1***,명달로,제2종일반주거,제1종근린생활,25m미만,628.86,233.4,"350,000",,-,-,201709,30,,1988,-,-,-
3745,서울특별시 송파구 송파동,집합,3*,석촌호수로,준주거,제2종근린생활,25m이상,90.54, ,"25,000",,-,-,201709,30,,1999,-,-,-
3746,서울특별시 강남구 논현동,일반,9*,언주로150길,제2종일반주거,제1종근린생활,8m미만,1455.47,378.2,"760,000",,-,-,201709,30,,1994,-,-,-
3747,서울특별시 강남구 도곡동,집합,4**,언주로30길,일반상업,업무,25m이상,27.93, ,"29,800",24,-,-,201709,30,,1999,-,-,-
3748,서울특별시 강남구 개포동,집합,1**,개포로82길,일반상업,제2종근린생활,12m미만,34.3, ,"75,000",1,-,-,201709,29,,1984,-,-,-
3749,서울특별시 강남구 개포동,집합,1**,개포로82길,일반상업,제2종근린생활,12m미만,34.3, ,"75,000",,-,-,201709,29,,1984,-,-,-
3750,서울특별시 송파구 잠실동,집합,3*,석촌호수로,제3종일반주거,제2종근린생활,25m이상,22.5, ,"67,500",,-,-,201709,29,,2007,-,-,-
3751,서울특별시 강남구 신사동,일반,6**,도산대로49길,제2종일반주거,제2종근린생활,8m미만,327.44,182.9,"500,000",,-,-,201709,29,,2002,-,-,-
3752,서울특별시 강동구 암사동,집합,4**,고덕로,제3종일반주거,제2종근린생활,25m이상,13.5, ,"13,000",,-,-,201709,29,,2007,-,-,-
3753,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,판매,25m미만,6.62, ,"27,000",1,-,-,201709,29,,2007,-,-,-
3754,서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,제2종근린생활,25m미만,1226.77, ,"620,000",24,-,-,201709,29,,2007,-,-,-
3755,서울특별시 금천구 가산동,집합,1**,디지털로11길,일반상업,제2종근린생활,25m이상,60.84, ,"27,273",8,-,-,201709,29,,2009,-,-,-
3756,서울특별시 양천구 목동,집합,9**,목동서로,일반상업,교육연구,25m이상,44.74, ,"38,000",,-,-,201709,29,,1992,-,-,-
3757,서울특별시 성북구 하월곡동,집합,2**,화랑로5길,제3종일반주거,제2종근린생활,25m미만,9.7, ,"4,500",2,-,-,201709,29,,2003,-,-,-
3758,서울특별시 노원구 중계동,집합,5**,한글비석로,제3종일반주거,제1종근린생활,25m미만,7.03, ,"1,400",,-,-,201709,29,,1997,-,-,-
3759,서울특별시 용산구 청파동1가,집합,*,청파로71가길,제2종일반주거,제1종근린생활,8m미만,15.48, ,"12,000",1,-,-,201709,29,,2007,-,-,-
3760,서울특별시 도봉구 창동,집합,6**,덕릉로59길,준공업,업무,8m미만,26.51, ,"12,000",2,-,-,201709,29,,2017,-,-,-
3761,서울특별시 서대문구 대현동,집합,5*,이화여대길,일반상업,판매,25m미만,6.71, ,"23,500",1,-,-,201709,29,,2007,-,-,-
3762,서울특별시 강남구 개포동,집합,1*,개포로,일반상업,판매,25m이상,16.67, ,"10,000",,-,-,201709,29,,1997,-,-,-
3763,서울특별시 금천구 가산동,집합,1**,디지털로11길,일반상업,제2종근린생활,25m이상,13.74, ,"8,861",1,-,-,201709,29,,2009,-,-,-
3764,서울특별시 서대문구 홍은동,집합,3**,명지길,제1종일반주거,제2종근린생활,8m미만,46.44, ,"11,000",,-,-,201709,29,,2015,-,-,-
3765,서울특별시 영등포구 문래동4가,일반,1*,도림로141가길,준공업,제1종근린생활,12m미만,55.15,85.9,"50,700",,-,-,201709,29,,,-,-,-
3766,서울특별시 중구 남창동,일반,3*,,일반상업,판매,12m미만,78.58,19.5,"120,000",,-,-,201709,29,,,-,-,-
3767,서울특별시 노원구 공릉동,집합,6**,섬밭로,제3종일반주거,제1종근린생활,25m미만,82.78, ,"17,380",2,-,-,201709,29,,1997,-,-,-
3768,서울특별시 동작구 노량진동,집합,5*,노량진로,일반상업,제1종근린생활,25m이상,18.79, ,"57,000",,-,-,201709,29,,2015,-,-,-
3769,서울특별시 구로구 천왕동,집합,2**,오리로,제3종일반주거,제2종근린생활,-,36, ,"42,000",1,-,-,201709,29,,2014,-,-,-
3770,서울특별시 구로구 개봉동,집합,3*,고척로21다길,제2종일반주거,업무,12m미만,36.4, ,"12,000",1,-,-,201709,29,,2017,-,-,-
3771,서울특별시 노원구 공릉동,집합,6**,섬밭로,제3종일반주거,제1종근린생활,25m미만,21, ,"4,538",1,-,-,201709,29,,1997,-,-,-
3772,서울특별시 종로구 예지동,집합,2**,청계천로,일반상업,제2종근린생활,8m미만,569.12, ,"290,000",,-,-,201709,29,,1966,-,-,-
3773,서울특별시 영등포구 영등포동3가,일반,1*,,일반상업,판매,25m이상,264.46,97.78,"188,810",,-,-,201709,29,지분,1934,-,-,-
3774,서울특별시 강북구 수유동,집합,2**,노해로27길,제3종일반주거,제1종근린생활,8m미만,18.9, ,"9,000",1,-,-,201709,29,,2017,-,-,-
3775,서울특별시 종로구 청진동,일반,*,종로5길,일반상업,제1종근린생활,12m미만,105.79,87.6,"318,000",,-,-,201709,29,,,-,-,-
3776,서울특별시 은평구 신사동,집합,2*,은평로2길,준주거,제2종근린생활,8m미만,81.09, ,"22,000",1,-,-,201709,29,,2002,-,-,-
3777,서울특별시 금천구 가산동,집합,1**,디지털로11길,일반상업,제2종근린생활,25m이상,60.84, ,"27,273",2,-,-,201709,29,,2009,-,-,-
3778,서울특별시 영등포구 신길동,일반,2**,도신로,제2종일반주거,제1종근린생활,25m이상,589.95,316,"235,000",,-,-,201709,29,,1986,-,-,-
3779,서울특별시 금천구 가산동,집합,1**,디지털로11길,일반상업,제2종근린생활,25m이상,12.91, ,"5,820",9,-,-,201709,29,,2009,-,-,-
3780,서울특별시 노원구 공릉동,집합,6**,섬밭로,제3종일반주거,제1종근린생활,25m미만,29.62, ,"6,392",1,-,-,201709,29,,1997,-,-,-
3781,서울특별시 노원구 중계동,집합,5**,한글비석로,제3종일반주거,제1종근린생활,25m미만,7.03, ,"1,400",,-,-,201709,29,,1997,-,-,-
3782,서울특별시 금천구 가산동,집합,1**,디지털로11길,일반상업,제2종근린생활,25m이상,60.84, ,"27,273",4,-,-,201709,29,,2009,-,-,-
3783,서울특별시 금천구 가산동,집합,1**,디지털로11길,일반상업,제2종근린생활,25m이상,60.84, ,"27,273",3,-,-,201709,29,,2009,-,-,-
