NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
37,서울특별시 은평구 응암동,집합,7**,은평로,제2종일반주거,제2종근린생활,25m이상,35, ,"52,500",,-,-,202312,29,,2022,-,중개거래,서울 은평구
38,서울특별시 송파구 석촌동,일반,2**,송파대로37길,제2종일반주거,제2종근린생활,8m미만,392.96,175.4,"266,500",,-,-,202312,29,,2015,-,중개거래,서울 송파구
39,서울특별시 강서구 등촌동,집합,6**,공항대로41길,준주거,제1종근린생활,25m미만,11.04, ,"1,700",,-,-,202312,29,,1995,-,중개거래,서울 강서구
40,서울특별시 동작구 사당동,집합,4**,사당로22길,제2종일반주거,제2종근린생활,8m미만,28.08, ,"16,500",1,-,-,202312,29,,2009,-,중개거래,서울 강남구
41,서울특별시 마포구 도화동,집합,3**,새창로,제3종일반주거,제2종근린생활,25m미만,50.58, ,"26,000",,-,-,202312,29,,,-,중개거래,서울 마포구
42,서울특별시 관악구 신림동,일반,1**,서림7길,제2종일반주거,제1종근린생활,8m미만,695.09,311,"160,000",,-,-,202312,29,,1986,-,중개거래,서울 서초구
43,서울특별시 서초구 서초동,집합,1***,효령로77길,일반상업,숙박,12m미만,22.56, ,"18,000",19,-,-,202312,29,,2014,-,중개거래,서울 서초구
44,서울특별시 서초구 서초동,집합,1***,효령로77길,일반상업,숙박,12m미만,22.64, ,"18,000",17,-,-,202312,29,,2014,-,중개거래,서울 서초구
45,서울특별시 중구 산림동,일반,5*,창경궁로5다길,일반상업,제1종근린생활,8m미만,64.02,21.5,"50,873",,-,-,202312,29,지분,1977,-,직거래,-
46,서울특별시 성동구 용답동,집합,2**,천호대로,일반상업,업무,25m이상,36.96, ,"38,300",3,-,-,202312,29,,2023,-,직거래,-
47,서울특별시 영등포구 당산동2가,집합,1*,영등포로,준공업,제2종근린생활,25m이상,25.92, ,"12,000",1,-,-,202312,29,,1999,-,중개거래,서울 영등포구
48,서울특별시 성동구 용답동,집합,2**,천호대로,일반상업,업무,25m이상,38.75, ,"39,800",4,-,-,202312,29,,2023,-,직거래,-
49,서울특별시 성동구 용답동,집합,2**,천호대로,일반상업,업무,25m이상,44.63, ,"46,300",3,-,-,202312,29,,2023,-,직거래,-
50,서울특별시 성동구 용답동,집합,2**,천호대로,일반상업,업무,25m이상,24.8, ,"26,300",2,-,-,202312,29,,2023,-,직거래,-
51,서울특별시 서대문구 연희동,일반,7*,연희로,제3종일반주거,제2종근린생활,25m이상,892.2,375.9,"500,000",,-,-,202312,28,,1985,-,직거래,-
52,서울특별시 은평구 응암동,집합,5**,응암로11길,근린상업,제2종근린생활,12m미만,36.72, ,"14,000",2,-,-,202312,28,,2021,-,직거래,-
53,서울특별시 서초구 반포동,집합,1***,신반포로,제3종일반주거,판매,25m이상,12, ,"16,500",30,-,-,202312,28,,1988,-,중개거래,서울 서초구
54,서울특별시 용산구 원효로1가,일반,*,원효로97길,제2종일반주거,교육연구,12m미만,2144.4,1716.4,"3,332,000",,-,-,202312,28,,1995,-,중개거래,서울 용산구
55,서울특별시 송파구 방이동,집합,2*,올림픽로,일반상업,제1종근린생활,25m이상,90.19, ,"32,700",,-,-,202312,28,,,-,중개거래,서울 송파구
56,서울특별시 송파구 방이동,집합,2*,올림픽로,일반상업,제1종근린생활,25m이상,47.78, ,"17,300",,-,-,202312,28,,,-,중개거래,서울 송파구
57,서울특별시 서초구 서초동,집합,1***,서초중앙로24길,제3종일반주거,제1종근린생활,25m미만,40.11, ,"60,000",2,-,-,202312,28,,2004,-,중개거래,서울 서초구
58,서울특별시 마포구 공덕동,집합,4**,만리재로,일반상업,업무,25m이상,45.86, ,"27,000",11,-,-,202312,28,,2002,-,중개거래,서울 마포구
59,서울특별시 강남구 논현동,일반,2**,논현로128길,준주거,제2종근린생활,25m미만,1405.16,330.5,"2,050,000",,-,-,202312,28,,1992,-,중개거래,서울 강남구
60,서울특별시 종로구 인의동,집합,4*,종로,일반상업,제2종근린생활,25m이상,157.53, ,"145,000",,-,-,202312,28,,2006,20240201,중개거래,서울 서초구
61,서울특별시 성동구 행당동,집합,3**,왕십리로,준주거,판매,25m이상,1201.6, ,"1,296,616",,-,-,202312,28,,2014,20240809,직거래,-
62,서울특별시 노원구 월계동,집합,6**,월계로,제3종일반주거,제1종근린생활,25m이상,72.66, ,"34,140",2,-,-,202312,28,,2002,-,중개거래,서울 노원구 서울 성북구
63,서울특별시 성동구 행당동,집합,3**,왕십리로,준주거,판매,25m이상,741.61, ,"385,909",,-,-,202312,28,,2014,20240809,직거래,-
64,서울특별시 성동구 행당동,집합,3**,왕십리로,준주거,판매,25m이상,1071.33, ,"464,209",,-,-,202312,28,,2014,20240809,직거래,-
65,서울특별시 종로구 인의동,집합,4*,종로,일반상업,제2종근린생활,25m이상,33.21, ,"50,000",,-,-,202312,28,,2006,20240201,중개거래,서울 서초구
66,서울특별시 강서구 등촌동,집합,6**,화곡로68길,준공업,기타,12m미만,59.99, ,"38,000",7,-,-,202312,28,,2007,-,직거래,-
67,서울특별시 성동구 행당동,집합,3**,왕십리로,준주거,판매,25m이상,798.41, ,"345,827",,-,-,202312,28,,2014,20240809,직거래,-
68,서울특별시 서초구 잠원동,일반,3*,신반포로47길,제3종일반주거,제2종근린생활,8m미만,537.04,248.9,"830,000",,-,-,202312,28,,1991,-,중개거래,서울 강남구
69,서울특별시 성동구 행당동,집합,3**,왕십리로,준주거,판매,25m이상,8241.46, ,"6,354,446",,-,-,202312,28,,2014,20240809,직거래,-
70,서울특별시 성동구 행당동,집합,3**,왕십리로,준주거,판매,25m이상,5522.48, ,"1,817,687",,-,-,202312,28,,2014,20240809,직거래,-
71,서울특별시 광진구 중곡동,일반,2**,긴고랑로9길,제2종일반주거,판매,8m미만,224.46,165.3,"45,000",,-,-,202312,28,,1976,-,직거래,-
72,서울특별시 성동구 행당동,집합,3**,왕십리로,준주거,기타,25m이상,1655.76, ,"545,306",,-,-,202312,28,,2014,20240809,직거래,-
73,서울특별시 강남구 율현동,집합,5**,밤고개로27길,제2종일반주거,제2종근린생활,8m미만,32.08, ,"32,000",1,-,-,202312,28,,2015,-,중개거래,서울 서초구
74,서울특별시 중구 을지로5가,집합,7*,을지로,일반상업,숙박,25m이상,25.49, ,"13,500",9,-,-,202312,28,,2005,-,직거래,-
75,서울특별시 중구 신당동,집합,1**,마장로1가길,일반상업,판매,25m이상,6.59, ,"35,000",,-,-,202312,28,,2006,-,직거래,-
76,서울특별시 강서구 화곡동,집합,9**,월정로20길,일반상업,제2종근린생활,8m미만,51.81, ,"18,400",3,-,-,202312,28,,2009,-,직거래,-
77,서울특별시 강남구 역삼동,집합,6**,테헤란로25길,일반상업,업무,25m미만,39.37, ,"23,000",12,-,-,202312,28,,2001,-,중개거래,서울 강남구
78,서울특별시 영등포구 신길동,일반,4***,대방천로12길,제2종일반주거,제2종근린생활,12m미만,787.51,343,"430,000",,-,-,202312,28,,1983,-,중개거래,서울 강남구
79,서울특별시 종로구 삼청동,일반,3*,북촌로5나길,제1종일반주거,제1종근린생활,8m미만,76.03,39.35,"22,000",,-,-,202312,28,지분,,-,직거래,-
80,서울특별시 종로구 인의동,집합,4*,종로,일반상업,제1종근린생활,25m이상,59.13, ,"85,000",,-,-,202312,28,,2006,20240201,중개거래,서울 서초구
81,서울특별시 마포구 서교동,일반,3**,양화로,제2종일반주거,제2종근린생활,8m미만,377.44,355.4,"1,160,000",,-,-,202312,28,,,-,중개거래,서울 마포구
82,서울특별시 구로구 구로동,집합,1***,경인로53길,준공업,판매,25m이상,34.02, ,"10,000",,-,-,202312,28,,1996,-,중개거래,서울 구로구
83,서울특별시 강서구 등촌동,집합,6**,공항대로41길,준주거,제2종근린생활,25m미만,41.33, ,"14,400",,-,-,202312,28,,1995,-,중개거래,서울 강서구
84,서울특별시 종로구 인의동,집합,4*,종로,일반상업,제2종근린생활,25m이상,38.02, ,"60,000",,-,-,202312,28,,2006,20240201,중개거래,서울 서초구
85,서울특별시 영등포구 여의도동,일반,4*,,제3종일반주거,기타,25m이상,3469.93,1484,"8,980,000",,-,-,202312,28,,1975,-,직거래,-
86,서울특별시 도봉구 쌍문동,일반,6**,해등로,준주거,제1종근린생활,25m미만,463.16,14.9,"11,000",,-,-,202312,28,지분,1991,-,직거래,-
87,서울특별시 노원구 월계동,집합,6**,월계로,제3종일반주거,제1종근린생활,25m이상,101.88, ,"47,860",2,-,-,202312,28,,2002,-,중개거래,서울 노원구 서울 성북구
88,서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,업무,25m이상,800.1, ,"542,360",,-,-,202312,28,,1998,-,직거래,-
89,서울특별시 종로구 인의동,집합,4*,종로,일반상업,업무,25m이상,35.78, ,"67,000",,-,-,202312,28,,2006,20240201,중개거래,서울 서초구
90,서울특별시 강남구 역삼동,일반,6**,언주로93길,일반상업,제2종근린생활,12m미만,3473.57,55.02,"633,300",,-,-,202312,28,지분,2021,-,직거래,-
91,서울특별시 강서구 등촌동,집합,6**,공항대로41길,준주거,제1종근린생활,25m미만,16.98, ,"2,800",,-,-,202312,28,,1995,-,중개거래,서울 강서구
92,서울특별시 강서구 마곡동,집합,7**,공항대로,일반상업,업무,25m이상,41.63, ,"23,600",10,-,-,202312,28,,2019,-,중개거래,서울 강서구
93,서울특별시 은평구 대조동,집합,2**,통일로,일반상업,제2종근린생활,-,39.36, ,"76,000",,-,-,202312,28,,2022,-,중개거래,서울 은평구
94,서울특별시 광진구 구의동,집합,5**,구의강변로,준주거,업무,25m이상,18.99, ,"13,000",,-,-,202312,27,,2004,-,중개거래,서울 광진구
95,서울특별시 종로구 계동,일반,*,창덕궁길,제1종일반주거,제1종근린생활,12m미만,52.89,114.7,"115,000",,-,-,202312,27,,,-,중개거래,서울 종로구
96,서울특별시 영등포구 여의도동,집합,1*,은행로,일반상업,업무,25m이상,804.94, ,"554,000",2,-,-,202312,27,,2019,-,중개거래,서울 영등포구
97,서울특별시 강북구 미아동,집합,3*,도봉로,일반상업,판매,25m이상,3.9, ,"1,350",,-,-,202312,27,,2007,-,직거래,-
98,서울특별시 강남구 수서동,집합,7**,광평로51길,제3종일반주거,제1종근린생활,25m미만,13.38, ,"40,000",,-,-,202312,27,,1992,20240131,중개거래,서울 강남구
99,서울특별시 용산구 용산동2가,일반,*,소월로20길,제1종일반주거,판매,8m미만,78.28,16.5,"52,000",,-,-,202312,27,,,-,중개거래,서울 용산구
100,서울특별시 강남구 수서동,집합,7**,광평로51길,제3종일반주거,제1종근린생활,25m미만,13.38, ,"40,000",,-,-,202312,27,,1992,-,중개거래,서울 강남구
101,서울특별시 강북구 수유동,일반,4**,삼양로73가길,제2종일반주거,제1종근린생활,8m미만,308.51,153,"74,000",,-,-,202312,27,,1989,-,중개거래,서울 강북구
102,서울특별시 강서구 화곡동,일반,3**,가로공원로80길,제2종일반주거,제1종근린생활,8m미만,126.28,34.7,"8,000",,-,-,202312,27,지분,1969,-,중개거래,서울 강서구
103,서울특별시 강동구 천호동,집합,5**,천호대로,일반상업,판매,25m이상,13.46, ,"4,940",4,-,-,202312,27,,1999,-,직거래,-
104,서울특별시 서대문구 홍제동,집합,2**,통일로40길,제2종일반주거,제2종근린생활,8m미만,22.95, ,"23,000",1,-,-,202312,27,,2022,-,중개거래,경기 의왕시
105,서울특별시 서초구 반포동,집합,2*,잠원로,제3종일반주거,판매,25m이상,88.92, ,"40,000",5,-,-,202312,27,지분,,-,직거래,-
106,서울특별시 광진구 자양동,일반,9*,자양강변길,제2종일반주거,제1종근린생활,8m미만,1151.47,341,"110,000",,-,-,202312,27,,1994,-,중개거래,"서울 강남구, 서울 중구"
107,서울특별시 구로구 구로동,집합,*,새말로,일반상업,제2종근린생활,25m이상,38.09, ,"1,000",,-,-,202312,27,지분,2007,-,직거래,-
108,서울특별시 도봉구 쌍문동,집합,1**,도봉로113길,제2종일반주거,제2종근린생활,8m미만,38.95, ,"11,000",1,-,-,202312,27,지분,2021,-,직거래,-
109,서울특별시 광진구 군자동,일반,3**,광나루로,준주거,제1종근린생활,25m이상,282.72,149,"370,000",,-,-,202312,27,,1971,-,중개거래,서울 강남구
110,서울특별시 구로구 구로동,집합,7**,구로동로25길,제2종일반주거,제2종근린생활,12m미만,40.8, ,"50,000",1,-,-,202312,27,,2013,-,중개거래,서울 금천구
111,서울특별시 동대문구 전농동,집합,4**,답십리로,제3종일반주거,제2종근린생활,25m이상,13.22, ,"19,500",1,-,-,202312,27,지분,,-,중개거래,서울 송파구
112,서울특별시 노원구 상계동,집합,7**,동일로,준주거,제2종근린생활,25m이상,394.8, ,"1,000",,-,-,202312,27,지분,1989,-,직거래,-
113,서울특별시 강남구 삼성동,집합,1**,테헤란로,일반상업,기타,25m이상,311.86, ,"644,580",,-,-,202312,27,,2006,-,중개거래,서울 강남구
114,서울특별시 금천구 가산동,집합,5**,서부샛길,준공업,업무,25m미만,82.13, ,"52,608",,-,-,202312,27,,2012,-,중개거래,서울 금천구
115,서울특별시 금천구 가산동,집합,5**,서부샛길,준공업,업무,25m미만,118.45, ,"75,870",,-,-,202312,27,,2012,-,중개거래,서울 금천구
116,서울특별시 강남구 삼성동,집합,1**,테헤란로,일반상업,기타,25m이상,210.67, ,"435,420",,-,-,202312,27,,2006,-,중개거래,서울 강남구
117,서울특별시 금천구 가산동,집합,5**,서부샛길,준공업,업무,25m미만,118.45, ,"75,870",,-,-,202312,27,,2012,20240124,중개거래,서울 금천구
118,서울특별시 금천구 가산동,집합,5**,서부샛길,준공업,업무,25m미만,82.13, ,"52,608",,-,-,202312,27,,2012,20240124,중개거래,서울 금천구
119,서울특별시 성동구 상왕십리동,집합,8**,마장로,제3종일반주거,제1종근린생활,25m이상,26.93, ,"16,830",2,-,-,202312,26,,2014,-,직거래,-
120,서울특별시 은평구 대조동,집합,2**,연서로,제3종일반주거,제2종근린생활,25m이상,24.36, ,"11,000",1,-,-,202312,26,,2014,-,중개거래,서울 은평구
121,서울특별시 강남구 개포동,집합,1**,개포로,일반상업,제2종근린생활,25m미만,28.6, ,"160,000",1,-,-,202312,26,,1984,20240831,중개거래,서울 강남구
122,서울특별시 강북구 수유동,집합,5*,삼양로80길,제3종일반주거,제1종근린생활,8m미만,21.92, ,"7,750",,-,-,202312,26,,2002,-,직거래,-
123,서울특별시 강서구 마곡동,집합,8**,공항대로,일반상업,제1종근린생활,25m이상,42.51, ,"92,851",1,-,-,202312,26,,2018,-,직거래,-
124,서울특별시 동작구 신대방동,집합,3**,여의대방로22자길,제2종일반주거,제2종근린생활,8m미만,98.3, ,"52,835",2,-,-,202312,26,,2003,-,직거래,-
125,서울특별시 동작구 신대방동,집합,3**,여의대방로22자길,제2종일반주거,제2종근린생활,8m미만,51.5, ,"27,680",1,-,-,202312,26,,2003,-,직거래,-
126,서울특별시 송파구 문정동,집합,6**,법원로,일반상업,제2종근린생활,25m이상,61.04, ,"43,500",,-,-,202312,26,,2017,-,중개거래,서울 송파구
127,서울특별시 송파구 거여동,집합,6**,위례송파로,일반상업,제2종근린생활,25m이상,45.07, ,"130,640",1,-,-,202312,26,,2022,-,직거래,-
128,서울특별시 관악구 신림동,집합,5**,조원로16길,제2종일반주거,판매,8m미만,23.8, ,"15,000",,-,-,202312,26,,1978,-,직거래,-
129,서울특별시 동작구 신대방동,집합,3**,여의대방로22자길,제2종일반주거,제2종근린생활,8m미만,95.3, ,"51,222",3,-,-,202312,26,,2003,-,직거래,-
130,서울특별시 송파구 거여동,집합,6**,위례송파로,일반상업,제1종근린생활,25m이상,29.14, ,"76,194",1,-,-,202312,26,,2022,-,직거래,-
131,서울특별시 강남구 청담동,집합,1*,삼성로147길,제2종일반주거,제2종근린생활,8m미만,155.68, ,"5,300",,-,-,202312,26,지분,,20231229,중개거래,서울 강남구
132,서울특별시 송파구 거여동,집합,6**,위례송파로,일반상업,제2종근린생활,25m이상,32.33, ,"105,976",1,-,-,202312,26,,2022,-,직거래,-
133,서울특별시 관악구 봉천동,집합,1***,구암길,제3종일반주거,제1종근린생활,25m미만,32.22, ,"40,000",1,-,-,202312,26,,2003,-,직거래,-
134,서울특별시 중구 신당동,일반,5*,퇴계로80길,제2종일반주거,제2종근린생활,8m미만,490.68,195,"340,000",,-,-,202312,26,,,-,중개거래,"서울 강남구, 서울 중구"
135,서울특별시 금천구 독산동,일반,1***,시흥대로,제3종일반주거,제1종근린생활,25m이상,1456.59,373.5,"490,000",,-,-,202312,26,,1994,-,중개거래,서울 강남구
136,서울특별시 은평구 신사동,집합,*,갈현로2길,제2종일반주거,제2종근린생활,8m미만,50.18, ,"15,000",1,-,-,202312,26,,2017,-,직거래,-
137,서울특별시 구로구 개봉동,일반,4**,개봉로,제3종일반주거,제1종근린생활,25m이상,1124.02,523.6,"610,000",,-,-,202312,26,,2002,-,중개거래,서울 강남구 서울 송파구
138,서울특별시 강남구 청담동,집합,1*,삼성로147길,제2종일반주거,제2종근린생활,8m미만,155.68, ,"5,000",,-,-,202312,26,지분,,-,중개거래,서울 강남구
139,서울특별시 양천구 신정동,집합,1***,신정로,제3종일반주거,제2종근린생활,25m이상,122.1, ,"32,000",5,-,-,202312,26,,2003,-,중개거래,서울 양천구
140,서울특별시 중구 흥인동,집합,*,마장로,일반상업,판매,25m미만,5.88, ,"1,460",4,-,-,202312,26,,1996,-,직거래,-
141,서울특별시 종로구 수송동,집합,8*,율곡로2길,일반상업,숙박,25m이상,46.09, ,"50,000",5,-,-,202312,26,,,20240312,중개거래,서울 종로구
142,서울특별시 관악구 봉천동,집합,1***,구암길,제3종일반주거,제1종근린생활,25m미만,47.41, ,"55,000",1,-,-,202312,26,,2003,-,직거래,-
143,서울특별시 송파구 거여동,집합,6**,위례송파로,일반상업,제1종근린생활,25m이상,29.14, ,"73,440",1,-,-,202312,26,,2022,-,직거래,-
144,서울특별시 송파구 거여동,집합,6**,위례송파로,일반상업,제2종근린생활,25m이상,90.93, ,"85,965",4,-,-,202312,26,,2022,-,직거래,-
145,서울특별시 송파구 거여동,집합,6**,위례송파로,일반상업,제2종근린생활,25m이상,38.11, ,"93,678",1,-,-,202312,26,,2022,-,직거래,-
146,서울특별시 송파구 거여동,집합,6**,위례송파로,일반상업,제2종근린생활,25m이상,48.19, ,"139,702",1,-,-,202312,26,,2022,-,직거래,-
147,서울특별시 강서구 공항동,집합,1***,공항대로4길,제3종일반주거,제2종근린생활,8m미만,34.09, ,"17,500",3,-,-,202312,25,,2018,-,중개거래,서울 강서구
148,서울특별시 노원구 상계동,집합,1**,한글비석로37길,제2종일반주거,제1종근린생활,8m미만,22.29, ,"15,000",1,-,-,202312,25,,2022,-,직거래,-
149,서울특별시 은평구 갈현동,집합,3**,서오릉로20길,제3종일반주거,제2종근린생활,8m미만,57.44, ,"14,500",3,-,-,202312,25,,2011,-,중개거래,서울 은평구
150,서울특별시 관악구 봉천동,집합,1***,솔밭로2길,준주거,업무,8m미만,22.56, ,"17,000",7,-,-,202312,25,,2003,-,중개거래,서울 관악구
151,서울특별시 영등포구 여의도동,집합,4*,국제금융로8길,일반상업,업무,25m미만,37.06, ,"27,500",6,-,-,202312,25,,1981,-,중개거래,서울 영등포구
152,서울특별시 마포구 성산동,집합,1**,월드컵북로31길,제1종일반주거,제2종근린생활,8m미만,17.16, ,"22,000",2,-,-,202312,24,,2023,-,직거래,-
153,서울특별시 양천구 목동,집합,5**,,제3종일반주거,제2종근린생활,25m미만,425.99, ,"6,295",,-,-,202312,23,지분,2007,-,직거래,-
154,서울특별시 강남구 개포동,집합,6**,개포로,제3종일반주거,제2종근린생활,25m이상,17.5, ,"80,000",,-,-,202312,23,,1984,-,중개거래,서울 강남구
155,서울특별시 강남구 개포동,집합,6**,개포로,제3종일반주거,제2종근린생활,25m이상,17.5, ,"80,000",,-,-,202312,23,,1984,-,중개거래,서울 강남구
156,서울특별시 양천구 목동,집합,5**,,제3종일반주거,제1종근린생활,25m미만,192.18, ,"2,845",,-,-,202312,23,지분,2007,-,직거래,-
157,서울특별시 양천구 목동,집합,5**,,제3종일반주거,제2종근린생활,25m미만,425.99, ,"6,295",,-,-,202312,23,지분,2007,-,직거래,-
158,서울특별시 구로구 구로동,집합,*,새말로,일반상업,판매,25m이상,10.62, ,"1,100",,-,-,202312,23,,2007,-,중개거래,서울 구로구
159,서울특별시 서초구 서초동,집합,1***,사임당로,제3종일반주거,판매,25m미만,12.03, ,"15,400",,-,-,202312,23,,1978,-,중개거래,서울 서초구
160,서울특별시 양천구 목동,집합,5**,,제3종일반주거,제1종근린생활,25m미만,192.18, ,"2,845",,-,-,202312,23,지분,2007,-,직거래,-
161,서울특별시 양천구 목동,집합,5**,,제3종일반주거,제2종근린생활,25m미만,159.44, ,"2,361",,-,-,202312,23,지분,2007,-,직거래,-
162,서울특별시 양천구 목동,집합,5**,,제3종일반주거,제2종근린생활,25m미만,425.99, ,"6,295",,-,-,202312,23,지분,2007,-,직거래,-
163,서울특별시 구로구 구로동,일반,5**,구로중앙로31길,제3종일반주거,제2종근린생활,8m미만,69.86,52,"39,500",,-,-,202312,23,,1994,20240123,중개거래,서울 구로구
164,서울특별시 동대문구 장안동,집합,4**,한천로6길,제2종일반주거,업무,8m미만,42.78, ,"26,000",2,-,-,202312,23,,2022,20240221,직거래,-
165,서울특별시 양천구 목동,집합,5**,,제3종일반주거,제1종근린생활,25m미만,192.18, ,"2,845",,-,-,202312,23,지분,2007,-,직거래,-
166,서울특별시 양천구 목동,집합,5**,,제3종일반주거,제2종근린생활,25m미만,159.44, ,"2,361",,-,-,202312,23,지분,2007,-,직거래,-
