거래년도,거래분기,시,구,동,평균실거래가,실거래가분산,개수,용도지역,전용/연면적(㎡),도로조건,대지면적(㎡),층
2014,1Q,서울,강남구,대치동,460000.0,,1,제2종일반주거,1257.06,8m미만,324.8,
2014,1Q,서울,강남구,삼성동,80500.0,,1,제2종일반주거,78.35,25m미만, ,
2014,1Q,서울,강남구,수서동,19000.0,,1,일반상업,39.55,25m이상, ,17.0
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,일반상업,5606.96,8m미만,541.2,
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,일반상업,27.9,25m이상, ,
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,일반상업,40.2,25m이상, ,19.0
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,일반상업,76.08,25m이상, ,11.0
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,일반상업,73.59,25m이상, ,11.0
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,일반상업,64.8,25m이상, ,11.0
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,일반상업,202.19,25m이상, ,11.0
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,일반상업,205.02,25m이상, ,11.0
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,제2종일반주거,2788.85,25m미만,644.6,
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,제3종일반주거,675.95,12m미만,275.2,
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,일반상업,7218.3,25m이상,750.1,
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,제2종일반주거,1912.15,25m미만,575.8,
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,일반상업,45.04,25m이상, ,19.0
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,일반상업,26.73,25m이상, ,18.0
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,제3종일반주거,2487.5,25m이상,157.23,
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,제3종일반주거,2487.5,25m이상,52.41,
2014,1Q,서울,강남구,역삼동,568223.5294117647,1189825.8809219794,17,일반상업,31.85,25m미만, ,
2014,1Q,서울,강남구,청담동,11800.0,,1,일반상업,22.77,25m이상, ,17.0
2014,1Q,서울,강동구,명일동,247420.5,53986.895636811714,2,일반상업,677.41,25m이상, ,3.0
2014,1Q,서울,강동구,명일동,247420.5,53986.895636811714,2,일반상업,678.26,25m이상, ,4.0
2014,1Q,서울,강동구,성내동,15300.0,4590.206967011401,3,제2종일반주거,50.96,25m미만, ,3.0
2014,1Q,서울,강동구,성내동,15300.0,4590.206967011401,3,제2종일반주거,51.12,25m미만, ,
2014,1Q,서울,강동구,성내동,15300.0,4590.206967011401,3,제2종일반주거,29.11,25m미만, ,
2014,1Q,서울,강동구,천호동,10000.0,,1,일반상업,59.81,25m이상, ,1.0
2014,1Q,서울,강북구,미아동,8000.0,,1,일반상업,3.96,25m이상, ,20.0
2014,1Q,서울,강북구,번동,200000.0,,1,일반상업,682.34,25m이상, ,8.0
2014,1Q,서울,강서구,화곡동,63850.0,40800.06127446379,2,일반상업,321.84,25m이상, ,8.0
2014,1Q,서울,강서구,화곡동,63850.0,40800.06127446379,2,제3종일반주거,52.24,25m이상, ,1.0
2014,1Q,서울,관악구,봉천동,10700.0,5091.168824543142,2,준주거,16.3,8m미만, ,2.0
2014,1Q,서울,관악구,봉천동,10700.0,5091.168824543142,2,일반상업,49.04,25m미만, ,3.0
2014,1Q,서울,관악구,신림동,14450.0,4879.036790187178,2,제2종일반주거,40.94,8m미만, ,6.0
2014,1Q,서울,관악구,신림동,14450.0,4879.036790187178,2,일반상업,30.8,25m미만, ,10.0
2014,1Q,서울,광진구,구의동,18500.0,,1,제3종일반주거,33.97,25m이상, ,6.0
2014,1Q,서울,광진구,자양동,511000.0,83438.60018001261,2,제3종일반주거,1800.16,25m이상,537.9,
2014,1Q,서울,광진구,자양동,511000.0,83438.60018001261,2,제2종일반주거,2487.64,25m미만,670,
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,일반상업,26.18,25m미만, ,
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,준공업,133.68,25m이상, ,
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,일반상업,33.83,25m이상, ,
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,일반상업,33.52,25m이상, ,
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,일반상업,33.72,25m이상, ,
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,일반상업,34.93,25m이상, ,
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,준주거,57.88,25m이상, ,1.0
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,준주거,28.94,25m이상, ,1.0
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,준주거,28.94,25m이상, ,1.0
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,준공업,17.1,25m이상, ,4.0
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,준공업,17.1,25m이상, ,4.0
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,준공업,17.1,25m이상, ,4.0
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,준공업,17.1,25m이상, ,4.0
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,일반상업,36.98,25m이상, ,
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,일반상업,26.52,25m미만, ,4.0
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,일반상업,27.54,25m미만, ,9.0
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,준공업,15.92,25m이상, ,
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,준공업,20.85,25m이상, ,
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,준공업,50.16,25m이상, ,6.0
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,제2종일반주거,84.36,25m이상, ,2.0
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,제2종일반주거,123.5,25m이상, ,2.0
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,제2종일반주거,116.6,25m이상, ,2.0
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,준공업,17.1,25m이상, ,-3.0
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,일반상업,48.94,25m이상, ,
2014,1Q,서울,구로구,구로동,9684.0,10507.137653360533,25,일반상업,50.7,25m이상, ,
2014,1Q,서울,구로구,신도림동,30500.0,,1,준공업,119.11,25m이상, ,3.0
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,112.03,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,118.45,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,82.13,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,82.99,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,112.03,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,82.13,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,104.9,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,86.52,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,141.85,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,82.99,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,128.49,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,128.49,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,82.13,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,118.45,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,118.45,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,86.52,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,82.4,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,82.13,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,104.9,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,141.85,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,118.45,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,82.4,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,150.84,25m이상, ,20.0
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,104.9,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,86.52,25m미만, ,
2014,1Q,서울,금천구,가산동,39772.53846153846,9485.128453450778,26,준공업,82.13,25m미만, ,
2014,1Q,서울,금천구,독산동,32000.0,,1,제3종일반주거,128.32,25m이상, ,3.0
2014,1Q,서울,금천구,시흥동,7583.333333333333,1107.098309395632,6,준공업,22.86,25m이상, ,3.0
2014,1Q,서울,금천구,시흥동,7583.333333333333,1107.098309395632,6,준공업,22.86,25m이상, ,2.0
2014,1Q,서울,금천구,시흥동,7583.333333333333,1107.098309395632,6,준공업,22.86,25m이상, ,3.0
2014,1Q,서울,금천구,시흥동,7583.333333333333,1107.098309395632,6,준공업,22.86,25m이상, ,2.0
2014,1Q,서울,금천구,시흥동,7583.333333333333,1107.098309395632,6,준공업,22.86,25m이상, ,3.0
2014,1Q,서울,금천구,시흥동,7583.333333333333,1107.098309395632,6,준공업,22.86,25m이상, ,2.0
2014,1Q,서울,노원구,공릉동,12000.0,,1,일반상업,35.03,25m미만, ,5.0
2014,1Q,서울,노원구,상계동,9500.0,,1,일반상업,23.37,25m이상, ,10.0
2014,1Q,서울,노원구,월계동,10700.0,,1,제3종일반주거,40.31,25m이상, ,7.0
2014,1Q,서울,노원구,중계동,5000.0,,1,준주거,93.24,25m이상, ,4.0
2014,1Q,서울,도봉구,쌍문동,7000.0,,1,제2종일반주거,16.74,12m미만, ,
2014,1Q,서울,도봉구,창동,4000.0,,1,준공업,22.02,25m이상,18.09,
2014,1Q,서울,동대문구,답십리동,38000.0,,1,일반상업,204.66,25m이상, ,9.0
2014,1Q,서울,동작구,신대방동,12500.0,,1,일반상업,49.04,25m미만, ,3.0
2014,1Q,서울,마포구,공덕동,20200.0,12982.87333374242,5,제2종일반주거,45.86,-, ,17.0
2014,1Q,서울,마포구,공덕동,20200.0,12982.87333374242,5,일반상업,90.96,25m이상, ,23.0
2014,1Q,서울,마포구,공덕동,20200.0,12982.87333374242,5,일반상업,22.68,25m이상, ,13.0
2014,1Q,서울,마포구,공덕동,20200.0,12982.87333374242,5,일반상업,22.68,25m이상, ,13.0
2014,1Q,서울,마포구,공덕동,20200.0,12982.87333374242,5,일반상업,45.86,25m이상, ,22.0
2014,1Q,서울,마포구,노고산동,42544.333333333336,39025.53711033328,9,일반상업,12.13,25m이상, ,
2014,1Q,서울,마포구,노고산동,42544.333333333336,39025.53711033328,9,일반상업,65.03,25m이상, ,8.0
2014,1Q,서울,마포구,노고산동,42544.333333333336,39025.53711033328,9,일반상업,318.51,25m이상, ,5.0
2014,1Q,서울,마포구,노고산동,42544.333333333336,39025.53711033328,9,일반상업,318.51,25m이상, ,4.0
2014,1Q,서울,마포구,노고산동,42544.333333333336,39025.53711033328,9,일반상업,63.46,25m이상, ,8.0
2014,1Q,서울,마포구,노고산동,42544.333333333336,39025.53711033328,9,일반상업,48.71,25m이상, ,8.0
2014,1Q,서울,마포구,노고산동,42544.333333333336,39025.53711033328,9,일반상업,48.71,25m이상, ,8.0
2014,1Q,서울,마포구,노고산동,42544.333333333336,39025.53711033328,9,일반상업,318.51,25m이상, ,6.0
2014,1Q,서울,마포구,노고산동,42544.333333333336,39025.53711033328,9,일반상업,58.81,25m이상, ,8.0
2014,1Q,서울,마포구,도화동,49500.0,57275.64927611035,2,일반상업,23.93,25m이상, ,7.0
2014,1Q,서울,마포구,도화동,49500.0,57275.64927611035,2,일반상업,372.73,25m미만, ,
2014,1Q,서울,마포구,성산동,8500.0,,1,제2종일반주거,18.0,25m미만, ,3.0
2014,1Q,서울,마포구,신공덕동,13000.0,,1,제3종일반주거,23.91,12m미만, ,
2014,1Q,서울,마포구,아현동,7566.666666666667,750.5553499465134,3,준주거,19.6,25m이상, ,
2014,1Q,서울,마포구,아현동,7566.666666666667,750.5553499465134,3,준주거,19.6,25m이상, ,
2014,1Q,서울,마포구,아현동,7566.666666666667,750.5553499465134,3,준주거,19.6,25m이상, ,8.0
2014,1Q,서울,마포구,중동,7450.0,212.13203435596427,2,제2종일반주거,17.22,25m미만, ,3.0
2014,1Q,서울,마포구,중동,7450.0,212.13203435596427,2,제2종일반주거,17.22,25m미만, ,4.0
2014,1Q,서울,서대문구,연희동,35733.333333333336,16811.107439229974,3,제3종일반주거,194.68,25m이상,73.66,
2014,1Q,서울,서대문구,연희동,35733.333333333336,16811.107439229974,3,제3종일반주거,262.47,25m이상, ,-1.0
2014,1Q,서울,서대문구,연희동,35733.333333333336,16811.107439229974,3,제3종일반주거,28.79,25m이상, ,4.0
2014,1Q,서울,서대문구,창천동,130750.0,168644.9673129916,2,일반상업,26.95,25m이상, ,17.0
2014,1Q,서울,서대문구,창천동,130750.0,168644.9673129916,2,제3종일반주거,790.76,25m이상,347,
2014,1Q,서울,서초구,방배동,10750.0,1767.7669529663688,2,제2종일반주거,28.32,25m미만, ,6.0
2014,1Q,서울,서초구,방배동,10750.0,1767.7669529663688,2,제2종일반주거,32.8,25m미만, ,2.0
2014,1Q,서울,서초구,서초동,79506.25,116612.64461424656,8,일반상업,64.15,25m이상, ,4.0
2014,1Q,서울,서초구,서초동,79506.25,116612.64461424656,8,일반상업,42.38,25m미만, ,16.0
2014,1Q,서울,서초구,서초동,79506.25,116612.64461424656,8,일반상업,43.4,12m미만, ,12.0
2014,1Q,서울,서초구,서초동,79506.25,116612.64461424656,8,일반상업,45.02,25m이상, ,10.0
2014,1Q,서울,서초구,서초동,79506.25,116612.64461424656,8,일반상업,96.01,25m이상, ,11.0
2014,1Q,서울,서초구,서초동,79506.25,116612.64461424656,8,일반상업,51.4,25m미만, ,8.0
2014,1Q,서울,서초구,서초동,79506.25,116612.64461424656,8,일반상업,510.14,25m이상, ,4.0
2014,1Q,서울,서초구,서초동,79506.25,116612.64461424656,8,일반상업,45.02,25m이상, ,
2014,1Q,서울,서초구,양재동,2005000.0,2750645.37881567,2,제3종일반주거,991.37,25m이상,59.8,
2014,1Q,서울,서초구,양재동,2005000.0,2750645.37881567,2,제3종일반주거,14121.65,25m이상,2330.3,
2014,1Q,서울,서초구,잠원동,15300.0,,1,제2종일반주거,20.46,25m미만, ,10.0
2014,1Q,서울,성동구,성수동2가,4300.0,,1,준공업,70.07,25m미만, ,12.0
2014,1Q,서울,성동구,옥수동,6700.0,,1,제3종일반주거,20.25,25m이상,15.34,
2014,1Q,서울,성북구,정릉동,34000.0,,1,제2종일반주거,165.66,25m미만, ,4.0
2014,1Q,서울,송파구,가락동,890000.0,,1,제3종일반주거,2162.42,25m이상,542.8,
2014,1Q,서울,송파구,문정동,14200.0,20122.979046708908,8,유통상업,25.7,25m이상, ,6.0
2014,1Q,서울,송파구,문정동,14200.0,20122.979046708908,8,유통상업,25.7,25m이상, ,6.0
2014,1Q,서울,송파구,문정동,14200.0,20122.979046708908,8,유통상업,24.4,25m이상, ,6.0
2014,1Q,서울,송파구,문정동,14200.0,20122.979046708908,8,유통상업,24.32,25m이상, ,6.0
2014,1Q,서울,송파구,문정동,14200.0,20122.979046708908,8,유통상업,24.4,25m이상, ,6.0
2014,1Q,서울,송파구,문정동,14200.0,20122.979046708908,8,유통상업,22.63,25m이상, ,6.0
2014,1Q,서울,송파구,문정동,14200.0,20122.979046708908,8,유통상업,114.04,25m이상, ,9.0
2014,1Q,서울,송파구,문정동,14200.0,20122.979046708908,8,유통상업,23.38,25m이상, ,7.0
2014,1Q,서울,송파구,송파동,16000.0,,1,준주거,40.25,25m이상, ,4.0
2014,1Q,서울,송파구,신천동,26787.5,5339.846283680209,4,일반상업,57.6,25m미만, ,
2014,1Q,서울,송파구,신천동,26787.5,5339.846283680209,4,일반상업,59.52,25m미만, ,5.0
2014,1Q,서울,송파구,신천동,26787.5,5339.846283680209,4,일반상업,46.69,25m미만, ,7.0
2014,1Q,서울,송파구,신천동,26787.5,5339.846283680209,4,제3종일반주거,20.13,25m이상, ,
2014,1Q,서울,송파구,잠실동,147000.0,0.0,2,제3종일반주거,25.11,25m이상, ,1.0
2014,1Q,서울,송파구,잠실동,147000.0,0.0,2,제3종일반주거,25.11,25m이상, ,1.0
2014,1Q,서울,양천구,목동,19500.0,,1,일반상업,54.28,25m이상, ,16.0
2014,1Q,서울,양천구,신정동,15750.0,12374.368670764581,2,일반상업,75.24,25m이상, ,8.0
2014,1Q,서울,양천구,신정동,15750.0,12374.368670764581,2,일반상업,36.0,25m이상, ,3.0
2014,1Q,서울,영등포구,양평동1가,8500.0,,1,준공업,18.18,25m이상, ,2.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,29.13,12m미만, ,4.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,50.7,25m이상, ,10.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,39.2,25m미만, ,5.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,68.22,25m미만, ,5.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,39.2,25m미만, ,5.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,39.2,25m미만, ,5.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,86.97,25m미만, ,
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,34.57,12m미만, ,5.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,51.73,25m미만, ,9.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,49.84,25m미만, ,
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,87.24,25m이상, ,
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,37.34,12m미만, ,8.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,32.19,25m미만, ,
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,37.6,25m미만, ,
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,50.7,25m이상, ,2.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,32.76,25m미만, ,
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,61.2,25m이상, ,9.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,61.2,25m이상, ,9.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,61.2,25m이상, ,9.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,61.2,25m이상, ,9.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,60.75,25m이상, ,7.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,114.03,25m이상, ,19.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,272.98,25m이상, ,19.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,131.0,25m이상, ,14.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,138.21,25m이상, ,14.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,227.88,25m이상, ,14.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,236.21,25m이상, ,14.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,191.55,25m이상, ,14.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,40.5,25m이상, ,19.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,497.34,25m이상, ,19.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,29.13,12m미만, ,9.0
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,87.42,25m미만, ,
2014,1Q,서울,영등포구,여의도동,41135.757575757576,47890.060473854006,33,일반상업,29.13,12m미만, ,8.0
2014,1Q,서울,영등포구,영등포동2가,1944000.0,,1,준주거,9881.38,25m미만,1021,
2014,1Q,서울,은평구,대조동,15000.0,,1,일반상업,44.45,8m미만, ,2.0
2014,1Q,서울,은평구,불광동,23812.5,11865.007073623803,8,일반상업,74.62,25m이상, ,
2014,1Q,서울,은평구,불광동,23812.5,11865.007073623803,8,일반상업,168.7,25m이상, ,
2014,1Q,서울,은평구,불광동,23812.5,11865.007073623803,8,일반상업,129.73,25m이상, ,
2014,1Q,서울,은평구,불광동,23812.5,11865.007073623803,8,일반상업,65.96,25m이상, ,
2014,1Q,서울,은평구,불광동,23812.5,11865.007073623803,8,일반상업,82.87,25m이상, ,
2014,1Q,서울,은평구,불광동,23812.5,11865.007073623803,8,일반상업,81.49,25m이상, ,
2014,1Q,서울,은평구,불광동,23812.5,11865.007073623803,8,일반상업,49.46,25m이상, ,
2014,1Q,서울,은평구,불광동,23812.5,11865.007073623803,8,일반상업,55.86,25m이상, ,9.0
2014,1Q,서울,종로구,당주동,81800.0,25738.68683519033,2,일반상업,108.36,25m미만, ,4.0
2014,1Q,서울,종로구,당주동,81800.0,25738.68683519033,2,일반상업,166.58,25m미만, ,5.0
2014,1Q,서울,종로구,부암동,9900.0,141.4213562373095,2,제2종일반주거,32.59,25m이상, ,5.0
2014,1Q,서울,종로구,부암동,9900.0,141.4213562373095,2,제2종일반주거,31.27,25m이상, ,3.0
2014,1Q,서울,종로구,창신동,35750.0,32173.358543987913,2,일반상업,35.67,25m이상, ,
2014,1Q,서울,종로구,창신동,35750.0,32173.358543987913,2,일반상업,159.8,25m이상, ,
2014,1Q,서울,중구,순화동,25350.0,10421.85204270335,6,일반상업,35.88,25m이상, ,
2014,1Q,서울,중구,순화동,25350.0,10421.85204270335,6,일반상업,35.88,25m이상, ,
2014,1Q,서울,중구,순화동,25350.0,10421.85204270335,6,일반상업,35.88,25m이상, ,
2014,1Q,서울,중구,순화동,25350.0,10421.85204270335,6,일반상업,74.02,25m이상, ,
2014,1Q,서울,중구,순화동,25350.0,10421.85204270335,6,일반상업,35.88,25m이상, ,
2014,1Q,서울,중구,순화동,25350.0,10421.85204270335,6,일반상업,74.02,25m이상, ,3.0
2014,1Q,서울,중구,오장동,165250.0,218849.54877723646,2,일반상업,26.24,12m미만, ,9.0
2014,1Q,서울,중구,오장동,165250.0,218849.54877723646,2,일반상업,931.63,25m이상,174.7,
2014,1Q,서울,중구,장교동,41333.333333333336,2886.7513459481283,3,일반상업,65.43,25m이상, ,
2014,1Q,서울,중구,장교동,41333.333333333336,2886.7513459481283,3,일반상업,74.55,25m이상, ,
2014,1Q,서울,중구,장교동,41333.333333333336,2886.7513459481283,3,일반상업,74.55,25m이상, ,
2014,1Q,서울,중구,장충동2가,770000.0,,1,제3종일반주거,3417.16,25m이상,918.8,
2014,1Q,서울,중구,저동2가,14764.833333333334,1179.5707103035666,12,일반상업,28.28,25m미만, ,4.0
2014,1Q,서울,중구,저동2가,14764.833333333334,1179.5707103035666,12,일반상업,23.33,25m미만, ,4.0
2014,1Q,서울,중구,저동2가,14764.833333333334,1179.5707103035666,12,일반상업,25.42,25m미만, ,4.0
2014,1Q,서울,중구,저동2가,14764.833333333334,1179.5707103035666,12,일반상업,23.33,25m미만, ,4.0
2014,1Q,서울,중구,저동2가,14764.833333333334,1179.5707103035666,12,일반상업,28.28,25m미만, ,4.0
2014,1Q,서울,중구,저동2가,14764.833333333334,1179.5707103035666,12,일반상업,25.42,25m미만, ,4.0
2014,1Q,서울,중구,저동2가,14764.833333333334,1179.5707103035666,12,일반상업,23.33,25m미만, ,3.0
2014,1Q,서울,중구,저동2가,14764.833333333334,1179.5707103035666,12,일반상업,23.33,25m미만, ,10.0
2014,1Q,서울,중구,저동2가,14764.833333333334,1179.5707103035666,12,일반상업,25.42,25m미만, ,
2014,1Q,서울,중구,저동2가,14764.833333333334,1179.5707103035666,12,일반상업,25.42,25m미만, ,
2014,1Q,서울,중구,저동2가,14764.833333333334,1179.5707103035666,12,일반상업,25.42,25m미만, ,10.0
2014,1Q,서울,중구,저동2가,14764.833333333334,1179.5707103035666,12,일반상업,25.42,25m미만, ,10.0
2014,1Q,서울,중구,충무로3가,18384.0,7691.461672963512,4,일반상업,43.22,25m미만, ,5.0
2014,1Q,서울,중구,충무로3가,18384.0,7691.461672963512,4,일반상업,15.0,25m미만, ,5.0
2014,1Q,서울,중구,충무로3가,18384.0,7691.461672963512,4,일반상업,24.04,25m미만, ,5.0
2014,1Q,서울,중구,충무로3가,18384.0,7691.461672963512,4,일반상업,33.99,25m미만, ,5.0
2014,1Q,서울,중구,회현동1가,29100.0,3394.1125496954282,2,일반상업,44.35,25m이상, ,2.0
2014,1Q,서울,중구,회현동1가,29100.0,3394.1125496954282,2,일반상업,51.03,25m이상, ,2.0
2014,1Q,서울,중랑구,상봉동,9700.0,,1,제2종일반주거,35.64,25m미만, ,3.0
2014,1Q,서울,중랑구,신내동,7500.0,,1,제3종일반주거,56.4,12m미만, ,4.0
2014,2Q,서울,강남구,논현동,1500996.6666666667,1369705.815579876,3,일반상업,30.03,25m이상, ,5.0
2014,2Q,서울,강남구,논현동,1500996.6666666667,1369705.815579876,3,일반상업,3514.91,25m이상,1104.5,
2014,2Q,서울,강남구,논현동,1500996.6666666667,1369705.815579876,3,일반상업,3194.2,25m이상,809.7,
2014,2Q,서울,강남구,대치동,99458.0,151335.45709229325,10,일반상업,72.96,25m이상, ,5.0
2014,2Q,서울,강남구,대치동,99458.0,151335.45709229325,10,일반상업,196.52,25m미만, ,
2014,2Q,서울,강남구,대치동,99458.0,151335.45709229325,10,일반상업,196.52,25m미만, ,
2014,2Q,서울,강남구,대치동,99458.0,151335.45709229325,10,일반상업,196.52,25m미만, ,
2014,2Q,서울,강남구,대치동,99458.0,151335.45709229325,10,제3종일반주거,1727.54,25m이상,187.05,
2014,2Q,서울,강남구,대치동,99458.0,151335.45709229325,10,일반상업,35.7,25m이상, ,18.0
2014,2Q,서울,강남구,대치동,99458.0,151335.45709229325,10,일반상업,47.6,25m이상, ,6.0
