,거래년도,시,구,동,평균공시지가,공시지가분산
1291,2016,서울,종로구,장사동,13351167.0,5460419.0
1292,2016,서울,종로구,재동,5649069.0,2686330.0
1293,2016,서울,종로구,적선동,8318286.0,6053628.0
1294,2016,서울,종로구,종로1가,17190660.0,9134719.0
1295,2016,서울,종로구,종로2가,27503905.0,12815575.0
1296,2016,서울,종로구,종로3가,21705052.0,10278829.0
1297,2016,서울,종로구,종로4가,15916684.0,6913817.0
1298,2016,서울,종로구,종로5가,12094693.0,5652970.0
1299,2016,서울,종로구,종로6가,5758694.0,4450292.0
1300,2016,서울,종로구,중학동,7639812.0,4136077.0
1301,2016,서울,종로구,창성동,3220000.0,1438919.0
1302,2016,서울,종로구,창신동,3391878.0,2965450.0
1303,2016,서울,종로구,청운동,2193215.0,1288557.0
1304,2016,서울,종로구,청진동,11477369.0,5983263.0
1305,2016,서울,종로구,체부동,4034487.0,1916757.0
1306,2016,서울,종로구,충신동,3116619.0,1651374.0
1307,2016,서울,종로구,통의동,3890647.0,1829769.0
1308,2016,서울,종로구,통인동,4492722.0,1939701.0
1309,2016,서울,종로구,팔판동,4439042.0,1998791.0
1310,2016,서울,종로구,평동,5435885.0,2206505.0
1311,2016,서울,종로구,평창동,1716049.0,938209.0
1312,2016,서울,종로구,필운동,3958655.0,2169150.0
1313,2016,서울,종로구,행촌동,2095841.0,1402586.0
1314,2016,서울,종로구,혜화동,3477830.0,3172906.0
1315,2016,서울,종로구,홍지동,1479425.0,884305.0
1316,2016,서울,종로구,홍파동,4869962.0,1248542.0
1317,2016,서울,종로구,화동,4104270.0,1884928.0
1318,2016,서울,종로구,효자동,2918903.0,1221822.0
1319,2016,서울,종로구,효제동,5629646.0,2830058.0
1320,2016,서울,종로구,훈정동,1652683.0,409355.0
1321,2016,서울,중구,광희동1가,5397116.0,3386959.0
1322,2016,서울,중구,광희동2가,3637559.0,2128458.0
1323,2016,서울,중구,남대문로1가,17914500.0,9423144.0
1324,2016,서울,중구,남대문로2가,16267078.0,10450795.0
1325,2016,서울,중구,남대문로3가,16473351.0,6598934.0
1326,2016,서울,중구,남대문로4가,15522506.0,6054752.0
1327,2016,서울,중구,남대문로5가,7546969.0,5205993.0
1328,2016,서울,중구,남산동1가,3777056.0,3298964.0
1329,2016,서울,중구,남산동2가,3048210.0,2182528.0
1330,2016,서울,중구,남산동3가,3921929.0,2528457.0
1331,2016,서울,중구,남창동,14897310.0,8579221.0
1332,2016,서울,중구,남학동,3342790.0,1729401.0
1333,2016,서울,중구,다동,15333462.0,7154954.0
1334,2016,서울,중구,만리동1가,2931668.0,1713862.0
1335,2016,서울,중구,만리동2가,3671588.0,937325.0
1336,2016,서울,중구,명동1가,30295943.0,21208313.0
1337,2016,서울,중구,명동2가,39154117.0,20876657.0
1338,2016,서울,중구,무교동,17571000.0,9262550.0
1339,2016,서울,중구,무학동,5756484.0,1759840.0
1340,2016,서울,중구,묵정동,4367457.0,2020932.0
1341,2016,서울,중구,방산동,10877232.0,3338308.0
1342,2016,서울,중구,봉래동1가,6541568.0,3490619.0
1343,2016,서울,중구,봉래동2가,6362208.0,3722052.0
1344,2016,서울,중구,북창동,9412878.0,4771483.0
1345,2016,서울,중구,산림동,8805137.0,4177643.0
1346,2016,서울,중구,삼각동,18406287.0,11863776.0
1347,2016,서울,중구,서소문동,11681360.0,6187737.0
1348,2016,서울,중구,소공동,15057894.0,8058208.0
1349,2016,서울,중구,수표동,13811523.0,4714559.0
1350,2016,서울,중구,수하동,15150535.0,9965164.0
1351,2016,서울,중구,순화동,4572405.0,2008784.0
1352,2016,서울,중구,신당동,2925894.0,1988421.0
1353,2016,서울,중구,쌍림동,4093686.0,2105814.0
1354,2016,서울,중구,예관동,7934956.0,3257580.0
1355,2016,서울,중구,예장동,2308925.0,1157846.0
1356,2016,서울,중구,오장동,5731717.0,2713818.0
1357,2016,서울,중구,을지로1가,18379398.0,10764656.0
1358,2016,서울,중구,을지로2가,17057252.0,8862398.0
1359,2016,서울,중구,을지로3가,12011568.0,5308451.0
1360,2016,서울,중구,을지로4가,9432641.0,5112753.0
1361,2016,서울,중구,을지로5가,7553663.0,3415457.0
1362,2016,서울,중구,을지로6가,10720947.0,4349159.0
1363,2016,서울,중구,을지로7가,4993222.0,2580372.0
1364,2016,서울,중구,의주로1가,5338969.0,2906220.0
1365,2016,서울,중구,의주로2가,2930316.0,1626455.0
1366,2016,서울,중구,인현동1가,7792527.0,3298691.0
1367,2016,서울,중구,인현동2가,7708222.0,3181034.0
1368,2016,서울,중구,입정동,9479495.0,5002859.0
1369,2016,서울,중구,장교동,17309267.0,9078483.0
1370,2016,서울,중구,장충동1가,3542221.0,1550155.0
1371,2016,서울,중구,장충동2가,2771534.0,1576262.0
1372,2016,서울,중구,저동1가,13978760.0,9299517.0
1373,2016,서울,중구,저동2가,9750506.0,3800641.0
1374,2016,서울,중구,정동,5499350.0,4077249.0
1375,2016,서울,중구,주교동,8995303.0,5605631.0
1376,2016,서울,중구,주자동,3185238.0,1857936.0
1377,2016,서울,중구,중림동,3671344.0,2156918.0
1378,2016,서울,중구,초동,9463220.0,4338614.0
1379,2016,서울,중구,충무로1가,34575488.0,21621186.0
1380,2016,서울,중구,충무로2가,22750411.0,19177887.0
1381,2016,서울,중구,충무로3가,10140671.0,2546835.0
1382,2016,서울,중구,충무로4가,8181079.0,3424810.0
1383,2016,서울,중구,충무로5가,6970792.0,2602850.0
1384,2016,서울,중구,충정로1가,6776944.0,3436527.0
1385,2016,서울,중구,태평로1가,14570330.0,9680765.0
1386,2016,서울,중구,태평로2가,16145564.0,8098423.0
1387,2016,서울,중구,필동1가,6459070.0,3769082.0
1388,2016,서울,중구,필동2가,4623508.0,2567358.0
1389,2016,서울,중구,필동3가,3454405.0,1853424.0
1390,2016,서울,중구,황학동,4040908.0,1920618.0
1391,2016,서울,중구,회현동1가,7829652.0,7681210.0
1392,2016,서울,중구,회현동2가,3926146.0,3296164.0
1393,2016,서울,중구,회현동3가,4975652.0,4377017.0
1394,2016,서울,중구,흥인동,5722797.0,2301178.0
1395,2016,서울,중랑구,망우동,1826666.0,1063444.0
1396,2016,서울,중랑구,면목동,2015902.0,886467.0
1397,2016,서울,중랑구,묵동,2103954.0,960981.0
1398,2016,서울,중랑구,상봉동,2411300.0,1405708.0
1399,2016,서울,중랑구,신내동,1221189.0,980112.0
1400,2016,서울,중랑구,중화동,2092817.0,943063.0
1401,2017,서울,강남구,개포동,3569107.0,2553410.0
1402,2017,서울,강남구,논현동,6907073.0,4290621.0
1403,2017,서울,강남구,대치동,8161102.0,6860113.0
1404,2017,서울,강남구,도곡동,6069642.0,4537674.0
1405,2017,서울,강남구,삼성동,8680230.0,6749648.0
1406,2017,서울,강남구,세곡동,1255687.0,1328679.0
1407,2017,서울,강남구,수서동,1709603.0,2312144.0
1408,2017,서울,강남구,신사동,10142077.0,6146159.0
1409,2017,서울,강남구,압구정동,8642213.0,7285259.0
1410,2017,서울,강남구,역삼동,9017726.0,8147539.0
1411,2017,서울,강남구,율현동,1398850.0,1233683.0
1412,2017,서울,강남구,일원동,3497080.0,2340286.0
1413,2017,서울,강남구,자곡동,1323757.0,1472757.0
1414,2017,서울,강남구,청담동,9344723.0,5963998.0
1415,2017,서울,강동구,강일동,622824.0,977988.0
1416,2017,서울,강동구,고덕동,1720664.0,1804436.0
1417,2017,서울,강동구,길동,3553421.0,1947731.0
1418,2017,서울,강동구,둔촌동,2250026.0,1643361.0
1419,2017,서울,강동구,명일동,3818674.0,2028021.0
1420,2017,서울,강동구,상일동,2224349.0,1961311.0
1421,2017,서울,강동구,성내동,3665916.0,1849352.0
1422,2017,서울,강동구,암사동,2434383.0,1695879.0
1423,2017,서울,강동구,천호동,3849826.0,3025798.0
1424,2017,서울,강북구,미아동,2166001.0,1370651.0
1425,2017,서울,강북구,번동,1782901.0,1348760.0
1426,2017,서울,강북구,수유동,1764899.0,1136316.0
1427,2017,서울,강북구,우이동,1176263.0,846651.0
1428,2017,서울,강서구,가양동,2623042.0,1658316.0
1429,2017,서울,강서구,개화동,353048.0,573383.0
1430,2017,서울,강서구,공항동,2165244.0,1085914.0
1431,2017,서울,강서구,과해동,161396.0,154183.0
1432,2017,서울,강서구,내발산동,2446891.0,1276944.0
1433,2017,서울,강서구,등촌동,2895198.0,1483013.0
1434,2017,서울,강서구,마곡동,2195683.0,1655470.0
1435,2017,서울,강서구,방화동,1975482.0,1350690.0
1436,2017,서울,강서구,염창동,2938207.0,1892832.0
1437,2017,서울,강서구,오곡동,156901.0,117549.0
1438,2017,서울,강서구,오쇠동,186972.0,126780.0
1439,2017,서울,강서구,외발산동,997677.0,731440.0
1440,2017,서울,강서구,화곡동,2303016.0,1115787.0
1441,2017,서울,관악구,남현동,3163677.0,2384636.0
1442,2017,서울,관악구,봉천동,2710366.0,1645813.0
1443,2017,서울,관악구,신림동,2642858.0,1680028.0
1444,2017,서울,광진구,광장동,2240402.0,1787557.0
1445,2017,서울,광진구,구의동,3090415.0,1407151.0
1446,2017,서울,광진구,군자동,3060318.0,1490901.0
1447,2017,서울,광진구,능동,2887771.0,1567123.0
1448,2017,서울,광진구,자양동,3305620.0,1535460.0
1449,2017,서울,광진구,중곡동,2537865.0,1135057.0
1450,2017,서울,광진구,화양동,4127189.0,2768510.0
1451,2017,서울,구로구,가리봉동,2768068.0,1213897.0
1452,2017,서울,구로구,개봉동,2239278.0,1031555.0
1453,2017,서울,구로구,고척동,2130038.0,1020861.0
1454,2017,서울,구로구,구로동,2505751.0,1316882.0
1455,2017,서울,구로구,궁동,1517103.0,981208.0
1456,2017,서울,구로구,신도림동,2370379.0,1451914.0
1457,2017,서울,구로구,오류동,1929954.0,1309772.0
1458,2017,서울,구로구,온수동,1583826.0,879092.0
1459,2017,서울,구로구,천왕동,986065.0,885367.0
1460,2017,서울,구로구,항동,1142161.0,978339.0
1461,2017,서울,금천구,가산동,2091855.0,1047211.0
1462,2017,서울,금천구,독산동,2190231.0,1017078.0
1463,2017,서울,금천구,시흥동,2084324.0,1189555.0
1464,2017,서울,노원구,공릉동,1809670.0,1138781.0
1465,2017,서울,노원구,상계동,2103578.0,1628440.0
1466,2017,서울,노원구,월계동,1499497.0,961721.0
1467,2017,서울,노원구,중계동,1618547.0,1010615.0
1468,2017,서울,노원구,하계동,1439860.0,924203.0
1469,2017,서울,도봉구,도봉동,1488705.0,1040493.0
1470,2017,서울,도봉구,방학동,1904312.0,973714.0
1471,2017,서울,도봉구,쌍문동,1706473.0,865961.0
1472,2017,서울,도봉구,창동,2142228.0,1186590.0
1473,2017,서울,동대문구,답십리동,2743895.0,1056820.0
1474,2017,서울,동대문구,신설동,3532390.0,2072210.0
1475,2017,서울,동대문구,용두동,3187201.0,1635830.0
1476,2017,서울,동대문구,이문동,2438392.0,1046865.0
1477,2017,서울,동대문구,장안동,2808829.0,1255302.0
1478,2017,서울,동대문구,전농동,2713603.0,1596024.0
1479,2017,서울,동대문구,제기동,2748111.0,1536947.0
1480,2017,서울,동대문구,청량리동,2762341.0,1982141.0
1481,2017,서울,동대문구,회기동,2963906.0,2013847.0
1482,2017,서울,동대문구,휘경동,2214074.0,1069812.0
1483,2017,서울,동작구,노량진동,3900449.0,2681645.0
1484,2017,서울,동작구,대방동,2783040.0,1391517.0
1485,2017,서울,동작구,동작동,1160304.0,1119400.0
1486,2017,서울,동작구,본동,2183135.0,1370593.0
1487,2017,서울,동작구,사당동,2942848.0,1869445.0
1488,2017,서울,동작구,상도1동,3133606.0,1429709.0
1489,2017,서울,동작구,상도동,2497437.0,1310617.0
1490,2017,서울,동작구,신대방동,2634425.0,1366697.0
1491,2017,서울,동작구,흑석동,3412304.0,1976319.0
1492,2017,서울,마포구,공덕동,3643495.0,2167606.0
1493,2017,서울,마포구,구수동,3214599.0,1754034.0
1494,2017,서울,마포구,노고산동,5332208.0,3777703.0
1495,2017,서울,마포구,당인동,3100162.0,1729365.0
1496,2017,서울,마포구,대흥동,4274307.0,2461247.0
1497,2017,서울,마포구,도화동,4651861.0,3507613.0
1498,2017,서울,마포구,동교동,5660851.0,3334647.0
1499,2017,서울,마포구,마포동,3325689.0,2426262.0
1500,2017,서울,마포구,망원동,3353345.0,1352687.0
1501,2017,서울,마포구,상수동,4430073.0,2275511.0
1502,2017,서울,마포구,상암동,2098781.0,2225743.0
1503,2017,서울,마포구,서교동,5812857.0,2958556.0
1504,2017,서울,마포구,성산동,2744608.0,1380894.0
1505,2017,서울,마포구,신공덕동,3488817.0,2053089.0
1506,2017,서울,마포구,신수동,3454684.0,1523726.0
1507,2017,서울,마포구,신정동,2239894.0,1500907.0
1508,2017,서울,마포구,아현동,4239237.0,2062882.0
1509,2017,서울,마포구,연남동,3279201.0,1099823.0
1510,2017,서울,마포구,염리동,3783807.0,1717891.0
1511,2017,서울,마포구,용강동,4714451.0,2795384.0
1512,2017,서울,마포구,중동,2220599.0,1118889.0
1513,2017,서울,마포구,창전동,3544725.0,2042145.0
1514,2017,서울,마포구,토정동,2313535.0,1580402.0
1515,2017,서울,마포구,하중동,2819292.0,1845854.0
1516,2017,서울,마포구,합정동,3751519.0,2175575.0
1517,2017,서울,마포구,현석동,2341769.0,1468280.0
1518,2017,서울,서대문구,남가좌동,2692351.0,1174573.0
1519,2017,서울,서대문구,냉천동,3636115.0,3160949.0
1520,2017,서울,서대문구,대신동,3033339.0,903590.0
1521,2017,서울,서대문구,대현동,9506577.0,6444742.0
1522,2017,서울,서대문구,미근동,3923761.0,3224082.0
1523,2017,서울,서대문구,봉원동,1436546.0,863841.0
1524,2017,서울,서대문구,북가좌동,2337341.0,854937.0
1525,2017,서울,서대문구,북아현동,3405021.0,1848550.0
1526,2017,서울,서대문구,신촌동,1683390.0,1088287.0
1527,2017,서울,서대문구,연희동,2136665.0,1066021.0
1528,2017,서울,서대문구,영천동,3291440.0,2907280.0
1529,2017,서울,서대문구,옥천동,2825138.0,1467508.0
1530,2017,서울,서대문구,창천동,5356104.0,5202979.0
1531,2017,서울,서대문구,천연동,2733155.0,1475049.0
1532,2017,서울,서대문구,충정로2가,4277042.0,2989375.0
1533,2017,서울,서대문구,충정로3가,3179032.0,1988524.0
1534,2017,서울,서대문구,합동,4039926.0,2528584.0
1535,2017,서울,서대문구,현저동,1126840.0,790551.0
1536,2017,서울,서대문구,홍은동,1745256.0,974228.0
1537,2017,서울,서대문구,홍제동,2309404.0,1634305.0
1538,2017,서울,서초구,내곡동,830952.0,1007119.0
1539,2017,서울,서초구,반포동,6170070.0,3798972.0
1540,2017,서울,서초구,방배동,4993843.0,2462080.0
1541,2017,서울,서초구,서초동,8510821.0,7543887.0
1542,2017,서울,서초구,신원동,1219681.0,1372893.0
1543,2017,서울,서초구,양재동,5012695.0,2699075.0
1544,2017,서울,서초구,염곡동,1294534.0,1478522.0
1545,2017,서울,서초구,우면동,1587203.0,1790763.0
1546,2017,서울,서초구,원지동,638207.0,943010.0
1547,2017,서울,서초구,잠원동,6593327.0,4185958.0
1548,2017,서울,성동구,금호동1가,2530984.0,1064788.0
1549,2017,서울,성동구,금호동2가,3256870.0,1025790.0
1550,2017,서울,성동구,금호동3가,3139425.0,1699596.0
1551,2017,서울,성동구,금호동4가,3336540.0,1745725.0
1552,2017,서울,성동구,도선동,4422066.0,2150810.0
1553,2017,서울,성동구,마장동,2877550.0,1111108.0
1554,2017,서울,성동구,사근동,1936147.0,836556.0
1555,2017,서울,성동구,상왕십리동,3829103.0,1241638.0
1556,2017,서울,성동구,성수동1가,3461775.0,1907623.0
1557,2017,서울,성동구,성수동2가,3663532.0,1335730.0
1558,2017,서울,성동구,송정동,2483694.0,1098928.0
1559,2017,서울,성동구,옥수동,3224670.0,1215126.0
1560,2017,서울,성동구,용답동,2906463.0,1228278.0
1561,2017,서울,성동구,응봉동,1749979.0,984789.0
1562,2017,서울,성동구,하왕십리동,3251523.0,1530717.0
1563,2017,서울,성동구,행당동,3166942.0,1585727.0
1564,2017,서울,성동구,홍익동,3798271.0,1026971.0
1565,2017,서울,성북구,길음동,3137192.0,1915484.0
1566,2017,서울,성북구,돈암동,1789417.0,961765.0
1567,2017,서울,성북구,동선동1가,6279449.0,4031602.0
1568,2017,서울,성북구,동선동2가,3361932.0,1124574.0
1569,2017,서울,성북구,동선동3가,3082048.0,962351.0
1570,2017,서울,성북구,동선동4가,3615619.0,2077231.0
1571,2017,서울,성북구,동선동5가,2971864.0,1379432.0
1572,2017,서울,성북구,동소문동1가,3715920.0,2276988.0
1573,2017,서울,성북구,동소문동2가,3981539.0,2133238.0
1574,2017,서울,성북구,동소문동3가,5391213.0,2575139.0
1575,2017,서울,성북구,동소문동4가,3490434.0,2096387.0
1576,2017,서울,성북구,동소문동5가,5122484.0,2305530.0
1577,2017,서울,성북구,동소문동6가,3633037.0,2151233.0
1578,2017,서울,성북구,동소문동7가,2991495.0,1428904.0
1579,2017,서울,성북구,보문동1가,3266274.0,1495574.0
1580,2017,서울,성북구,보문동2가,3802776.0,1535416.0
1581,2017,서울,성북구,보문동3가,2131365.0,1022992.0
1582,2017,서울,성북구,보문동4가,3825688.0,1439641.0
1583,2017,서울,성북구,보문동5가,3265568.0,1249209.0
1584,2017,서울,성북구,보문동6가,2536272.0,639873.0
1585,2017,서울,성북구,보문동7가,3418792.0,1302607.0
1586,2017,서울,성북구,삼선동1가,2309376.0,1039644.0
1587,2017,서울,성북구,삼선동2가,2867772.0,951602.0
1588,2017,서울,성북구,삼선동3가,2750604.0,809796.0
1589,2017,서울,성북구,삼선동4가,3504584.0,1143721.0
1590,2017,서울,성북구,삼선동5가,3452804.0,1070629.0
1591,2017,서울,성북구,상월곡동,2147471.0,950168.0
1592,2017,서울,성북구,석관동,2135662.0,892568.0
1593,2017,서울,성북구,성북동,2186099.0,1129931.0
1594,2017,서울,성북구,성북동1가,3033629.0,1105658.0
1595,2017,서울,성북구,안암동1가,2781198.0,772396.0
1596,2017,서울,성북구,안암동2가,2847427.0,937758.0
1597,2017,서울,성북구,안암동3가,2393220.0,747717.0
1598,2017,서울,성북구,안암동4가,3121992.0,930547.0
1599,2017,서울,성북구,안암동5가,2956509.0,1696215.0
1600,2017,서울,성북구,장위동,2240474.0,833075.0
1601,2017,서울,성북구,정릉동,1719929.0,994098.0
1602,2017,서울,성북구,종암동,2070699.0,1018551.0
1603,2017,서울,성북구,하월곡동,2582080.0,1354314.0
1604,2017,서울,송파구,가락동,5047680.0,2758891.0
1605,2017,서울,송파구,거여동,3456483.0,1551854.0
1606,2017,서울,송파구,마천동,2928660.0,1609437.0
1607,2017,서울,송파구,문정동,4275225.0,2146029.0
1608,2017,서울,송파구,방이동,4849272.0,2998050.0
1609,2017,서울,송파구,삼전동,4670703.0,2092910.0
1610,2017,서울,송파구,석촌동,5128542.0,2697120.0
1611,2017,서울,송파구,송파동,4945835.0,2558631.0
1612,2017,서울,송파구,신천동,6154070.0,8386845.0
1613,2017,서울,송파구,오금동,4129235.0,1805614.0
1614,2017,서울,송파구,잠실동,6201772.0,3761785.0
1615,2017,서울,송파구,장지동,1337628.0,1514234.0
1616,2017,서울,송파구,풍납동,2550797.0,1486553.0
1617,2017,서울,양천구,목동,2979941.0,1553970.0
1618,2017,서울,양천구,신월동,2166730.0,938592.0
1619,2017,서울,양천구,신정동,2852391.0,1542768.0
1620,2017,서울,영등포구,당산동,1949810.0,1564636.0
1621,2017,서울,영등포구,당산동1가,3163096.0,1466083.0
1622,2017,서울,영등포구,당산동2가,3702647.0,1581308.0
1623,2017,서울,영등포구,당산동3가,3559017.0,1637785.0
1624,2017,서울,영등포구,당산동4가,3428915.0,1167421.0
1625,2017,서울,영등포구,당산동5가,3378058.0,1936307.0
1626,2017,서울,영등포구,당산동6가,2868467.0,1603571.0
1627,2017,서울,영등포구,대림동,2251824.0,1058030.0
1628,2017,서울,영등포구,도림동,2019477.0,988379.0
1629,2017,서울,영등포구,문래동1가,2748143.0,1251421.0
1630,2017,서울,영등포구,문래동2가,3208541.0,983214.0
1631,2017,서울,영등포구,문래동3가,3381320.0,1330789.0
1632,2017,서울,영등포구,문래동4가,3126689.0,871635.0
1633,2017,서울,영등포구,문래동5가,2061309.0,1293588.0
1634,2017,서울,영등포구,문래동6가,2904049.0,1333565.0
1635,2017,서울,영등포구,신길동,2644716.0,1158531.0
1636,2017,서울,영등포구,양평동,311000.0,0.0
1637,2017,서울,영등포구,양평동1가,3352465.0,1026404.0
1638,2017,서울,영등포구,양평동2가,2865527.0,1173479.0
1639,2017,서울,영등포구,양평동3가,2614042.0,1086581.0
1640,2017,서울,영등포구,양평동4가,3377116.0,1431588.0
1641,2017,서울,영등포구,양평동5가,3056240.0,1059181.0
1642,2017,서울,영등포구,양평동6가,2565250.0,702116.0
1643,2017,서울,영등포구,양화동,468955.0,202793.0
1644,2017,서울,영등포구,여의도동,6124653.0,4267474.0
1645,2017,서울,영등포구,영등포동,2301301.0,1374374.0
1646,2017,서울,영등포구,영등포동1가,3246930.0,1640004.0
1647,2017,서울,영등포구,영등포동2가,4395383.0,2091141.0
1648,2017,서울,영등포구,영등포동3가,9773410.0,5145022.0
1649,2017,서울,영등포구,영등포동4가,6738692.0,4879499.0
1650,2017,서울,영등포구,영등포동5가,5864343.0,3378467.0
1651,2017,서울,영등포구,영등포동6가,4310276.0,2955128.0
1652,2017,서울,영등포구,영등포동7가,4069866.0,1317174.0
1653,2017,서울,영등포구,영등포동8가,3173883.0,1238596.0
1654,2017,서울,용산구,갈월동,5591175.0,3793647.0
1655,2017,서울,용산구,남영동,7950174.0,3401651.0
1656,2017,서울,용산구,도원동,4478996.0,1726114.0
1657,2017,서울,용산구,동빙고동,4561974.0,1563974.0
1658,2017,서울,용산구,동자동,5810080.0,3142318.0
1659,2017,서울,용산구,문배동,4203710.0,2458658.0
1660,2017,서울,용산구,보광동,4464767.0,1390963.0
1661,2017,서울,용산구,산천동,2948316.0,1483767.0
1662,2017,서울,용산구,서계동,3615464.0,1571669.0
1663,2017,서울,용산구,서빙고동,2935494.0,1563980.0
1664,2017,서울,용산구,신계동,5178554.0,1956541.0
1665,2017,서울,용산구,신창동,2933905.0,1029834.0
1666,2017,서울,용산구,용문동,4083097.0,1729854.0
1667,2017,서울,용산구,용산동1가,2407475.0,353596.0
1668,2017,서울,용산구,용산동2가,2878566.0,1234125.0
1669,2017,서울,용산구,용산동3가,5941147.0,2526473.0
1670,2017,서울,용산구,용산동4가,2448145.0,420752.0
1671,2017,서울,용산구,용산동5가,5665070.0,6897439.0
1672,2017,서울,용산구,용산동6가,2196731.0,1283757.0
1673,2017,서울,용산구,원효로1가,3942747.0,1963162.0
1674,2017,서울,용산구,원효로2가,4750994.0,2310029.0
1675,2017,서울,용산구,원효로3가,4181274.0,1823384.0
1676,2017,서울,용산구,원효로4가,3528373.0,1708519.0
1677,2017,서울,용산구,이촌동,7507372.0,3882663.0
1678,2017,서울,용산구,이태원동,5076727.0,3219691.0
1679,2017,서울,용산구,주성동,4048660.0,1549232.0
1680,2017,서울,용산구,청암동,2930643.0,1701250.0
1681,2017,서울,용산구,청파동1가,3156177.0,1153245.0
1682,2017,서울,용산구,청파동2가,3673772.0,1934879.0
1683,2017,서울,용산구,청파동3가,3758752.0,1920795.0
1684,2017,서울,용산구,한강로1가,8276835.0,3524662.0
1685,2017,서울,용산구,한강로2가,12995716.0,8551636.0
1686,2017,서울,용산구,한강로3가,8252826.0,4262758.0
1687,2017,서울,용산구,한남동,4964528.0,2617076.0
1688,2017,서울,용산구,효창동,3914931.0,1395687.0
1689,2017,서울,용산구,후암동,3107185.0,1351781.0
1690,2017,서울,은평구,갈현동,2438229.0,1377078.0
1691,2017,서울,은평구,구산동,2055288.0,951992.0
1692,2017,서울,은평구,녹번동,2347545.0,1262457.0
1693,2017,서울,은평구,대조동,2961730.0,1993946.0
1694,2017,서울,은평구,불광동,2383475.0,1809219.0
1695,2017,서울,은평구,수색동,2241825.0,1196017.0
1696,2017,서울,은평구,신사동,2110929.0,937819.0
1697,2017,서울,은평구,역촌동,2457756.0,989715.0
1698,2017,서울,은평구,응암동,2372088.0,1252247.0
1699,2017,서울,은평구,증산동,2390913.0,1054393.0
1700,2017,서울,은평구,진관동,784310.0,1109190.0
1701,2017,서울,종로구,가회동,4065610.0,1850750.0
1702,2017,서울,종로구,견지동,7033389.0,3668999.0
1703,2017,서울,종로구,경운동,5642618.0,2818141.0
1704,2017,서울,종로구,계동,3539300.0,1677298.0
1705,2017,서울,종로구,공평동,14913358.0,8331358.0
1706,2017,서울,종로구,관수동,12461894.0,4952647.0
1707,2017,서울,종로구,관철동,22340109.0,8325075.0
1708,2017,서울,종로구,관훈동,10956457.0,5629381.0
1709,2017,서울,종로구,교남동,6493514.0,2726030.0
1710,2017,서울,종로구,교북동,5164782.0,1435522.0
1711,2017,서울,종로구,구기동,1459563.0,962994.0
1712,2017,서울,종로구,궁정동,2801860.0,1619697.0
1713,2017,서울,종로구,권농동,2351174.0,986016.0
1714,2017,서울,종로구,낙원동,8423301.0,4649735.0
1715,2017,서울,종로구,내수동,5636464.0,3360038.0
1716,2017,서울,종로구,내자동,6635816.0,3457626.0
1717,2017,서울,종로구,누상동,2787416.0,990917.0
1718,2017,서울,종로구,누하동,3909153.0,1562236.0
1719,2017,서울,종로구,당주동,13738120.0,9486149.0
1720,2017,서울,종로구,도렴동,11947972.0,9333795.0
1721,2017,서울,종로구,돈의동,5591826.0,3277530.0
1722,2017,서울,종로구,동숭동,3519658.0,3738146.0
1723,2017,서울,종로구,명륜1가,2804478.0,1371482.0
1724,2017,서울,종로구,명륜2가,6195727.0,4813661.0
1725,2017,서울,종로구,명륜3가,2015217.0,1033655.0
1726,2017,서울,종로구,명륜4가,5915024.0,4846778.0
1727,2017,서울,종로구,묘동,9813759.0,5935797.0
1728,2017,서울,종로구,무악동,2621633.0,1919564.0
1729,2017,서울,종로구,봉익동,6341588.0,3028594.0
1730,2017,서울,종로구,부암동,1099500.0,949174.0
1731,2017,서울,종로구,사간동,6161142.0,4053871.0
1732,2017,서울,종로구,사직동,2642015.0,1422228.0
1733,2017,서울,종로구,삼청동,4262601.0,2493579.0
1734,2017,서울,종로구,서린동,21721395.0,10736310.0
1735,2017,서울,종로구,세종로,17712141.0,13044764.0
1736,2017,서울,종로구,소격동,4817806.0,2374713.0
1737,2017,서울,종로구,송월동,5502447.0,1207158.0
1738,2017,서울,종로구,송현동,4824114.0,1895101.0
1739,2017,서울,종로구,수송동,7800632.0,4190200.0
1740,2017,서울,종로구,숭인동,3254553.0,2285188.0
1741,2017,서울,종로구,신교동,2485697.0,1360685.0
1742,2017,서울,종로구,신문로1가,15577084.0,10637178.0
1743,2017,서울,종로구,신문로2가,5600000.0,3415226.0
1744,2017,서울,종로구,신영동,1588773.0,872453.0
1745,2017,서울,종로구,안국동,5274004.0,2760180.0
1746,2017,서울,종로구,연건동,3591470.0,2143075.0
1747,2017,서울,종로구,연지동,4083208.0,2681825.0
1748,2017,서울,종로구,예지동,14082502.0,4685975.0
1749,2017,서울,종로구,옥인동,3167692.0,1350092.0
1750,2017,서울,종로구,와룡동,3773425.0,2868859.0
1751,2017,서울,종로구,운니동,4941112.0,2738984.0
1752,2017,서울,종로구,원남동,3307417.0,1705159.0
1753,2017,서울,종로구,원서동,3206606.0,1122546.0
1754,2017,서울,종로구,이화동,2408211.0,1606018.0
1755,2017,서울,종로구,익선동,4523273.0,1593532.0
1756,2017,서울,종로구,인사동,14206134.0,7056117.0
1757,2017,서울,종로구,인의동,6451634.0,4797902.0
1758,2017,서울,종로구,장사동,13795597.0,5596112.0
1759,2017,서울,종로구,재동,5916063.0,2821117.0
1760,2017,서울,종로구,적선동,8765437.0,6340529.0
1761,2017,서울,종로구,종로1가,17719321.0,9490649.0
